kʰ r ɔ ʔ̚ ⁵¹	kʰ r ɔ t ⁵¹
cʰ ɛ ŋ ⁵⁵	cʰ ɛ ŋ ⁵⁵
d a ʔ̚ ⁵¹	d a ʔ̚ ⁵¹
p ə ⁰	p ə ⁰
r w i ŋ ⁵¹	r̥ w i ʔ̚ ⁵¹
c e ¹¹	c e ¹¹
ˀb e ŋ ¹¹	ˀb e ŋ ¹¹
g ə ⁵⁵	k ɨ ⁵⁵
s r a ⁵⁵	s r a ⁵⁵
k ə ⁰	t ə ʔ̚ ⁰
cʰ a ⁵⁵	c a ⁵⁵
k ə ⁰	g ə ⁰
b l a ¹¹	b l a ¹¹
r a ʔ ¹¹	r a ɴ ¹¹
kʰ l i ʔ̚ ⁵¹	kʰ l i ʔ̚ ⁵¹
l a ⁵⁵	l a ⁵⁵
m i ⁵⁵	m i ⁵⁵
tʰ u ʔ̚ ⁵¹	tʰ u ʔ̚ ⁵¹
s w i ¹¹	s w i ¹¹
l o ⁵⁵	l̥ o ⁵⁵
m ɛ ¹¹	m w ɛ ¹¹
d ɛ ʔ̚ ⁵¹	d ɛ ʔ̚ ⁵¹
k w a m ¹¹	g l a m ¹¹
r u ŋ ⁵⁵	r̥ u n ⁵⁵
l o ŋ ¹¹	l o ŋ ¹¹
s a ɴ ⁵⁵	s a ɴ ⁵⁵
p l o ŋ ¹¹	pʰ l o ŋ ¹¹
r a ʔ̚ ⁵¹	r e ʔ̚ ⁵¹
s a ʔ̚ ⁵¹	s a ʔ̚ ⁵¹
tʰ w i ¹¹	tʰ w i ¹¹
l a ʔ̚ ⁵¹	l a ʔ̚ ⁵¹
p l o m ¹¹	p l o m ¹¹
l ɛ ¹¹	l ɛ ¹¹
g l ə ʔ̚ ⁵¹	k l ə ʔ̚ ⁵¹
ʔ o ¹¹	ʔ o ¹¹
g ə ⁰	k ə ʔ̚ ⁰
b l a ʔ̚ ⁵¹	b l e ʔ ⁵¹
cʰ o ɴ ⁵⁵	cʰ ə ŋ ⁵⁵
k a ʔ ⁵¹	t a ʔ̚ ⁵¹
j a ɴ ¹¹	j a m ¹¹
r ə ʔ̚ ⁵¹	r ə ʔ̚ ⁵¹
r w i ¹¹	r w i ¹¹
kʰ l ei ¹¹	kʰ l ei ¹¹
k o ə ⁰	k o t ⁵⁵
ˀd a ʔ̚ ⁵¹	ˀd e ʔ̚ ⁵¹
g l o ŋ ¹¹	k l ə ŋ ¹¹
tʰ ə ʔ̚ ⁵¹	tʰ ɛ ʔ̚ ⁵¹
k a ⁵⁵	ŋ̊ a ⁵⁵
ʔ a ɴ ⁵⁵	ʔ a ɴ ⁵⁵
kʰ l a ⁵⁵	kʰ l i ⁵⁵
p l ɔ ⁵⁵	m l ɔ ɴ ⁵⁵
ʔ ɛ ɴ ¹¹	ʔ j ɛ n ¹¹
tʰ ei ⁵⁵	tʰ ei ⁵⁵
n a ¹¹	n a ¹¹
d ə ¹¹	d ə ¹¹
s ɛ ⁵⁵	h a t̚ ⁵¹
l a ⁵⁵	ˀl a ⁵⁵
ʔ ɔ ¹¹	ʔ ɔ ¹¹
b l ɛ ʔ̚ ⁵¹	b l ɛ ʔ̚ ⁵¹
ˀb ɔ ⁵⁵	ˀb ɔ ɴ ⁵⁵
d o ŋ ¹¹	d o ŋ ¹¹
k u ¹¹	k u ⁵⁵
tʰ w ə m ⁵⁵	tʰ w ɨ ɴ ⁵⁵
kʰ a ɴ ⁵⁵	g a ŋ ⁵⁵
pʰ ə ¹¹	p ɨ ¹¹
w a ⁵⁵	w ɛi ⁵⁵
ˀb a ɴ ⁵⁵	ˀb a ŋ ⁵⁵
l̥ ou ¹¹	l̥ ou ¹¹
r ou ¹¹	r ou ¹¹
kʰ l o ¹¹	kʰ l o ¹¹
kʰ ɔ ʔ̚ ⁵¹	kʰ ɔ ʔ̚ ⁵¹
p a ⁵⁵	pʰ a ⁵⁵
c ɔ ¹¹	c ɔ ¹¹
kʰ w i ⁵⁵	kʰ w i ⁵⁵
ˀd ɛ ¹¹	ˀd ɛ ¹¹
ʔ e ¹¹	ʔ e ¹¹
s w i ¹¹	ŋ w i ¹¹
k ɔ ¹¹	k ə ⁰
l ei ⁵⁵	l ei ⁵⁵
cʰ a ⁵⁵	cʰ a ⁵⁵
cʰ a ɴ ¹¹	cʰ a ɴ ¹¹
s ou ¹¹	s ou ¹¹
k ə ⁰	k ə ⁰
b r e ⁵⁵	b r e ⁵⁵
j ə m ¹¹	j ɨ m ¹¹
b l ei ⁵⁵	b l ei ⁵⁵
tʰ a ʔ̚ ⁵¹	tʰ a ʔ̚ ⁵¹
ˀb ə ¹¹	ˀb ə ¹¹
n w ɛ ⁵⁵	ˀn w e t̚ ⁵¹
w ei ⁵⁵	w i ⁵⁵
ˀb w a ⁵⁵	ˀb w w a ⁵⁵
k w ɛ ⁵¹	k w a t̚ ⁵¹
s ei ¹¹	s ei ¹¹
ʔ ə ə ʔ ʔ ⁰	ʔ w a ɴ ⁵⁵
p ə ⁰	j ə ⁰
p l a ⁵⁵	p l a ⁵⁵
ˀb a ŋ ⁵⁵	ˀb a ŋ ⁵⁵
ˀd o ¹¹	ˀd o ¹¹
n e ¹¹	n e ¹¹
s o ⁵⁵	s o ⁵⁵
tʰ a m ⁵⁵	tʰ a m ⁵⁵
l u ⁵⁵	l u ⁵⁵
tʰ ɔ ʔ̚ ⁵¹	tʰ ɔ ʔ̚ ⁵¹
tʰ ə ʔ̚ ⁰	tʰ u ¹¹
ˀd a ⁵⁵	ˀd a ⁵⁵
ŋ j a ʔ̚ ⁵¹	ŋ j a ʔ̚ ⁵¹
pʰ ɔ ⁵⁵	pʰ ɔ ⁵⁵
ˀb u ŋ ¹¹	ˀb l u ŋ ¹¹
ˀd ə ɴ ⁵⁵	ˀd w ɨ ɴ ⁵⁵
ˀb ʔ̚ ɛ ⁵⁵	p w ɛ ⁵⁵
p r o ⁵⁵	p r u ⁵⁵
kʰ l ə ¹¹	kʰ l ɔ ¹¹
k r ei ¹¹	kʰ r ei ¹¹
n e ŋ ¹¹	n̥ e ŋ ¹¹
kʰ ai ⁵⁵	kʰ ei ⁵⁵
m a ⁵⁵	m̥ a ⁵⁵
l a ʔ̚ ⁵¹	l e ʔ̚ ⁵¹
n ɨ ŋ ⁵⁵	n ɨ ŋ ⁵⁵
cʰ a ŋ ⁵⁵	cʰ a ŋ ⁵⁵
ʔ u ⁵⁵	ʔ u ⁵⁵
n e ⁵⁵	n̥ e ⁵⁵
p a ə ⁰	l a ʔ̚ ³³
n ɛ ¹¹	n̥ w ɛ ¹¹
l ɛ ⁵⁵	l w ɛ ⁵⁵
s r ei ¹¹	s r ei ¹¹
r ə ⁵⁵	t r e ⁵⁵
p ə a ʔ̚ ⁵¹	b r a ʔ̚ ⁵¹
r e ¹¹	r e ¹¹
b r a ⁵⁵	b r a ⁵⁵
j o ⁵⁵	j o ⁵⁵
l e ¹¹	l e ¹¹
b o ¹¹	b o ¹¹
cʰ ɨ m ⁵⁵	cʰ ɨ m ⁵⁵
p ɛ ʔ̚ ⁵¹	m̥ ɛ ʔ̚ ⁵¹
cʰ w ɛ ¹¹	cʰ w ɛ ¹¹
l ou ¹¹	l̥ ou ¹¹
ˀb o ʔ̚ ⁵¹	ˀb o ʔ̚ ⁵¹
p a ɴ ⁵⁵	m̥ a ɴ ⁵⁵
s a ¹¹	s a ¹¹
c u ⁵⁵	c u ⁵⁵
kʰ l ə ⁰	kʰ l i ʔ ⁵¹
p ə ʔ̚ ⁵¹	p ə ʔ̚ ⁰
m a ⁵⁵	m a ⁵⁵
tʰ u ⁵⁵	tʰ u ⁵⁵
k ə ⁰	g ə ⁰
b r a ¹¹	b r a ¹¹
s u ɴ ¹¹	s u n ¹¹
m u ¹¹	m u ¹¹
m ə ŋ ¹¹	m ə ŋ ¹¹
kʰ l ei ⁵⁵	kʰ l ei ⁵⁵
kʰ u ¹¹	kʰ u ¹¹
k ə ⁰	k ə ʔ̚ ⁰
ɲ̊ ɛ ⁵¹	ŋ j a t̚ ⁵¹
s a ¹¹	s a ¹¹
p a ʔ̚ ⁵¹	pʰ e ʔ̚ ⁵¹
m i ɴ ⁵⁵	ˀm i n ⁵⁵
m i ɴ ⁵⁵	m i n ⁵⁵
g ə ⁰	k ə ⁰
p l ɨ m ⁵⁵	pʰ r ɨ ɴ ⁵⁵
tʰ ə ŋ ⁵⁵	tʰ ə ɴ ⁵⁵
s ɨ ɴ ¹¹	s w ɨ n ¹¹
ˀb a ŋ ¹¹	ˀb a ŋ ¹¹
l a ¹¹	l̥ a ¹¹
m a ¹¹	m̥ a ¹¹
n o ŋ ⁵⁵	n o ŋ ⁵⁵
tʰ ɛ ŋ ⁵⁵	tʰ ɛ ŋ ⁵⁵
tʰ au ⁵⁵	tʰ au ⁵⁵
p w ɔ ʔ̚ ⁵¹	p r ɔ ʔ̚ ⁵¹
ˀd ei ¹¹	ˀd ei ¹¹
p o ⁵⁵	n̥ ei ⁵⁵
pʰ ou ⁵⁵	pʰ ou ⁵⁵
kʰ a ¹¹	kʰ a ¹¹
k i ¹¹	k i ¹¹
p e ⁵⁵	pʰ e ⁵⁵
b l e ⁵⁵	b l e ⁵⁵
ˀb u ⁵⁵	ˀb ə ⁵⁵
s a ʔ̚ ⁵¹	s a ʔ̚ ⁵¹
n ei ⁵⁵	n̥ i ⁵⁵
m a ʔ̚ ⁵¹	m a ʔ̚ ⁵¹
d a ʔ̚ ⁵¹	d a ʔ̚ ⁵¹
cʰ a ɴ ¹¹	cʰ j a ɴ ¹¹
k u ⁰	s u ⁵⁵
d ɨ m ⁵⁵	d ɨ m ⁵⁵
cʰ a ¹¹	cʰ a ¹¹
kʰ i ʔ̚ ⁵¹	kʰ i ʔ̚ ⁵¹
d e ⁵⁵	d e ɴ ⁵⁵
m ə ¹¹	m̥ ɨ ¹¹
m a ¹¹	m a ¹¹
n ə ʔ̚ ⁵¹	n ə ʔ ⁵¹
n ɔ ʔ ⁵¹	n̥ ɔ ʔ̚ ⁵¹
p w i ⁵⁵	pʰ w i ⁵⁵
tʰ a ⁵⁵	tʰ a ⁵⁵
kʰ a ŋ ¹¹	kʰ a ŋ ¹¹
k o ¹¹	g o ¹¹
p l o ŋ ¹¹	p l o ŋ ¹¹
k ə ⁰	k ə ʔ ⁰
ʔ ɔ ŋ ¹¹	ʔ ɔ ɴ ¹¹
m ei ¹¹	m̥ ei ¹¹
s r ɔ ¹¹	s r ɔ ¹¹
l a ŋ ⁵⁵	l a ŋ ⁵⁵
tʰ a ɴ ¹¹	tʰ a ŋ ¹¹
c i ¹¹	ɟ i ¹¹
kʰ w i ⁵⁵	kʰ w i t ⁵¹
k ə ⁰	k ə ⁰
kʰ a ɴ ⁵⁵	kʰ a ŋ ⁵⁵
s ə ⁵⁵	s ə ⁰
m e ¹¹	m̥ e ¹¹
ˀd ə ⁵⁵	ˀd ə ⁵⁵
c ə ŋ ⁵⁵	c ə ŋ ⁵⁵
l w i ⁵¹	l̥ w i t̚ ⁵⁵
ˀd w ɛ ¹¹	ˀd w ɛ ¹¹
l i ʔ̚ ⁵¹	l e k̚ ⁵¹
b r i ʔ̚ ⁵¹	b r e ʔ̚ ⁵¹
kʰ j o ʔ ⁵¹	kʰ r o ʔ ⁵¹
kʰ a ʔ̚ ⁵¹	kʰ a ʔ̚ ⁵¹
l o ŋ ¹¹	l̥ o ŋ ¹¹
ʔ ɔ ⁵⁵	ʔ ɔ ⁵⁵
l o ⁵⁵	l o ⁵⁵
ˀd e ⁵⁵	ˀd e ⁵⁵
j ou ¹¹	j ou ¹¹
d ou ¹¹	d ou ¹¹
n ɔ ¹¹	n̥ ɔ ɴ ¹¹
kʰ ei ⁵⁵	kʰ ə ⁰
l̥ i ɴ ¹¹	l i n ¹¹
m ɛ ʔ ⁵¹	m ɛ ʔ̚ ⁵¹
cʰ a ʔ̚ ⁵¹	cʰ a ʔ̚ ⁵¹
j a ⁵⁵	ŋ j ai ⁵⁵
b i ¹¹	b i ¹¹
l̥ ei ⁵⁵	l ei ⁵⁵
s ə ⁰	s ə ⁰
tʰ o ¹¹	tʰ o ¹¹
ˀd ə ¹¹	ˀd ə ŋ ¹¹
k ə ⁰	ɲ̊ a ¹¹
b ɔ ŋ ⁵⁵	b ɔ ŋ ⁵⁵
r w a ⁵⁵	g w a ⁵⁵
p l a ¹¹	p l a ⁵⁵
cʰ ou ¹¹	cʰ r ou ¹¹
p ɔ ⁵⁵	ˀb ɔ ⁵⁵
c a ¹¹	ɟ a ¹¹
p ə ¹¹	tʰ ə ¹¹
ʔ w i ¹¹	ʔ w i ¹¹
m e ¹¹	m e ¹¹
cʰ a ɴ ⁵⁵	cʰ j a ɴ ⁵⁵
p ei ⁵⁵	m̥ ei ⁵⁵
b a ⁵¹	b ə ʔ̚ ⁰
ʔ ə ŋ ⁵⁵	ʔ ə ŋ ⁵⁵
