w a t̚ ⁵¹	k w a t̚ ⁵¹
tʰ o ʔ̚ ⁵¹	tʰ r o ʔ̚ ⁵¹
d i ⁵⁵	d e ɴ ⁵⁵
pʰ a ¹¹	pʰ a ¹¹
l̥ o ŋ ¹¹	l o ŋ ¹¹
cʰ a ʔ̚ ⁵¹	cʰ a ʔ̚ ⁵¹
j ə ¹¹	p ɨ ¹¹
kʰ a ŋ ¹¹	kʰ a ŋ ¹¹
p u ŋ ¹¹	ˀb l u ŋ ¹¹
j a ʔ ¹¹	t a ʔ̚ ⁵¹
kʰ e ⁵⁵	kʰ e ⁵⁵
tʰ w ɛ ⁵⁵	tʰ w ɛ ⁵⁵
kʰ o ⁵⁵	kʰ o ⁵⁵
j ɔ ʔ̚ ⁵¹	ɲ̊ ɔ ʔ̚ ⁵¹
j ə ⁵⁵	s ə ⁰
j ə ⁵⁵	k ə ʔ ⁰
kʰ u ⁵⁵	s u ⁵⁵
l ɛ m ¹¹	l̥ ɛ m ¹¹
j i m ¹¹	ɟ i m ¹¹
cʰ i ¹¹	cʰ ei ¹¹
ˀd e ¹¹	ˀd e ¹¹
j a ¹¹	g r a ¹¹
cʰ a ¹¹	cʰ a ɴ ¹¹
ˀd a ⁵⁵	ˀd a ⁵⁵
p a ¹¹	ˀb a ¹¹
p a ⁵⁵	ˀb a ŋ ⁵⁵
r i ʔ̚ ⁵¹	r e ʔ̚ ⁵¹
ʔ ɔ ⁵⁵	ʔ ɔ ⁵⁵
d ə ŋ ¹¹	d ə ŋ ¹¹
l̥ i ʔ̚ ⁵¹	l e k̚ ⁵¹
p o ʔ̚ ⁵¹	ˀb o ʔ̚ ⁵¹
j a ¹¹	ɲ̊ a ¹¹
kʰ w ei ⁵⁵	kʰ w i ⁵⁵
ˀd i ⁵⁵	ˀd ei ⁵⁵
kʰ a ¹¹	kʰ a ¹¹
l ei ¹¹	l̥ ai ¹¹
b r e ⁵⁵	b r e ⁵⁵
kʰ u ¹¹	kʰ u ¹¹
tʰ u ¹¹	tʰ u ¹¹
⁵⁵ ⁵⁵ ⁵⁵	t r e ⁵⁵
n o ʔ̚ ⁵¹	n o k̚ ⁵¹
ˀm a ⁵⁵	m a ⁵⁵
p ə ¹¹	ˀb ə ¹¹
s o ¹¹	s o ¹¹
p l i ŋ ⁵⁵	p l e ŋ ⁵⁵
cʰ ə ɴ ⁵⁵	cʰ ə ŋ ⁵⁵
j ə ¹¹	j ɨ m ¹¹
tʰ l ə ɴ ⁵⁵	tʰ w ɨ ɴ ⁵⁵
l̥ i ⁵⁵	l ei ⁵⁵
n e ¹¹	n e ¹¹
kʰ l ei ⁵⁵	kʰ l i ʔ ⁵¹
d ou ¹¹	d ou ¹¹
r a n ¹¹	r a ɴ ¹¹
s ə ŋ ⁵⁵	s ə ŋ ⁵⁵
tʰ u ʔ̚ ⁵¹	tʰ u ʔ̚ ⁵¹
tʰ a ⁵⁵	tʰ ɔ ŋ ⁵⁵
j ə ⁵⁵	t ə ⁰
ʔ ə ŋ ⁵⁵	ʔ ə ŋ ⁵⁵
p ɔ ŋ ⁵⁵	b ɔ ŋ ⁵⁵
pʰ r u ⁵⁵	p r u ⁵⁵
d ə ʔ̚ ⁵⁵	t ə ʔ̚ ⁰
tʰ a ¹¹	tʰ a ¹¹
kʰ i ŋ ⁵⁵	kʰ i ŋ ⁵⁵
kʰ ⁵⁵	k ə ⁰
kʰ ɔ ʔ̚ ⁵¹	kʰ ɔ ʔ̚ ⁵¹
cʰ a ⁵⁵	c a ⁵⁵
p u ⁵⁵	ˀb ə ⁵⁵
l e ¹¹	l e ¹¹
ˀm ɛ ʔ̚ ⁵¹	m ɛ ʔ̚ ⁵¹
s ə ¹¹	s w ɨ ɴ ¹¹
j ə ⁵⁵	p ə ⁰
k ə ⁵¹	k o t ⁵⁵
ˀd ə n ⁵⁵	ˀd w ɨ ɴ ⁵⁵
s ə n ¹¹	s w ɨ n ¹¹
l a ⁵⁵	l a ⁵⁵
l̥ o ⁵⁵	l̥ o ⁵⁵
d a ʔ̚ ⁵¹	d a ʔ̚ ⁵¹
d o ¹¹	d o ¹¹
r w ei ʔ̚ ⁵¹	r̥ w i ʔ̚ ⁵¹
kʰ l i ¹¹	kʰ l ei ¹¹
p ə ŋ ⁵⁵	b ə ŋ ⁵⁵
l̥ a ⁵⁵	ˀl a ⁵⁵
ʔ ɛ ŋ ¹¹	ʔ ɛ ɴ ¹¹
j ə ⁵⁵	g ə ⁰
pʰ r u ⁵⁵	pʰ r u ɴ ⁵⁵
tʰ ə ¹¹	tʰ ə ¹¹
r u n ⁵⁵	r̥ u n ⁵⁵
ˀm e ¹¹	m̥ e ¹¹
ˀd u ¹¹	ˀd ə ŋ ¹¹
j w i ʔ̚ ⁵¹	c w i k̚ ⁵¹
pʰ l ɨ m ⁵⁵	pʰ r ɨ ɴ ⁵⁵
k l a ⁵⁵	k l a ⁵⁵
k o ⁵⁵	k ɨ ⁵⁵
ˀd ei ¹¹	ˀd ei ¹¹
kʰ w i ⁵⁵	kʰ w i t ⁵¹
p l e ⁵⁵	p l e ⁵⁵
p i ŋ ¹¹	ˀb e ŋ ¹¹
ʔ a n ⁵⁵	ʔ a ɴ ⁵⁵
d a ʔ̚ ⁵¹	d a ʔ̚ ⁵¹
ŋ j a ⁵⁵	ŋ j ai ⁵⁵
n̥ ɔ ¹¹	n̥ ɔ ɴ ¹¹
n w ɛ ⁵⁵	ˀn w e t̚ ⁵¹
⁵⁵ ə ¹¹	s ə ⁰
l̥ a ŋ ¹¹	l̥ a ŋ ¹¹
kʰ j o ʔ̚ ⁵¹	kʰ r o ʔ ⁵¹
pʰ a ʔ̚ ⁵¹	p a ʔ̚ ⁵¹
kʰ a ¹¹	kʰ a ¹¹
ˀm i ⁵⁵	m i ⁵⁵
tʰ a ⁵⁵	tʰ a ⁵⁵
ˀm a ¹¹	m̥ a ¹¹
cʰ a n ⁵⁵	cʰ j a ɴ ⁵⁵
tʰ ə ŋ ⁵⁵	tʰ ə ɴ ⁵⁵
kʰ u ʔ̚ ⁵¹	kʰ u k̚ ⁵¹
ˀm a ŋ ¹¹	m a ŋ ¹¹
l̥ ɛ ⁵⁵	l w ɛ ⁵⁵
r ou ¹¹	r ou ¹¹
tʰ ⁵⁵ ⁵⁵	r ɔ ⁵⁵
ˀm e ¹¹	m e ¹¹
r ⁵⁵ i ¹¹	r w i ¹¹
n a ¹¹	n a ¹¹
kʰ i ⁵⁵	kʰ ei ⁵⁵
j u ⁵⁵	c u ⁵⁵
j ə ⁰	d ə ŋ ⁵⁵
j o ⁵⁵	j o ⁵⁵
l i m ¹¹	l i n ¹¹
j ɛ ⁵⁵	p w ɛ ⁵⁵
pʰ ɔ ⁵⁵	pʰ ɔ ⁵⁵
ˀm a ʔ̚ ⁵¹	m a ʔ̚ ⁵¹
pʰ ɔ ʔ̚ ⁵¹	pʰ ɔ ʔ̚ ⁵¹
r ɛ ŋ ⁵⁵	r̥ e ŋ ⁵⁵
n a ¹¹	n̥ a ¹¹
j ɔ ¹¹	c ɔ ¹¹
pʰ e ⁵⁵	pʰ e ⁵⁵
kʰ ə ⁰	g ə ⁰
tʰ ə ŋ ¹¹	tʰ ə ŋ ¹¹
n̥ ə ʔ̚ ⁵¹	n ə ʔ ⁵¹
ˀm l ɔ ⁵⁵	m l ɔ ɴ ⁵⁵
l o ⁵⁵	l o ⁵⁵
cʰ u ʔ̚ ⁵¹	kʰ r w i t ⁵¹
p l e ⁵⁵	b l e ⁵⁵
p ei ¹¹	ˀb i ¹¹
cʰ ei ⁵⁵	cʰ ei ⁵⁵
b r a ¹¹	b r a ¹¹
d ɛ ʔ̚ ⁵¹	d ɛ ʔ̚ ⁵¹
l ei ⁵⁵	l ei ⁵⁵
j ou ¹¹	j ou ¹¹
p ə ⁵⁵	ˀb ɔ ⁵⁵
b r a ʔ̚ ⁵¹	b r a ʔ̚ ⁵¹
tʰ o ⁵⁵	tʰ au ⁵⁵
k ə ¹¹	k ə ⁰
p l a ¹¹	b l a ¹¹
s e ⁵¹	s r e ³³
s a ʔ̚ ⁵¹	s a ʔ̚ ⁵¹
k a n ⁵⁵	g a ŋ ⁵⁵
ˀm u m ⁵⁵	m w ɨ ɴ ⁵⁵
ʔ ⁵⁵ a ⁵⁵	ʔ w a ɴ ⁵⁵
j e ¹¹	c e ¹¹
ˀm ei ¹¹	m̥ ei ¹¹
kʰ l i ⁵⁵	kʰ l ei ⁵⁵
tʰ ɛ ʔ̚ ⁵¹	tʰ ɛ ʔ̚ ⁵¹
s o ⁵⁵	s o ⁵⁵
n ɛ ¹¹	n̥ w ɛ ¹¹
j ə ⁰	k ə ʔ̚ ⁰
s a ¹¹	s a ¹¹
l̥ a ¹¹	l̥ a ¹¹
ˀm ə ŋ ¹¹	m ə ŋ ¹¹
p a ŋ ¹¹	ˀb a ŋ ¹¹
j ə ⁵⁵	ɲ̊ au ⁵⁵
p l a ¹¹	b l a ¹¹
j r ei ¹¹	kʰ r ei ¹¹
ˀm u ¹¹	m u ¹¹
j ei ¹¹	ɟ i ¹¹
kʰ a ⁵⁵	kʰ a ɴ ⁵⁵
p ə ⁰	b ə ʔ̚ ⁰
pʰ a ⁵⁵	pʰ a ⁵⁵
j ə ⁵⁵	j ai ⁵⁵
tʰ e ¹¹	tʰ e ¹¹
m̥ a ⁵⁵	m̥ a ɴ ⁵⁵
kʰ i ⁵⁵	kʰ ə ⁰
tʰ ɔ ʔ̚ ⁵¹	tʰ ɔ ʔ̚ ⁵¹
tʰ a m ⁵⁵	tʰ a m ⁵⁵
w i ⁵⁵	w i ⁵⁵
d ə ¹¹	d ə ¹¹
p ə ¹¹	p ə ¹¹
ŋ j i ʔ̚ ⁵¹	ŋ j a ʔ̚ ⁵¹
j a ¹¹	ɟ a ¹¹
l̥ a ŋ ⁵⁵	l a ŋ ⁵⁵
l̥ a ʔ̚ ⁵¹	l a ʔ̚ ⁵¹
ʔ̚ w i ¹¹	ʔ w i ¹¹
d ɛ ʔ̚ ⁵¹	d ɛ ʔ̚ ⁵¹
⁵⁵ ə ⁵⁵	s ə ⁰
pʰ l i ⁵⁵	pʰ w i ⁵⁵
j ə ¹¹	h ou ¹¹
m̥ a ¹¹	m̥ a ¹¹
b r i ʔ̚ ⁵¹	b r e ʔ̚ ⁵¹
ʔ ɔ ŋ ¹¹	ʔ ɔ ɴ ¹¹
ʔ a ⁵⁵	ʔ a ⁵⁵
tʰ u ɴ ¹¹	tʰ u ɴ ¹¹
ŋ i ¹¹	ŋ w i ¹¹
g o ¹¹	g o ¹¹
ˀm o ¹¹	m̥ ɨ ¹¹
cʰ a n ¹¹	cʰ j a ɴ ¹¹
cʰ r ou ¹¹	cʰ r ou ¹¹
l ou ¹¹	l̥ ou ¹¹
cʰ ɛ ŋ ⁵⁵	cʰ ɛ ŋ ⁵⁵
ˀm i n ⁵⁵	m i n ⁵⁵
r l a ʔ̚ ⁵¹	s w a ʔ̚ ⁵¹
j ə	k ə ⁰
p l ɛ ʔ̚ ⁵¹	b l ɛ ʔ̚ ⁵¹
kʰ o ʔ̚ ⁵¹	kʰ o ʔ̚ ⁵¹
ˀd w ɛ ¹¹	ˀd w ɛ ¹¹
j a t̚ ⁵¹	h a t̚ ⁵¹
kʰ u ¹¹	kʰ u ¹¹
p r ɔ ʔ̚ ⁵¹	p r ɔ ʔ̚ ⁵¹
s ei ¹¹	s ei ¹¹
s i ¹¹	s r ei ¹¹
j a ʔ̚ ¹¹	t ə ʔ̚ ⁰
cʰ a ŋ ⁵⁵	cʰ a ŋ ⁵⁵
cʰ u ŋ ⁵⁵	cʰ u ɴ ⁵⁵
a ⁵⁵	ˀb w w a ⁵⁵
k i ¹¹	k i ¹¹
j ə ŋ ⁵⁵	c ə ŋ ⁵⁵
l a ə ¹¹	l a ʔ̚ ³³
l̥ w i ¹¹	l w i ¹¹
kʰ i ʔ̚ ⁵¹	k j a ʔ̚ ⁵¹
s i ʔ̚ ⁵¹	s i ʔ ⁵¹
p o ¹¹	b o ¹¹
tʰ ei ⁵⁵	tʰ ei ⁵⁵
j ɔ ʔ̚ ⁵¹	kʰ r ɔ t ⁵¹
pʰ ə ⁵⁵	pʰ r ɔ ⁵⁵
d ɨ m ⁵⁵	d ɨ m ⁵⁵
s w i ¹¹	s w i ¹¹
ˀm o ¹¹	m ɨ ¹¹
p l i ʔ̚ ⁵¹	b l e ʔ ⁵¹
ʔ i ŋ ⁵⁵	ʔ e ŋ ⁵⁵
w a ⁵⁵	g w a ⁵⁵
pʰ ou ⁵⁵	pʰ ou ⁵⁵
ˀd i ʔ̚ ⁵¹	ˀd e ʔ̚ ⁵¹
s ou ¹¹	s ou ¹¹
n ɛ ŋ ¹¹	n̥ e ŋ ¹¹
kʰ	k ə ⁰
s l a ¹¹	s w w a ¹¹
w ɛ ⁵⁵	w ɛi ⁵⁵
