tʰ o ⁴	tʰ r o ⁴
k u ¹	k ɯ ¹
qʰ o ŋ ¹	qʰ o ŋ ¹
z i ³	z ɯ ³
q a ŋ ¹	q a ŋ ¹
s r i ⁴	s r i ⁴
n w e n ¹	ʔ w e n ¹
ɖʐ o ŋ ²	ɖʐ u ŋ ²
pʰ ɯ ¹	pʰ ɯ ¹
n i ⁴	n j i ⁴
tɕʰ j e n ¹	tsʰ w e n ¹
tʰ e ¹	tsʰ r e ŋ ¹
q ɔ ŋ ¹	q o ŋ ¹
d w i ⁵	d w ɛ ⁵
p ɛ ¹	p e ¹
ɣ u ³	g o ŋ ³
n j e n ⁴	n j e ⁴
tsʰ j ɛ ²	tsʰ r e n ²
q æ ²	q æ n ²
n j ɛ n ²	ŋ j o ²
ts o ŋ ¹	ts u ŋ ¹
j a ⁴	j a ⁴
ɖʐ o ⁴	ɖʐ o ⁴
tʰ r a ⁴	tʰ a ⁴
s r æ ⁴	sʰ r æ ⁴
tɕʰ i ⁴	tsʰ j i ⁴
x e n ¹	x e n ¹
j u n ²	n j o ²
ɣ o ²	k r o ²
d w a ⁴	d w a ⁴
s ɔ ŋ ¹	sʰ r o ŋ ¹
b ɛ ɛ ¹	h a ŋ ⁵
s i ¹	s r e ŋ ¹
tʰ e ²	tʰ j e ²
s i ²	s j i ²
tsʰ ɯ ³	tsʰ ɯ ³
b j a ⁴	ɕ a ⁴
b j ɛ ⁴	b j o ⁴
s o ŋ ¹	s o ŋ ¹
n r æ ⁴	b j o ²
s o ³	s r o ⁵
ʈ ɔ ⁴	ʈ o ⁴
d o ⁴	d j ɯ ¹
s w a ŋ ¹	s w a ŋ ²¹
g ɔ ¹	g ɔ ¹
ɖʐ w e n ⁵	ɖʐ w e n ⁵
s ɔ ²	s ɔ ²
ts r e ¹	ts r e ŋ ¹
d ø ŋ ²	d j o ŋ ²
p j u ¹	pʰ j u ŋ ¹
tɕ a ³	tɕ a ³
q a ŋ ¹	q a ŋ ¹
dz i ¹	dz i ¹
n e ⁴	n e ⁴
dʑ i ²	dʑ i ²
d j æ ⁴	t æ ŋ ⁴
m ɯ ⁴	m ɯ ⁴
ɖʐ i ⁴	ɖʐ i ⁴
m i ¹	m j i ¹
s ɔ ³	sʰ ɔ ³
tɕ i ⁴	ts j i ⁴
p ɯ ²	p ɯ ²
b ɔ ¹	ŋ o ¹
q æ ⁴	q æ ⁴
kʰ o ¹	kʰ u ŋ ¹
j i ³	j i ³
sʰ w e ⁴	sʰ w ɛ ⁴
sʰ a ŋ ¹	sʰ a ŋ ¹
q w a ⁴	q w a ⁴
s ɔ ŋ ³	s u ŋ ³
ɣ ɔ ⁴	ɣ o ⁴
s e n ⁵	s e n ⁵
s j i ²	ɕ w i ²
s r ɯ ²	sʰ r ɯ ²
tʰ ɯ ⁴	tʰ ɯ̃ ⁴
ʈ o ⁴	d r o ⁴
tɕ i ⁴	d i ⁴
m æ ²	m æ ²
b ɛ ¹	h ɔ ¹
q a ŋ ¹	q a ŋ ¹
tɕ i ¹	tɕ ɯ ¹
tʰ ɔ ⁴	tʰ r o ⁴
b ɛ ²	p ɛ ²
q æ n ²	q æ n ¹
m e ¹	m e ¹
p æ n ²	p æ n ²
q ɛ ¹	q ɛ ¹
k o ŋ ¹	k o ŋ ¹
d r ɔ ŋ ¹	d r o ŋ ¹
q æ n ¹	q æ n ¹
b o ¹	ŋ o ³
n u ²	t u ²
s j e n ¹	sʰ j e n ¹
m ɯ ²	m ɯ ²
n o ³	n o ŋ ³
m ɛ ¹	m ɛ ¹
ts r i ²	ts r i ²
ɣ ɯ ¹	ŋ ɯ ¹
ts r e ¹	ts r e ŋ ¹
m æ ⁵	m æ ⁵
n ɔ ŋ ¹	n o ŋ ¹
m e ²	m ə ²
ts ɯ ²	ʈ ɯ ²
b æ ¹	b æ ¹
qʰ o ¹	qʰ o ŋ ¹
d e ⁴	d r ɛ ⁴
j e n ¹	j e n ¹
pʰ r a ⁴	pʰ r a ⁴
qʰ ɛ n ¹	qʰ e n ¹
g ɯ ¹	k ɯ ¹
d j æ n ¹	d r æ n ¹
q w ɛ ⁵	q w ɛ ³
p æ ¹	pʰ a ¹
s æ n ¹	s j æ n ¹
sʰ o ⁴	sʰ o ⁴
q ɯ ¹	q ɯ ¹
n w ɛ ⁴	ɕ w i ²
ɣ ɯ ŋ ³	g ɯ̃ ³
p j ɛ ¹	p j e ¹
x w i ²	x w i ²
m r æ n ¹	m j æ ¹
qʰ w a ŋ ²	qʰ w a ŋ ²
q æ ⁴	q æ ⁴
ɣ j e ²	dʑ i ²
x e n ¹	x e n ¹
tʰ ɯ ²	tʰ j u ²
tɕ j e n ⁵	ts j e n ⁵
p i n ¹	b r i ²
sʰ w a ŋ ¹	sʰ w a ŋ ¹
l ɔ ŋ ¹	l o ŋ ¹
s i ⁴	ɕ i ⁴
tɕ i ¹	tɕ u ¹
l ɔ ¹	l a ¹
m ɛ ²	m i ¹
p æ ⁴	p æ ⁴
m ø ²	m o ²
s ɔ ²	s r o ²
s i ²	s j i ²
ɣ j e n ¹	tsʲʰ e n ¹
m ɯ n ⁴	m ɯ ⁴
n ɛ ¹	ŋ ɔ ¹
ŋ w e n ²	ŋ w e n ²
sʰ w a ŋ ¹	sʰ w a ŋ ¹
sʰ w a ŋ ³	sʰ w a ŋ ³
b o ²	m ø ²
n j o ⁴	ŋ j o ŋ ⁴
ts o ŋ ¹	ts u ŋ ¹
t ɛ ⁴	t ɛ ⁴
s i ⁴	s j i ⁴
ɖʐ o ¹	ɖʐ u ŋ ¹
ɣ ɯ ¹	ɣ ɯ ¹
ɣ ɔ ŋ ¹	ʁ o ŋ ¹
ɣ ɯ ²	ɣ ɯ ²
d ɯ ⁴	tʲ ɯ ⁵
ts r ɔ ⁴	ts r o ⁴
p i ¹	b r i ¹
s o ¹	s r e ŋ ¹
b w ɛ n ¹	p r e n ¹
j o ⁴	j ɔ ⁴
k a ŋ ¹	k a ŋ ¹
ɖʐ a ⁴	b r æ ⁴
s u ¹	s r u ¹
s j ɔ ¹	sʰ r ɔ ¹
p j ɛ ³	pʰ j ɛ ³
ɣ u ²	ɣ u ŋ ²
s r ɯ ²	sʰ r ɯ ²
tʰ r o ⁴	tʰ j e ⁴
ŋ w e n ⁴	ŋ w e n ¹
b ɛ ³	h ɔ ³
tʰ r o ŋ ¹	tʰ r o ŋ ¹
x ɯ ²	χ ɯ̃ ²
d j ɯ ⁴	t ɯ ⁴
ɖʐ o ⁴	ɖʐ u ŋ ⁴
k æ ⁴	k æ ⁴
ts r o ŋ ²	ʈ s u ŋ ²
tʰ u ²	tʰ r u ²
k o ⁵	k o ⁵
qʰ u ²	qʰ u ²
k o ŋ ²	k o ŋ ²
j u n ²	ŋ j o ²
tɕʰ e n ¹	tsʰ j e n ¹
k w i ¹	k w ɛ ¹
q ɯ ¹	q ɯ ¹
ts o ⁵	ts o ⁵
p ɯ ²	p ɯ ²
tɕ i ⁴	ts j i ⁴
j a ⁴	j a ⁴
m e ¹	m e ¹
ɣ ɯ ⁴	m ɯ ²
n j e n ¹	n j e n ¹
b i ¹	m i ¹
s e ¹	sʰ r e ŋ ¹
m ɔ ¹	m ɔ ¹
qʰ w a ⁴	qʰ w a ⁴
j a ⁴	j a ⁴
n o ŋ ¹	tsʰ o ŋ ¹
p j i n ¹	p r e n ¹
l ɔ ¹	l ɔ ¹
pʰ æ ⁴	pʰ æ ⁴
d ɔ ⁵	d ɔ ⁵
tɕʰ æ n ¹	tɕʰ æ ¹
ts o ŋ ²	ts u ŋ ²
tɕ e n ¹	tɕ e n ¹
tɕ j e n ¹	p r e n ¹
s r o n ⁵	s r o ⁴
tɕʰ e ⁴	tʰ e ⁴
n u ¹	n j o ŋ ¹
ts o ⁴	ts o ⁴
t w e n ²	t w e n ²
tɕʰ i ¹	tsʰ j i ¹
b ɔ ŋ ²	b o ŋ ²
b j ɛ n ²	n j i ²
ŋ w a ⁴	ŋ w a ⁴
d ɛ ⁴	d ɛ ⁴
ŋ w a ⁴	ŋ w a ⁴
n w æ ⁴	s w a ⁴
g ɔ ¹	g ɔ ¹
tɕ æ ⁴	tɕ æ ¹
dʑ e n ²	ɖʐ e n ²
s o ŋ ¹	ɕ o ŋ ¹
ts i ²	ts i ²
m æ ¹	m æ ¹
d ɯ ³	d ɯ ⁵
tɕʰ i ³	tsʰ e ³
n j o ŋ ¹	n j o ¹
pʰ r æ ¹	pʰ r æ ¹
ɣ a ŋ ⁴	ɣ æ ¹
m ɛ ²	m ɛ ²
tɕʰ æ n ¹	tsʰ j æ n ¹
ɣ ɔ ⁴	ɣ u ⁴
ɣ ɯ ²	ɣ ɯ ²
kʰ o ŋ ¹	kʰ o ŋ ¹
pʰ æ n ³	pʰ æ n ³
p o ²	p j o ²
ɣ ɛ ¹	ɣ ɔ ¹
ɖʐ o ⁴	d r o ⁴
b o ¹	b ã ¹
b ɛ ²	b e ²
ts r e ²	ts r e n ²
b ɛ ⁴	b j o ⁴
b u ⁴	ʔ o ⁴
ts r i ²	ts r i ²
m o ⁴	m ɔ ⁴
ʈ r o ŋ ¹	ʈ o ŋ ¹
m æ ⁴	m æ ⁴
ts o ⁴	ts o ⁴
qʰ o ¹	qʰ u ¹
dʑ j i n ¹	dʑ e n ¹
b æ ⁴	b æ ⁴
ts w æ n ²	ʈ w æ n ²
n ɔ ²	ŋ u ²
x ɯ ⁴	χ ɯ ⁴
m a ⁴	m a ⁴
ɖʐ i ⁴	ɖʐ i ⁴
b ɔ ⁴	ɕ o ⁴
p j ɛ ⁵	b a ŋ ⁴
ɖʐ i ⁴	ɖʐ i ⁴
tsʰ o ŋ ¹	tsʰ u ŋ ¹
z j e b ¹	z e n ¹
b ɯ ¹	b ɯ ¹
ɣ ɔ ⁴	ɣ ɔ ¹
ɣ æ ¹	ɣ æ ¹
ts w i ⁴	ts w ɛ ⁴
