d i ¹	tɕ i ¹
ts r e ŋ ¹	ts r e ŋ ¹
tʰ ɔ ŋ ²	tʰ u ²
m e ¹	m e ¹
b ² æ ⁴	s w a ⁴
j i ³	j i ³
j a ⁴	j a ⁴
ɕ r æ ⁴	ɕ a ⁴
tsʰ j j ɔ ɔ ¹	tsʲʰ e n ¹
s i ²	s r i ²
b i ³	b r i ³
q a ⁴	q æ ⁴
s w a ⁴	sʰ w a ⁴
b æ ⁴	b æ ⁴
q w a ⁴	q w a ⁴
s a ŋ ¹	sʰ a ŋ ¹
d ⁴	ɔ ⁴
w r e n ²	n j i ²
q w ɛ ³	q w ɛ ³
tʰ r o ŋ ¹	tʰ r o ŋ ¹
p r a ŋ ⁵	b a ŋ ⁴
ts ɔ ⁵	ts o ⁵
b æ ¹	pʰ a ¹
n u n ¹	n j o ŋ ¹
sʰ w a ŋ ¹	sʰ w a ŋ ¹
x æ ŋ ¹	χ æ n ¹
p j e ŋ ¹	pʰ j u ŋ ¹
pʰ ⁴ ⁴	pʰ r æ ¹
dʑ e n ⁵	d j ɛ ⁵
qʰ o ŋ ¹	qʰ o ŋ ¹
s ɔ ²	s ɔ ²
ʁ u ŋ ¹	l o ŋ ¹
w j e u ¹	n j e n ¹
d w a ⁴	h w a ⁴
ɖʐ i ⁴	ɖʐ i ⁴
sʰ u ŋ ¹	s r o ¹
qʰ u ²	qʰ u ²
qʰ ɔ ¹	qʰ ɔ ¹
sʰ ɯ ²	sʰ r ɯ ²
tɕ æ ⁴	tɕ æ ¹
s e ŋ ¹	s r e ŋ ¹
ts ɯ ²	ts i ²
q a ŋ ¹	q a ŋ ¹
x w i ²	x w i ²
ɣ ɯ ²	ɣ ɯ ²
ŋ w a ⁴	ŋ w a ⁴
j a ⁴	j a ⁴
m e ⁵	m ɛ ⁵
sʰ ɔ ³	sʰ ɔ ³
m i ¹	m j i ¹
ʈ s u ¹	d r o ŋ ¹
tʰ u ⁴	tʰ j e ⁴
s i ²	s i ²
m o ²	m ø ²
tɕʰ i ¹	tɕʰ i ¹
ʁ ɯ ²	p u ²
ts j ɯ ¹	tɕ u ¹
qʰ æ ⁴	qʰ æ ⁴
ts j i ⁴	ts j i ⁴
d ɯ ⁴	d j ɯ ²
n ɛ ¹	n ɛ ¹
ɖʐ ɔ ¹	d r ɔ ¹
ʁ n e ⁴	n j i ⁴
b e ¹	b e ¹
k u ²	k u ²
ʁ ɔ ¹	h ɔ ¹
x ɯ ⁴	χ ɯ ⁴
q ɔ ⁴	tsʰ w a ⁴
ɕ o ŋ ¹	ɕ o ŋ ¹
j ¹ ³	b j o ²
ʁ u ⁴	ʔ o ⁴
q ɯ ¹	q ɯ ¹
ʁ ɔ ŋ ¹	ʁ o ŋ ¹
tsʰ r e ²	kʰ r o ²
g u ŋ ¹	g o ¹
dʑ e n ²	ɖʐ e n ²
ɕ r æ n ¹	s j æ n ¹
s w a n ¹	s w a ŋ ²¹
m r æ ŋ ¹	m j æ ¹
s a ⁴	s a ⁴
b u ⁴	b j o ⁴
ŋ w a ŋ ²	tsʰ w a ŋ ²
ts j i ¹	tɕ i ¹
b u o ⁴	b j o ⁴
ts r i ²	ts r i ²
b e ⁴	b ɛ ⁴
ʈ s u ŋ ⁴	ts r o ⁴
tʰ r æ n ¹	tʰ æ n ¹
m æ ²	m æ ²
ʈ s u ŋ ²	ts r ɔ ²
d ɯ n ⁵	tʲ ɯ ⁵
ɣ ɯ ²	ɣ ɯ ²
d w e n ²	t w e n ²
b ɯ n ³	g ɯ̃ ³
ts j ɯ ¹	tɕ ɯ ¹
ʈ o ŋ ¹	ʈ o ŋ ¹
j e n ¹	j e n ¹
b æ ³	b æ n ³
ɖʐ o ⁴	ɖʐ o ⁴
q ɯ ¹	q ɯ ¹
ts r e ŋ ¹	ts r e ŋ ¹
ɖʐ o ŋ ¹	ts u ŋ ¹
ts j j e n ⁵	ts j e n ⁵
ɖʐ r æ ⁴	b r æ ⁴
ts u ŋ ¹	ts u ŋ ¹
b i ²	b r i ²
ɣ æ n ¹	ɣ æ ¹
s u ŋ ³	s u ŋ ³
d ɯ ⁴	tʰ ɯ̃ ⁴
q a ŋ ¹	q a ŋ ¹
pʰ e ¹	pʰ e ¹
kʰ o ¹	qʰ o ŋ ¹
g u ¹	g u ¹
s j i ⁴	s j i ⁴
x ɯ ²	x ɯ ³³
tsʰ r i ¹	tsʰ j i ⁴
d ɯ ¹	d j ɯ ¹
m ⁴ ¹	m ɛ ¹
s j i ²	s j i ²
m o ²	m ø ²
tɕʰ i ³	tsʰ e ³
k u ŋ ⁵	k o ⁵
d æ ŋ ⁴	t æ ŋ ⁴
j e n ¹	j e n ¹
k ɔ ⁴	k o ⁴
j ⁴ ²	n j o ²
ɖʐ i ¹	ɖʐ i ¹
b r æ ⁴	p r æ ⁴
ɕ i ⁴	ɕ i ⁴
d ŋ e ŋ ²	dʑ i ²
tsʰ o ŋ ¹	tsʰ o ŋ ¹
ɣ u ²	k r o ²
qʰ w æ ¹	qʰ w æ ¹
m e ¹	m ɛ ¹
j ɔ ⁴	j ɔ ⁴
ŋ o ¹	ŋ o ¹
dʑ æ ³	dʑ æ n ³
ts j j e n ¹	tɕ e n ¹
s r u ³	s r o ⁵
s n e ŋ ¹	s r e ŋ ¹
b r æ ⁴	p r a ⁴
ts r i ¹	ts r i ¹
ɖʐ u ŋ ²	ɖʐ u ŋ ²
d r e n ¹	p r e n ¹
qʰ ɯ ¹	qʰ ɯ̃ ¹
d e ⁴	d ɛ ⁴
ŋ u n ²	ŋ u ²
tsʰ ɯ ³	tsʰ ɯ ³
p j ɔ ¹	p r ɔ ¹
ŋ w e ²	ŋ w e n ²
ts j e n ¹	tɕ e n ¹
tsʰ o ŋ ³	tsʰ o ŋ ³
w e	tʰ r e ⁴
w j u ²	ŋ j o ²
k w a ¹	k w a ⁴
d u ²	t u ²
d r ɔ ŋ ¹	d r æ n ¹
ts u ŋ ²	ts u ŋ ²
tʰ r u ¹	tʰ r u ¹
n o n ³	n o ŋ ³
g ɔ ¹	g ɔ ¹
k w e ¹	k w ɛ ¹
ɖʐ ɯ ³	d r ɯ ³
b n i ²	n j i ⁴
s j e n ¹	s j e n ¹
q æ n ²	q æ n ¹
m æ ¹	m æ ¹
ʁ j o ŋ ¹	n j o ¹
s e ŋ ¹	sʰ r e ŋ ¹
sʰ ɯ ²	sʰ r ɯ ²
tɕʰ æ ¹	tsʰ j æ n ¹
w u ⁴	ɣ u ⁴
q w a ⁴	ɣ w a ⁴
ɣ ɔ ¹	ɣ ɔ ¹
d j ɔ ⁵	d ɔ ⁵
b ɔ n ²	b o ŋ ²
kʰ u ⁴	kʰ o ⁴
w j e n ⁴	n j e ⁴
k æ ⁴	k æ ⁴
dʑ ɔ ⁴	dz o ⁴
qʰ w a ⁴	qʰ w a ⁴
q ɔ ⁴	q ɔ ⁴
b ɯ ²	b ɯ ²
qʰ a ⁴	qʰ a ⁴
pʰ ɯ ¹	pʰ ɯ ¹
q ɯ ²	ɣ ɯ̃ ²
q w a ⁴	q w a ⁴
q æ n ¹	q æ n ¹
ts ɔ ⁴	ts o ⁴
x w i ²	x w i ²
ɖʐ ɯ n ¹	d r ɯ̃ ¹
p u ³	p u ³
ʈ s ɔ ⁴	ʈ o ⁴
q ɯ ¹	ɣ ɯ ¹
b u ¹	p e ¹
ɣ ɯ ³	ɣ ɯ ³
sʰ ɔ ⁴	ɕ o ⁴
w ɔ ¹	z ɔ ¹
tʰ e ²	tʰ j e ²
tʰ æ ⁴	tʰ j æ ⁴
b n e n ¹	z e n ¹
m ɔ ⁴	m ɔ ⁴
ŋ w æ ⁵	ŋ w æ ⁵
d i ³	z ɯ ³
d w e n ¹	t w e n ¹
d ¹ e ŋ ¹	z r o ŋ ¹
ŋ w a ⁴	ɣ w a ⁴
d r ɯ ³	d r ɯ ³
tsʰ o ŋ ¹	tsʰ u ŋ ¹
ŋ w a ⁴	ŋ w a ⁴
ɖʐ u ŋ n ¹	ɖʐ o ¹
m ɯ ²	m ɯ ²
ʁ ɔ ¹	l a ¹
m e ²	m ɛ ²
b u u ²	b j ɛ ²
tɕʰ e ⁴	tʰ e ⁴
qʰ w a ŋ ²	qʰ w a ŋ ²
ɖʐ i ⁴	ɖʐ i ⁴
b u ²	p ɛ ²
m ɔ ²	m o ²
sʰ w a ŋ ¹	sʰ w a ŋ ¹
sʰ ɯ ²	sʰ r ɯ ²
ɖʐ ɔ ⁴	d r o ⁴
b æ ¹	b æ ¹
ɖʐ e ⁴	d r ɛ ⁴
d w e ⁵	d w ɛ ⁵
s w a ⁴	sʰ w a ⁴
ʁ ɔ ³	h ɔ ³
p r e n ¹	p r e n ¹
b u ⁴ ⁴	b j o ²
m e ¹	m ɛ ¹
d ²	ɯ̃ ²
d i ³	tsʰ r i ¹
ʁ j o ŋ ²	n j o ŋ ²
ʁ æ ŋ ¹	ʁ a ŋ ¹
q æ ⁴	ɣ æ ⁴
ŋ ɯ ¹	ŋ ɯ ¹
w j e u ¹	n j e n ¹
pʰ æ ¹	pʰ æ ¹
ts j w e ⁴	ts w ɛ ⁴
s ⁴ ⁴	sʰ ɛ ⁴
n ɔ ŋ ⁵	n o ŋ ⁵
d i ⁴	d i ⁴
ɖʐ i ²	ɖʐ i ²
m ɯ ¹	m ɯ ¹
x e n ¹	x e n ¹
n ⁴ o ⁴	b j o ⁴
m ɯ ²	m ɯ ²
ʈ s w æ ²	ʈ w æ n ²
d ɯ n ⁴	ʈ ɯ ⁴
tʰ r u ²	tʰ r u ²
m o ²	m ø ²
m æ ŋ ¹	m æ ¹
p ɯ ²	p ɯ ²
d a ⁴	dʑ a ⁴
tʰ u ²	tʰ j u ²
x e n ¹	x e n ¹
ɖʐ ɯ ³	d r ɯ ³
sʰ u ŋ ²	s r o ²
ʈ o ⁴	d r o ⁴
pʰ ɯ ¹	pʰ ɯ ¹
tɕʰ i ⁴	tɕʰ i ⁴
pʰ æ n ³	pʰ æ n ³
ɖʐ w e n ⁵	ɖʐ w e n ⁵
b i u	b r i ²
b æ ¹	b æ ¹
p ɯ ²	p u ²
n ɔ n ¹	n o ŋ ¹
tɕʰ i ⁴	tsʰ j i ⁴
b u u ⁴	ts w ɛ ⁴
q æ ⁴	ɣ æ ⁴
d ɯ ⁴	t ɯ ⁴
tsʰ o ⁴	tsʰ o ⁴
