ʔ j j i	ʔ a j j
j d ʕ	w d ʕ
ħ i r i ʃ	ħ r ʃ
ħ u p n	ħ u p n
g a m	k m d
m r ɬˤ	m r ɬˤ
ħ a qˤ l	ħ a qˤ l
θ a l g	θ a l g
qˤ r b	qˤ r b
ʔ a l	ʔ a j l
ɣ u z l	ɣ z aː l
ħ m r	ħ m r
ʔ k l	ʔ k l
ɬ m x	ɬ m x
l qˤ	l qˤ ħ
ʔ i	ʔ i t
ħ l qˤ	ħ l qˤ
a ɣ b aː	ɣ b j
ʃ m	ʃ m
k m r	k m r
b a r	b r sˤ
d w	d w j
w a r iː d	w a r iː d
w j	h w j
ʔ a n t a	ʔ a n t a
ɬ i m aː l	ɬ a m ʔ aː l
ħ w j t	ħ b ɬₓ
qˤ sˤ	qˤ j sˤ
tˤ ʕ m	tˤ ʕ m
b a	b ʔ
d m t	d i m
qˤ a m ħ	qˤ a m ħ
ɣ u r l	ɣ u r l
θ qˤ l	θ qˤ l
d i b ʃ	d i b ʃ
r d j	r d j
p r r	p r r
ɬ a p	ɬ a j p
ʃ ʔ	θ a ʔ a t
r b k	r b k
r qˤ qˤ	r qˤ qˤ
ʕ a d	ʕ a d a j
n b	n uː b
ɬ u r n	θ r m iː n
b k	b i k a j
n a b l	n a b a l
w a r aː r	ʔ a r r
t a j ʃ	t a j ʃ
ħ k k	ħ k k
p r h	p r ʕ
θˤ n	ɬˤ a ʔ n
ʃ θ n	θ i n aː
n a	ʃ m
n	n ʃ
d qˤ ʃ	d g ʃ
j ʕ s b	ʕ s b
r m	r ħ m
m a ʔ n t	m n
d a r d r	d a r d a r
ʕ z b	ʕ ð b
m a t n	m a t n
ɬ j b	ɬ j b
x	x ɬ p
ħ m m	ħ m m
l b x	l i
ħ i tˤ tˤ t	ħ i n tˤ a t
qˤ i r	qʷˤ r d
qˤ	qˤ a j ɬ
qˤ l l	qˤ l ħ
k a b d	k a b i d
d m	d m qˤ
ʃ ɣ r	θ ɣ r
r	h r j
m a x x	m u x x
ʔ n n	n i ħ n u
ʃ l qˤ	ʃ l qˤ
ʔ a n	ʔ a n aː k u
u r x	ʔ u r x
ʃ x	ʃ a x j
b k j	b k j
m	h m
a l	ʔ u k l
r a qˤ qˤ	r a qˤ qˤ
k a w k a b	k a b k a b
ɣ	ɣ θ j
w z n	w z n
l k	h l k
p a x r	p x r
ħ a r a p	ħ a r a p
qˤ d d ʃ	qˤ d ʃ
n s b	n ʃ b
ʃ tˤ r	ʃ tˤ r
l ʃ	l ħ ʃ
k l	k l ʔ
k s	k a
r	r qˤ ħ
ɣ d r	ɣ d r
ɬ n qˤ	ɬ n qˤ
b r m	b r m
m ʔ a t	m i ʔ a t
qˤ d m	qˤ d m
b tˤ	b tˤ ħ
qˤ tˤ p	qˤ tˤ p
g r n	g u r n
ʃ	ʔ i ʃ
d ʕ t	ð ʕ a t
ɬ j m	ɬ j m
qˤ a l	qˤ a l b
ɬ b a	ɬₓ b a j
w θ b	w θ b
ʕ i g l	ʕ i g w a l
b l	b l
ʔ a θ θ	ʔ a n θ a t
b a ʕ l t	b ʕ l
n j k	n j k
ʔ u m m	ʔ i m m
ʔ r b j j t	r b j
k ʃ	k
m u t	m u t
ʔ n ʃ	ʔ n ʃ
ɣ r b	ʕ r b
l ɣ	l u ɣ
b r	b ɬˤ r
sˤ ɣ r	sˤ ɣ r
p r k	p r k
ʃ n b	s i
k u r k i j j	k u r k i j
ʔ a l aː n	ʔ a l l
ʕ a n z	ʕ n z
i qˤ	ɬˤ j qˤ
l ʔ m	l ʔ m
ʕ r b	ʕ a
d	j a d
ʔ a r n a b	ʔ a r n a b
x j l	x j l
ʕ	qˤ aː ʕ
p ʔ s	p a ʔ ʃ
p a θ n	b a θ a n
ʃ b l	θ b l
p r m	p r m
b h l	b h l
l aː	l aː
ħ w	ħ ð j
d θ ʔ j j	d a θ ʔ
ʔ a j j a l	ʔ a j j a l
m x r	m x r
p tˤ r	p tˤ r
ɬˤ ʕ n	θˤ ʕ n
x a tˤ m	x u tˤ m
ɬˤ b tˤ	ɬˤ b tˤ
r u ɣ t	r u ɣ w a t
p iː l	p iː l
qˤ a d qˤ a d	qˤ d qˤ d
l l	l a ʔ l a ʔ
ʔ ʃ	ʔ i ʃ
b θˤ θˤ	b n θˤ u r
ð a qˤ a n	ð a qˤ a n
g l ʕ	g i l ʕ
k a b	k a b ɬ
g ʔ	g a w i ʔ
k a l	k a l
b ʕ r	b ʕ r
ʃ	ʃ u
a g m	w
ʕ a r p	ɣ a r p
l i ʃ aː n	l i ʃ aː n
x r ʃ	x r ʃ
g m g m	g a m g a m
k r m	k r m
θˤ a b j	θˤ a b j
g ʕ ʔ	g ɬ ʕ
d aː d	d aː d
p a ʔ r	p a ʔ r
ʔ ʕ	ʕ a r w
ɣ a r i b	ɣ aː r i b
m tˤ	m u ɬ tˤ
ʃ l p p	ʃ a l a ħ p a w
z m r	z m r
ʃ a m a	ʃ a m a j
l m	ʃ l m
m r r t	m r r a t
k b	k b w
b n j	b n j
ʔ m r	ʔ m r
g r r	g r r
θ m aː n	θ a m aː n i j
d a w b	d u b b
l a	l a θ a ɣ
ʃ p l	ʃ p l
k a r i ɬ	k a r i ɬ
ħ a m tˤ tˤ	ħ m tˤ
n ʃ qˤ	n ʃ qˤ
k i l ʔ a	k i l ʔ
d a ʃ m	d ʃ m
ʃ k a r	ʃ i k a r
ʔ a x	ʔ a x
b j t	b j t
b n	b a j n
tˤ	m s
ʕ r r	ʕ u
ħ a s i s	ħ a s iː s
l l	h l l
ð ʔ	h ð j
ħ a r g a l	ħ a r g a l
ʔ a b r aː	ʔ a
ʃ b ʔ	s b ʔ
g r d	g r d
z a r z r	z a r z iː
g	g d a t
ð u b b	ð b b
d r s	d r s
p l l	p l l
b l l	b l l
ʃ m s m	ʃ u m ʃ u m
ɬ ʕ r t	ɬ a ʕ r
b ɣ	sˤ b ɣ
d n	d j n
n aː j	n aː sˤ i j a t
tˤ b x	tˤ b ħ
m ʔ d	m ʔ d
ɬˤ r ʃ	ɬˤ i r ʃ
b r k	b i
	gʷ a z
l p ʔ	l p ʔ
ʔ a l	ʔ a ʃ a l
ħ a t	ħ a n n
m n	m iː n
ɬˤ i l a ʕ	ɬˤ i l a ʕ
d i b r	d a
	ʃ u
ʕ ɬ r	ʕ a ɬ r
b ɣ j	b ɣ j
ʃ p p p	ʃ p p
t i b n	t i b n
ɬ a m	ɬ a ħ m
b k r	b k r
g d d	g d d
qˤ a r n	qˤ a r n
ʃ r qˤ	ʃ r qˤ
r	ɬ r ɬ uː r
t i aː m	t i h aː m
n a x l	n a x l
b a sˤ	b ɬˤ ɬˤ
ʃ b l	ʔ b l
ʕ m qˤ	ʕ m qˤ
θ b r	θ b r
ħ a w b	ħ u b b
m a l i	m l ʔ
θˤ a r	θˤ a h r
g a r a b	g a r a b
ɣ tˤ	ɣ tˤ w
ʕ m d	ʕ m d
d ʔ p	d ħ p
x a r aː p	x r p
ʃ i n n	ʃ i n n
x z iː r	x z iː r
j a r b ʕ	j a r b ʕ
ʔ a b n	ʔ a b n
ʔ a s r	ʔ s r
ʃ a p l	ʃ a p uː
r ʕ d	r a ʕ d
ħ a b l	ħ a b l
ʕ i ɬ r	ʕ i ɬ r uː
tˤ a j r	tˤ a j r
ʃ a b a l a t	ʃ u b u l a t
t b ʕ	t b ʕ
r a ħ m	r a ħ i m
n n ʔ	ʔ n j
g p p	g a p p
ʕ i ɬˤ	ʕ i ɬˤ
ɬ r b	ɬ r b
tˤ ħ aː l	tˤ i ħ aː l
ʔ a θ r	ʔ a θ a r
t l	ʔ a θ a l
ʔ w a z	ʔ a
qˤ j ʔ	qˤ j
θˤ m ʔ	θˤ m ʔ
ʔ i ʃ k t	ʔ i
b k r	b k r
ʔ r x	ʔ a r x
θˤ l m	θˤ l m
ʔ θ l	ʔ a θ l
b qˤ l	b qˤ l
r ħ	r ħ ɬˤ
ɬ j x	ɬ j x
b r qˤ	b r qˤ
ð a k a r	ð a k a r
ħ a m	ħ a m
b l j	b l j
d qˤ qˤ	d qˤ qˤ
ħ a m aː t	ħ a m aː t
x tˤ tˤ	x tˤ tˤ
ʃ i t	ʃ i t
ʔ r i k	ʔ r k
ʔ b r	ʔ b r
ʔ a ɬˤ	x a m
ʃ l t	ʃ i l j a t
a j	ɬˤ a j w
s n n t	s n uː n a t
ʔ x ð	ʔ x ð
b r	b ħ r
ħ r	qˤ r b
x l sˤ	l x sˤ
d r	h d r
m ʔ a n	ɬ a ʔ n
b a d a	p
k r b	k r b
a p r	θ a p r
θˤ r r	θˤ r r
n p	ʔ a n a p a t
d m	d w m
r b w	r b j
ʃ l ʃ	ɬ a l aː θ
t a r r	t r r
ʔ a n t i	ʔ a n t i
qˤ r d	qˤ r d
m u ʃ	m u ʃ j
θˤ r	ʕ sˤ sˤ uː r
ħ i b r	ħ b r
ʕ n qˤ	ʕ n qˤ
t i ʃ ʕ	t i ʃ ʕ
p p r	ɬ p r
p a l g	p a l g
k n a	k m
ð a n a b	ð a n a b
ʃ qˤ	ʃ qˤ j
ħ d d	ħ d d
b w ʔ	b w ʔ
p r g	p a r g
ʃ m	ʃ m aː x
p r p r	p r p r
ħ a d θ	ħ d θ
w ʃ n	w ʃ n
ʔ a m t	ʔ a m a t
tˤ a j j b	tˤ j b
p a r ɣ a θ	p r ɣ θ
m	s m k
n	θ n
k s m	k s m
l i b b	l i b b
t i l l	t l l
p a a r	p a r r
w b r	ʕ a k b a r
g a b b	g a b b
a r m	r m
m r	m a r ʔ
qˤ r l l	qˤ r s
sˤ a w r	sˤ a w a r
n θˤ r	n θˤ r
r g m	r g m
p l ħ	p l ħ
g n n	g n n
tˤ iː n	tˤ iː n
ħ b tˤ	ħ b tˤ
ɣ a w ɣ	ɣ a
ʃ	ʔ m
ʔ i m m i r	ʔ i m m a r
r	ʔ i r a t
p r ʕ	p a r ʕ
ʕ a m m	ʕ a m m
k l j t	k l j a t
m a ʕ j	m ʕ a j
l b ʃ	l b ʃ
θ ʕ l	θ ʕ l
ð b b	ð
a l	θ l
ħ p	ħ p ɬ
p r ʃ	p r s
p ʔ t	p i ʔ a t
tˤ ħ n	tˤ ħ n
ɬˤ	ʔ a j a sˤ
qˤ i θ θ ʔ	qˤ θ ʔ
ʔ a m ʃ l	ʔ a m ʃ a j
ħ r ð aː w n	ħ r d
ʔ a w r a qˤ	w r qˤ
ʔ a n p	ʔ a n p
b l tˤ	b l tˤ
ʃ k r	ʃ k r
a l l l	sˤ l
ð aː k	ð
x tˤ r	x u tˤ r
k r	k a
t x x	t x x
ʕ a l	ʕ a l a j
b w θ	b w θ
g i ʃ	g i ɬ ɬ
a θ n	θ j n
d a j d	d d
ʕ ʃ i	ʕ a ʃ t
ɬ a p a t	ɬ a p a t
k θˤ r	k i
ʃ a ħ r	ʃ a ħ r
ʔ a n t m	ʔ a n t u m u
ʔ a	ʔ iː
z w l	z l
n r	n x r
a n aː	h a n n i
p l	p l ħ
m n j	m n j
ɬ l w	l w
n p x	n p x
d a m ʕ	d m ʕ a t
n qˤ	j n qˤ
m a n	m a n n
a r	ʔ a r m
ʕ a t d	ʕ a t uː d
k d	qˤ sˤ d
ħ m t	ħ m m
p t ħ	p t ħ
n qˤ b	n qˤ b
d	ʔ i ʃ d
p ʃ r	p ʃ r
qˤ a n aː	qˤ a n a j
ʃ tˤ	s ħ
ħ a	ħ a ɬ j
m r ʔ	m r ʔ
ʃ a n a t	ʃ a n a t
d r	d r d r
ʔ a m m a t	ʔ a m m a t
ɣ r n	ɣ r n iː qˤ
