s i ²	ˀs ui ²
g j a ¹	p j a ¹
l a ⁴	l a ³
r o ¹	r o ¹
u ŋ ²	ʔ u ŋ ²
g a ŋ ⁴	ˀj u k ⁴
g a m ¹	w a m ¹
m j u k ⁴	m j u k ⁴
b a n ⁴	b a n ¹
d ai ³	ˀt i ³
g a p ⁴	ŋ a k ⁴
l i ²	ˀl i ²
k j o p ⁴	k r u p ⁴
b i ŋ ³	b i ŋ ³
j a ¹	j a ¹
ˀn a ¹	ˀn a ¹
t ai ²	m ai ²
g a ²	ˀtʃ a k ⁴
b j e ŋ ³	b r i ŋ ³
o ¹	ʔ ʊ ¹
ˀk ɛ t ⁴	ˀk a t ⁴
l a ²	l a ²
i ¹	ʔ a ¹
g a ŋ ⁴	ˀk a m ¹
ˀtʃ a p ⁴	dʒ a p ⁴
ts a ²	ˀts u ²
b i p ⁴	b u p ⁴
ˀp a ²	ˀp a ²
d a p ⁴	ˀt a k ⁴
n ai ⁴	n i ³
g o ²	ʃ o ²
g a ⁴	g a ŋ ²
j a ŋ ²	j a ŋ ²
m j a ²	m j a ²
d ɛ p ⁴	d a p ⁴
g a ²	ʃ a ²
g i ŋ ¹	ˀr i ŋ ¹
l a m ¹	l a m ¹
dʒ i ²	dz e ²
l i ²	l i ²
g a ŋ ¹	w a ŋ ¹
d i k ⁴	ˀt i k ⁴
j a k ⁴	m j a k ⁴
ŋ a ²	ŋ a ²
r a ¹	k r a ¹
t u ŋ ¹	t a ŋ ¹
ˀp j a ²	ˀp r ɛ ²
ˀl a p ⁴	ˀl a p ⁴
n a ŋ ²	n i ŋ ²
m j e ŋ ¹	m r i ŋ ¹
g ai ³	tʃ i ²
g a ŋ ¹	p a ŋ ¹
b j a m ¹	b j a ŋ ¹
a ⁴	ʃ a ¹
g a n ¹	ˀŋ a n ¹
b a k ⁴	p a k ⁴
g i ¹	n i ¹
ŋ u ¹	ŋ u ¹
d ai ²	tʃ u ²
ˀn ɛ ŋ ¹	ˀn a ŋ ¹
k j a m ¹	k j a m ¹
g j o k ⁴	ˀk r u k ⁴
g j a m ²	g j a m ²
n ɛ ¹	n ɛ ¹
d a t ⁴	d a t ⁴
g ɛ ŋ ⁴	ˀtʃ a t ⁴
l a ŋ ³	l a ŋ ³
t a ¹	ˀŋ a ¹
t a ²	d ʊ ²
r r a k ⁴	r a k ⁴
d a m ⁴	d a ŋ ²
a m ¹	ʔ a m ¹
g o ²	ˀr o ²
ŋ j ɛ p ⁴	ŋ j a t ⁴
ˀtʃ i ŋ ³	dʒ i ŋ ³
t a ¹	j a ŋ ¹
b a ⁴	ˀp a ³
ŋ a ¹	ŋ a ¹
j a k ⁴	ˀs a k ⁴
ts a ²	ts a ²
b a ¹	b a ¹
d i ŋ ²	d i ŋ ²
ʔ u m ²	s u m ²
g j ai ¹	m j i ¹
m a ²	m a t ⁴
a ŋ ²	s i ŋ ²
k ai ²	k ai ²
ˀtʃ a p ⁴	dʒ a k ⁴
g u ²	ˀɲ u ²
ts a ¹	dz a ¹
g a ⁴	ʃ a m ¹
b j a p ⁴	b j a k ⁴
ɛ p ⁴	tʃ a p ⁴
t a ³	ˀt a ³
d o ²	d o ²
g a p ⁴	ˀr a k ⁴
t u ⁴	d ʊ ¹
g a m ¹	s a m ¹
g a m ³	w a m ³
ts a ⁴	ts a m ¹
k ɛ p ⁴	k a p ⁴
g a p ⁴	w a k ⁴
t ai ¹	ˀm ai ¹
i k ⁴	s u t ⁴
g a k ⁴	ˀŋ a k ⁴
d ɛ ŋ ⁴	ˀts a t ⁴
t u ŋ ²	t u ŋ ²
m r a ŋ ¹	m r a ŋ ¹
g a ŋ	ŋ a n ¹
d a k ⁴	d a k ⁴
k r u ²	k j u ³
s a n ²	s a n ²
j i m ¹	ˀj i m ¹
j a m ¹	j a m ¹
b i k ⁴	b i k ⁴
ts i ¹	tʃ i ¹
n u ³	n u ³
g j u k ⁴	g j u k ⁴
g i n ²	g a n ²
j i p ⁴	j i p ⁴
g a p ⁴	tʃ a k ⁴
d a ²	ˀt a ²
g j a ²	g j a ²
ˀl ai ¹	ˀl ai ¹
g a ŋ ²	ˀk j i ²
g a t ⁴	k a t ⁴
ˀt a ²	ˀt a ŋ ²
n i g ⁴	n i k ⁴
b i ¹	ˀp e ¹
m i ²	m e ²
g i k ⁴	ˀk i k ⁴
g r a ŋ ¹	g r u k ⁴
g j ɛ ³	ˀk j u ³
ˀtʃ r a ²	dʒ a ²
ts ai ⁴	ˀts ai ¹
g j i k ⁴	ˀk j a k ⁴
s a p ⁴	ˀs u t ⁴
b i k ⁴	ˀp i k ⁴
ʔ j a m ⁴	ˀn i k ⁴
b j a p ⁴	ˀp j a t ⁴
d a ²	dz a ²
m a ⁴	m a ³
g a ¹	ʃ a ŋ ¹
ˀp u k ⁴	p u k ⁴
a ¹	w a ¹
n a p ⁴	ˀŋ a p ⁴
m u ²	m u ²
m a ŋ ²	m a ŋ ²
g ai ²	ˀs ai ²
r u k ⁴	r u k ⁴
b i m ⁴	l u m ¹
b j i ŋ ¹	b j i ŋ ¹
g r a k ⁴	g r a k ⁴
