s r ɔ ¹¹	s r ɔ ¹¹
n e ŋ ¹¹	n̥ e ŋ ¹¹
ʔ̚ w i ¹¹	ʔ w i ¹¹
pʰ a ʔ̚ ⁵¹	p a ʔ̚ ⁵¹
l a ŋ ⁵⁵	l a ŋ ⁵⁵
m ə ŋ ¹¹	m ə ŋ ¹¹
tʰ au ⁵⁵	tʰ au ⁵⁵
w i ⁵⁵	w i ⁵⁵
m a ʔ̚ ⁵¹	m a ʔ̚ ⁵¹
k ə ¹¹	m ə ¹¹
cʰ a ʔ̚ ⁵¹	cʰ a ʔ̚ ⁵¹
m ɨ ¹¹	m ɨ ¹¹
tʰ ə ¹¹	tʰ ə ¹¹
cʰ a ¹¹	cʰ a ¹¹
l a ¹¹	l̥ a ¹¹
tʰ w a ɴ ¹¹	tʰ w a ɴ ¹¹
s u ɴ ¹¹	s u n ¹¹
d o ŋ ¹¹	d o ŋ ¹¹
kʰ w i ⁵⁵	kʰ w i ⁵⁵
r a ʔ̚ ⁵¹	r e ʔ̚ ⁵¹
d ɨ m ⁵⁵	d ɨ m ⁵⁵
ʔ ə ŋ ⁵⁵	ʔ ə ŋ ⁵⁵
kʰ i ŋ ⁵⁵	kʰ i ŋ ⁵⁵
k ə ⁵⁵	s u ⁵⁵
ˀd e ¹¹	ˀd e ¹¹
m ɨ ¹¹	m̥ ɨ ¹¹
tʰ w ɛ ⁵⁵	tʰ w ɛ ⁵⁵
ˀb ɔ ⁵⁵	ˀb ɔ ⁵⁵
m u ɴ ⁵⁵	m w ɨ ɴ ⁵⁵
ˀd e ⁵⁵	ˀd e ⁵⁵
d ɛ ʔ̚ ⁵¹	d ɛ ʔ̚ ⁵¹
s o ¹¹	s o ¹¹
l a ʔ̚ ⁵¹	l e ʔ̚ ⁵¹
r ɔ ⁵⁵	r ɔ ⁵⁵
n ɔ ʔ ⁵¹	n̥ ɔ ʔ̚ ⁵¹
k u ⁵⁵	k u ⁵⁵
tʰ ə ŋ ⁵⁵	tʰ ə ɴ ⁵⁵
r a ¹¹	r a ɴ ¹¹
j ə ɴ ¹¹	j ɨ m ¹¹
t a ŋ ⁵⁵	ˀb a ŋ ⁵⁵
r w i ⁵¹	r̥ w i ʔ̚ ⁵¹
b i ʔ̚ ⁵¹	p i ʔ̚ ⁵¹
n̥ ɨ m ⁵⁵	n ɨ m ⁵⁵
tʰ w i ¹¹	tʰ w i ¹¹
s w i ¹¹	ŋ w i ¹¹
tʰ a ʔ̚ ⁵¹	tʰ a ʔ̚ ⁵¹
l̥ l ɛ ⁵⁵	l w ɛ ⁵⁵
ʔ a n ⁵⁵	ʔ a ɴ ⁵⁵
b l i ʔ̚ ⁵¹	b l e ʔ ⁵¹
kʰ e ⁵⁵	kʰ e ⁵⁵
ʔ ɔ ɴ ŋ ¹¹	ʔ ɔ ɴ ¹¹
k ə ʔ̚ ⁰	k ə ʔ ⁰
l a ʔ̚ ⁵¹	s w a ʔ̚ ⁵¹
cʰ a ⁵⁵	c a ⁵⁵
j ɔ ʔ̚ ⁵¹	j ɔ ʔ̚ ⁵¹
l i ⁵⁵	l ei ⁵⁵
pʰ e ʔ̚ ⁵¹	pʰ e ʔ̚ ⁵¹
kʰ i ⁵⁵	kʰ ə ⁰
k ai ¹¹	n ei ¹¹
b i ¹¹	b i ¹¹
kʰ a ʔ̚ ⁵¹	kʰ a ʔ̚ ⁵¹
m j i ɴ ⁵⁵	m i n ⁵⁵
s ə ⁰	s ə ⁰
k ə t ⁵⁵	k o t ⁵⁵
kʰ a ŋ ¹¹	kʰ a ŋ ¹¹
s w i ¹¹	s w i ¹¹
k ə ⁰	k ə ⁰
l o ʔ̚ ⁵¹	l o ʔ̚ ⁵¹
k i ⁵⁵	k i ⁵⁵
k l ə ʔ̚ ⁵¹	k l ə ʔ̚ ⁵¹
r u ŋ ⁵⁵	r̥ u n ⁵⁵
tʰ u ¹¹	tʰ u ¹¹
cʰ ɨ m ⁵⁵	cʰ ɨ m ⁵⁵
n e ⁵⁵	n̥ e ⁵⁵
k ə ⁵⁵	ɲ̊ au ⁵⁵
b l e ⁵⁵	b l e ⁵⁵
r o ŋ ¹¹	r o ŋ ¹¹
ˀb ə ¹¹	ˀb ə ¹¹
p ə ŋ ¹¹	p ɨ ¹¹
tʰ a ¹¹	tʰ a ¹¹
m ei ¹¹	m̥ ei ¹¹
j o ⁵⁵	j o ⁵⁵
k a ɴ ⁵⁵	g a ŋ ⁵⁵
g o ¹¹	g o ¹¹
c u ⁵⁵	c u ⁵⁵
b ɔ ŋ ⁵⁵	b ɔ ŋ ⁵⁵
d ə ŋ ¹¹	d ə ŋ ¹¹
kʰ ei ⁵⁵	kʰ ei ⁵⁵
m a ¹¹	m̥ a ¹¹
l̥ o ⁵⁵	l̥ o ⁵⁵
ˀd ei ¹¹	ˀd ei ¹¹
j a ⁵⁵	r j a ⁵⁵
n i ⁵⁵	n̥ i ⁵⁵
k a ʔ̚ ⁰	k ə ʔ̚ ⁰
m a ŋ ¹¹	m a ŋ ¹¹
