tsʰ a ŋ ¹	tsʰ a ŋ ¹
k a ³	k a̠ ³
tsʰ a ¹	tsʰ ɛ̠ ¹
a ²	a ²
p ɨ ²	p ɨ ²
a ¹	a ¹
t o̠ ³	t o̠ ³
t u ¹	t u ¹
k o ³	k o ¹
a ²	a ¹
b a ²	b a ²
s e ¹	s e ¹
k a ²	k a ŋ ²
g j i ¹	g i ¹
ˀn ɛ̠ ³	ˀn ɛ̠ ³
n a ²	n a ²
m a ³	m a ³³
tʰ a ²	tʰ a ŋ ²
m o̠ ¹	m o̠ ¹
l e̠ ³	l e̠ ³
p a̠ ³	p a̠ ³
ʃ i ¹	ɣ u ²
ˀv e ²	v i ²
b a ³	b a ³
pʰ ɛ ³	p ɛ ³
z a ²	z a ²
tʰ a ²	tʰ a ²
ɣ i ¹	ɣ ɨ ¹
pʰ y̠ ²	pʰ u ²
v ¹ a ¹	b j y ¹
dz a ²	dz a ²
a ¹	a ¹
dʒ a ²	dz e ²
ŋ a ¹	ŋ a ¹
kʰ o̠ ³	kʰ o̠ ³
tʰ a ²	d a ²
k a̠ ¹	ts u ¹
dz i ³	dz ɿ ³
ʒ i ¹	ɣ e̠ ¹
tʃʰ j i ¹	tʃʰ u ¹
m a ³	m a ³³
l a ¹	l a ¹
ʃ a ŋ ¹	ʃ u ³
ˀn o̠ ³	ˀn u̠ ³
t ɛ ¹	t ɛ ¹
n e̠ ¹	ŋ j a̠ ¹
d i ²	d i ²
t i ²	t i ²
pʰ i ²	pʰ e ¹
t u ³	tsʰ o̠ ¹
ˀn ɛ ¹	n ɛ̠
s i̠ ¹	s i̠ ¹
tʰ y ³	tʰ y ¹
p a ŋ ²	b a ŋ ²
dz ɛ ²	dʒ e ¹
n e̠ ³	n e̠ ³
tsʰ a ¹	tsʰ a ¹
ɣ ɛ ²	ɣ ɛ ²
g u ²	g j u ²
l u ³	l e̠ ³
m u ¹	ˀm u ¹
a ¹	a ¹
h e ¹	h e ¹
k ¹ ²	k a ŋ ²
tʰ i̠ ²	tʃʰ i ²
pʰ u ¹	pʰ e̠ ¹
t o̠ ³	d o̠ ³
g j a ³	g j a ³
ts e ¹	ts e ¹
dz a ²	dz a ²
z a ²	z a ²
g u ³	g u̠ ³
ɨ̠ ²	ɨ̠ ³
tʰ u ¹	tʰ u ¹
ɛ ²	a ²
m y ¹	m o ²
m a ²	m o̠ ³
s i̠ ¹	s i̠ ¹
ɣ a ŋ ¹	ɣ a ŋ ¹
n i ¹	n i ¹
m a ³	m a ³
n a ŋ ¹	ˀn i ¹
t u ³	d u ³
k j u ¹	k u ¹
d i ¹	d i ¹
l y ¹	l y ¹
kʰ ɛ ¹	kʰ ɛ ¹
a ²	a ²
ʃ a ³	ʃ ɨ̠ ¹
l y ³	l y ³
ts i ¹	tʃ e ¹
dz a ¹	dz a ¹
a ³	a ¹
v e̠ ¹	v e ¹
ˀl i ²	ˀl i ²
k ɛ ¹	k j ɛ ¹
m a ŋ ²	m a ŋ ²
k i ³	k u ³³
v e̠ ³	v e̠ ³
n j a ²	ɲ a ²
v e̠ ³	v e ³
b ɨ ²	b ɨ ¹
d y ²	d y ²
tʃ ɨ̠ ¹	tʃ i̠ ¹
d e̠ ¹	d e̠ ¹
z a ²	z a ²
a ²	a ²
v a̠ ³	p a̠ ³
m a ¹	m a ¹
ˀn i ³	ˀn i ³
b i ¹	b ɨ̠ ¹
j a ŋ ³	j a ŋ ²
b ɛ ²	b o ¹
tʃʰ i ¹	tʃʰ e ¹
dʒ a ŋ ¹	dʒ a ŋ ¹
p y ²	p y ²
a ¹	a ¹
tsʰ i ²	tsʰ ɿ ²
a ¹	a ¹
g o ¹	g u ¹
s e̠ ³	s e̠ ³
g a ¹	g a ¹
kʰ i ¹	kʰ i ¹
l u ³	l u ³
v ɛ ²	ˀv ɛ ²
l u ²	l u ²
p ²	n i ²
m e̠ ³	ˀm e̠ ³
k ɛ ³	k ɛ ³
a ¹	a ¹
l a ²	l a ²
ˀl u a ŋ ³	ˀl u ²
kʰ o ¹	kʰ u ¹
ʃ y ¹	ɣ u ²
l e̠ ³	l e̠ ³
tsʰ a ²	tsʰ ɛ ²
pʰ e̠ ²	pʰ i̠ ³
b a ³	b a ³
tsʰ i ²	dʒ i ²
a ²	a ²
l a ³	l a ³
k j u ²	k o̠ ³
dʒ a ¹	dʒ e̠ ¹
b e̠ ¹	b e̠ ¹
g j u ¹	g j e̠ ¹
pʰ y ²	pʰ j y ²
l o̠ ³	l u̠ ¹
tʃʰ o̠ ¹	tʃʰ o̠ ¹
a ²	a ²
b i ²	b o ²
pʰ e ¹	pʰ e̠ ¹
pʰ ɛ ¹	pʰ ɛ ³
dz i ¹	dz i ¹
b u ²	b o ²
ɣ i ¹	ɣ i ¹
kʰ a ²	kʰ a ²
ɣ o ¹	ˀx a ¹
p o̠ ¹	p o̠ ¹
g a ²	g a ²
m e ³	m ɛ ³
ˀv a ¹	ˀv a ¹
tsʰ e ¹	tsʰ e ¹
b a ²	b a ²
g a ²	g a ²
ɣ e ¹	h e ¹
ts e ²	ts ɛ ³
g ɛ ²	s y ²
m u ¹	m j a ²
n u ²	n̩ ²
b y ²	b y ²
ɣ ɛ ²	ɣ ɛ ²
dz i ¹	dz i ¹
ˀm j o ³	ˀm y̠ ¹
dʒ ɛ ²	dʒ ɛ ²
m a ³	m a ³
tsʰ o̠ ³	tsʰ o̠ ¹
pʰ e ²	pʰ i ²
m a̠ ²	m ɛ ²
ts ɛ ¹	ts ɛ ¹
d a ŋ ²	d u ²
pʰ y̠ ³	pʰ y̠ ³
ʃ a ²	s a ²
d a ²	d a ²
b y̠ ³	b y̠ ³
ɣ i ¹	ɣ i ¹
m̩ ²	m o ²
s j a ¹	s y ¹
s i̠ ¹	s i̠ ¹
pʰ o ²	pʰ o ²
tʰ y ³	tʰ y ³
kʰ o̠ ³	kʰ o̠ ³
l a ²	l a ²
m a ²	m a ²
x a ¹	ˀx o̠ ¹
tʰ u ¹	tʰ u ¹
b o ²	b o ²
h a ŋ ²	h a ŋ ²
tʃʰ ɨ ²	tʃʰ ɨ ²
n i̠ ¹	n i̠ ¹
n e ²	n e ²
g a ŋ ³	g a̠ ³
s i̠ ¹	s i̠ ¹
m i ¹	ˀm i ¹
tʃʰ o ³	tsʰ y̠ ¹
b u a ŋ ²	b a ²
m ɛ ²	m ɛ ²
ɣ ɨ ²	ɣ ɨ ²
x ɨ ³	x ɨ̠ ³
b ɛ̠ ¹	b ɛ̠ ¹
ʒ o̠ ³	ʒ o̠ ³
pʰ ²	n̩ ²
k o̠ ³	k o̠ ¹
n e̠ ³	n e̠ ³
dz i ¹	dz e ¹
t e ³	t i̠ ³
x e ¹	x e ¹
kʰ e̠ ¹	kʰ e̠ ¹
ˀl i ³	ˀl i ³
m o ²	m o ²
kʰ ɛ̠ ¹	kʰ a̠ ¹
ʃ ɛ ¹	ʃ ɛ ¹
m y ¹	m y ¹
kʰ y ¹	kʰ y ¹
n a ¹	ˀn a ¹
pʰ y ŋ ²	pʰ y ²
l e̠ ²	l a ²
ˀm y ²	ˀm y ²
s i̠ ¹	s i̠ ¹
t o̠ ³	t o̠ ³
ɣ a ²	g ɨ ¹
pʰ a ŋ ³	pʰ j a ¹
n y ¹	ˀn y ¹
n i ³	ˀn i ³
b e ³	b i ³
ts a̠ ³	ts ɛ̠ ³
p ɨ ¹	p ɨ ¹
t ³ e ¹	ˀm j y̠ ¹
n i̠ ¹	n i̠ ¹
m ɛ ¹	ˀm ɛ ¹
dz i ²	dz i ²
m o ²	m u ²
n i ³	ˀn i ³
tʰ e ²	tʃʰ ɛ ²
g a ¹	g j a ¹
j a ŋ ²	k j i ³
s i̠ ¹	s i ²
tsʰ a ¹	tsʰ a ¹
k j a ³	k a ¹
m ²	m o ²
b y ŋ ³	b u̠ ¹
kʰ a ³	g a ³
b y ¹	b y ¹
kʰ j a ¹	k u ¹
ˀl a ¹	ˀl a ¹
h a ¹	h a ¹
ts ɨ ²	ts i ²
ɣ ɨ ¹	ɣ ɨ ¹
m i ¹	m i ¹
a ¹	a ¹
pʰ ²	ɛ ²
s ɛ ²	s ɛ ²
tʃʰ u ²	tʃʰ u ²
x i̠ ³	ts e̠ ³
p ɛ̠ ¹	p u ¹
ʃ i̠ ¹	ʃ i ¹
g j i ¹	g i ¹
p i ³	p ɨ̠ ¹
d ²	n u ²
k j u ¹	k u ²
kʰ i ¹	kʰ i ¹
b a̠ ¹	b ɛ̠ ¹
a ²	a ²
h ɛ̠ ¹	h ɛ̠ ¹
ɣ i ¹	ɣ i ¹
b a ²	b a ²
dz i ³	dz i ³
g o̠ ³	g o̠ ³
b a ²	b a ²
m o̠ ³	m o̠ ¹
kʰ ɨ ³	kʰ ɨ̠ ³
ɣ a ²	ɣ a ²
s e̠ ¹	ˀx y ¹
k i̠ ²	tʃʰ i ²
ˀm a ²	ˀm a ²
tsʰ e ²	tʃʰ e ¹
l a ²	l a ²
p a ŋ ¹	p a ŋ ¹
m a ²	ˀm u ¹
a ¹	a ¹
ˀl a ŋ ²	l a ŋ ²
ˀv i̠ ³	v i̠ ³
n a ¹	n a ¹
kʰ ɨ ¹	kʰ ɨ ³
a ¹	a ¹
d u ¹	d a ŋ ¹
pʰ e ³	p e̠ ³
a ¹	a ¹
p a ³	pʰ o̠ ¹
x i ¹	h ɛ̠ ¹
n a ¹	ɲ a̠ ¹
z i ³	z i ³
l y ¹	l y ¹
d e̠ ¹	d e̠ ¹
dʒ y ²	dz y ²
b a ŋ ²	b a ŋ ²
h e̠ ³	h e̠ ³
ˀn i ¹	ˀn i ¹
n u ²	n̩ ²
ʒ o ¹	ʒ u ¹
a ¹	a ¹
n a ŋ ¹	ɲ a ¹
pʰ u ¹	pʰ u ¹
tʃ i ¹	tʃ ɨ̠ ¹
g i ²	g u ²
tsʰ e ¹	tsʰ e ¹
pʰ ɛ ²	pʰ ɛ ²
ɣ ɛ ²	s ɛ ²
d e̠ ¹	d e̠ ¹
a ¹	a ¹
kʰ ɛ ²	kʰ y̠ ¹
x a̠ ³	x a̠ ³
a ²	a ²
p a̠ ³	p a̠ ³
n j a ¹	ŋ j a̠ ¹
a ¹	a ¹
dz e ¹	dz e ¹
ˀm e̠ ¹	ˀm j e̠ ¹
ʃ i̠ ³	ʃ i̠ ¹
ɣ a ³	ɣ a ³
m a ³	m a ³
s i ¹	ʃ y ¹
e̠ ²	e ²
m̩ ²	m̩ ²
ʒ i̠ ³	ʒ i̠ ³
ts o̠ ³	ʒ i̠ ³
m a ³	m a ³
z a ²	z a ²
ɣ a ³	h a ¹
a ¹	a ¹
pʰ ɛ ¹	pʰ ɛ ³
ˀm e̠ ¹	ˀm j e̠ ¹
kʰ i ²	g y ²
ts i̠ ³	ts i̠ ³
ˀn a ²	ˀn a ²
k i ¹	k i ¹
ˀn a̠ ³	ˀn u̠ ³
p i ²	p y̠ ¹
p ¹ ³	p ɛ ³
x a ²	ɣ o ²
n i ²	n i ²
kʰ a̠ ¹	kʰ a̠ ¹
pʰ ɛ ŋ ²	pʰ e ²
ˀv e̠ ¹	ˀv e̠ ¹
s a ²	s a ²
kʰ o ³	kʰ j o ³
ˀl i ¹	l i ¹
n i ³	ˀn i ³
tʃʰ i ³	tʃʰ i̠ ³
m u ³	m u ³
ɣ o̠ ²	kʰ o ²
ɣ i ¹	ɣ i ¹
n e̠ ²	ˀn e̠ ³
tʰ a ²	tʰ a ŋ ²
e̠ ²	i ²
d e ³	d i ³
d i ³	d e̠ ³
a ¹	a ¹
pʰ e̠ ³	pʰ e̠ ³
m e ³	m i ¹
s y ¹	s y ¹
p y ¹	p y ¹
m o ³	m o ²
p i ²	p j ɨ ²
a ¹	a ¹
ʃ a ¹	h a ¹
s i ¹	s i̠ ¹
s a ¹	s a ¹
x ɨ ¹	x ɨ ¹
kʰ ɨ ¹	kʰ i ¹
z i ²	z i ²
d i ¹	d i ¹
k u ³	k a ²
ʒ o̠ ³	ʒ o̠ ³
k o̠ ³	k o̠ ¹
tʃʰ i ¹	tʃʰ e ¹
m o ²	m o ²
ɣ ɨ ³	ɣ i̠ ³
m u ²	m j u ²
pʰ e ¹	pʰ e ¹
ɣ ɨ ¹	ɣ ɨ ¹
v a ²	v a ²
ɲ j e ¹	ɲ e ¹
ˀm j e̠ ³	ˀm e̠ ¹
b o ³	b o ³
b y ³	b y ³
ˀl y ¹	ˀl y ¹
e ²	e ²
k i ¹	k i ¹
s ɛ ²	s ɛ ²
z a ²	s u ¹
p ɨ ²	p j ɨ ²
ɣ i ¹	ɣ i ¹
p e ²	p e ³
g j y ¹	g y ¹
ɣ a ¹	x a ¹
p a̠ ³	p a̠ ³
pʰ a ²	pʰ a ²
s e ³	ʃ i ³
h a ŋ ²	h a ŋ ²
kʰ i ¹	kʰ i ¹
t a ³	t a ³
p i ²	p i ²
pʰ ɛ ¹	pʰ e̠ ¹
kʰ ɛ ³	kʰ ɛ̠ ³
b a̠ ²	b ɛ ²
pʰ u ¹	pʰ u ³
d u ²	d u ²
b a ²	b a ²
m e ²	m ɛ ²
kʰ o̠ ³	kʰ o̠ ³
m a ³	m a ³
k o̠ ¹	k a ¹
m ɛ ²	m ɛ ²
tʰ a ŋ ²	tʰ o ²
ʃ y ¹	s i ¹
l o̠ ³	ˀl o̠ ³
n i ³	ˀn i ³
a ¹	a ¹
v e̠ ³	v e̠ ³
ˀn i ¹	ɲ a ²
ˀv i̠ ³	v i̠ ³
m i̠ ¹	m i ¹
ˀl u ¹	ˀl u ¹
a ²	n i ²
a ²	a ²
m i ¹	m i ¹
m a ³	m a ³
tsʰ e̠ ¹	tsʰ e̠ ³
k a ¹	k a ŋ ¹
ts u ¹	ts u ¹
tʃʰ o̠ ¹	tʃʰ o̠ ¹
l o̠ ¹	l u̠ ¹
k a ¹	dz a ¹
k ɛ ¹	k ɛ ¹
kʰ u ¹	kʰ u ¹
tʰ a ²	tʰ u ²
dʒ i̠ ²	dz i ²
ɣ u ¹	ɣ o ³
dʒ ɛ ²	dz ɛ ²
ts e ²	ts e ²
kʰ u ¹	kʰ u ¹
ts y ³	ts y ³
tʃʰ i̠ ³	tʃʰ i̠ ³
g o̠ ³	g o̠ ¹
l a ²	l a ²
z i ²	z i ²
p a ¹	p a ¹
kʰ a ¹	kʰ a ¹
v e̠ ³	v e̠ ³
