s a l ɪ n a m	s a l iː n a m
l ɪ k t oː r ɛ	l iː k t oː r ɛ m
k ɛ l ɪ b ɛ m	k aɪ l ɪ b ɛ m
s a n t ɪ t aː t ɛ m	s aː ŋ k t ɪ t aː t ɛ m
l ɛ n aː r ɛ	l ɪ ŋ n aː r iː
a n s a m	aː n s a m
ɪ n mː ɪ n ɛ n t ɛ	ɪ mː ɪ n eː r ɛ
m ɪ r t ʊ m	m y r t ʊ m
k ɔ m a n d aː r ɛ	k ɔ mː ɛ n d aː r ɛ
w ɪ t ʊ l ʊ	w ɪ t ʊ l ʊ m
p r ɔ w a m	p r ɔ b a m
k ɔ r j aː k ɛ ʊ m	k ɔ r j a k ɛu m
s ɔ p ɔ r ɛ	s ɔ p oː r ɛ m
p r ɛ n ʊ m	p r aɪ ŋ n aː t ɛ m
k ɔ n d ɪ s k ɛ n d ɛ r ɛ m	k ɔ n d eː s k ɛ n d ɛ r ɛ
p a nː ʊ m	p a nː ʊ m
k uː r aː r ɛ	k uː r aː r ɛ
s t aː b ɪ l k ɪ r ɛ m	s t a b ɪ l iː r ɛ
l uː p aː n aː r ɛ	l ʊ p aː n a r
s ɔ l ɛ r t ɛ m	s ɔ lː ɛ r t ɛ m
ɔ b ɛ d j ɛ n t j a m	ɔ b ɔ ɪ d ɪ ɛ n t j a m
d ɪ s p ɛ n s aː r ɛ	d ɪ s p eː n s aː r ɛ
k ɔ ŋ g ʊ r aː r ɛ	k ɔ n ɪ uː r aː r ɛ
f ʊ l g oː r ɛ	f ʊ l g ʊ r
s k r ɪ b a m	s k r iː b a m
s uː b l ɪ m aː t j oː n ɛ m	s ʊ b l iː m aː t j oː n ɛ m
p a r ɔ n oː m aː s j a m	p a r ɔ n ɔ m a s j a m
ɔ fː ɪ k j ʊ m	ɔ fː ɪ k j ʊ m
p ɛ s t aː r ɛ	p ɪ s t aː r ɛ
uː r ʊ m	uː r ʊ m
a m ɪ g d aː l a m	a m y g d a l ʊ m
d ɛ g uː s t aː r ɛ	d eː g ʊ s t aː r ɛ
k r ʊ s t oː s ʊ m	k r ʊ s t oː s ʊ m
r ɪ n ɛ	r eː n ɛ m
ɛ r b oː s ʊ m	h ɛ r b oː s ʊ m
n ʊ m ɛ r aː r ɛ	n ʊ m ɛ r aː r ɛ
l aː p t aː r j ʊ m	l a k t aː r j ʊ m
s a ŋ gʷ ɪ n oː l ɛ n t ʊ m	s a ŋ gʷ ɪ n ɔ l ɛ n t ʊ m
l ɔ k aː t j oː n ɛ	l ɔ k aː t j oː n ɛ m
a n t ɛ n a m	a n t ɛ nː a m
f ɛ rː ʊ g ɛ n ɛ m	f ɛ rː uː g ɪ n ɛ m
g ʊ s t ɪ f ɪ k aː t oː r ɛ m	j uː s t ɪ f ɪ k aː t oː r ɛ m
k a r n oː s ʊ m	k a r n oː s ʊ m
g ɛ mː a m	g ɛ mː a m
w aː n ʊ m	w aː n ʊ m
k r uː l d ɛ l t ɛ m	k r uː d eː l ɪ t aː t ɛ m
s ɛ r w aː r ɛ	s ɛ r w aː r ɛ
t r ɪ b ʊ l aː r ɛ	t r ɪ b ʊ l aː r ɛ
a n aː r k j a m	a n a r kʰ j a m
k ɔ n s t r ɪ k tː oː r ɛ m	k oː n s t r ɪ k t oː r ɛ m
p r ɛ s aː g j aː r ɛ	p r aɪ s aː g iː r ɛ
a pː ɛ lː aː r ɛ	a pː ɛ lː aː r ɛ
k ɔ n s ʊ m	k oː n s k j ʊ m
w a k aː t j oː n ɛ m	w a k aː t j oː n ɛ m
g ɛ s t j oː n	g ɛ s t iː r ɛ
m ɛ r aː w ɪ l a m	m iː r aː b ɪ l ɛ m
r a s uː r a m	r aː s uː r a m
f ɛ r ɛ t r ʊ m	f ɛ r ɛ t r ʊ m
k ɔ n d ɛ n s aː t j oː n ɛ m	k ɔ n d eː n s aː t j oː n ɛ m
t ɔ s oː n ɛ m	t oː n s j oː n ɛ m
ɪ w oː r j ʊ m	ɛ b ʊ r
a fː ɛ k t ʊ m	a fː ɛ k t ʊ m
a g r ɛ s t ɛ m	a g r ɛ s t ɛ m
t ʊ s ʊ m	t oː n s ʊ m
s k ɔ l aː s t ɪ k ʊ m	s kʰ ɔ l a s t ɪ k ʊ m
ɔ s p ɛ d aː r ɛ	h ɔ s p ɪ t aː r iː
p r ɔ t ɛ s t aː r ɛ	p r oː t ɛ s t aː r iː
gʷ a s t aː r ɛ	w a s t aː r ɛ
r ɛ n aː r ɛ	r eː ŋ n aː r ɛ
g ɛ ɔ m ɛ t r j a m	g ɛ oː m ɛ t r j a m
k ɔ n t ɪ n ʊ m	k ɔ n t ɪ n ʊː m
ɔ r b t ɛ	ɔ r b ɛ m
p ɔ r n oː g r aː f j a ɛ m	p ɔ r n ɔ g r a pʰ j a m
m a n s j oː n ɛ m	m aː n s j oː n ɛ m
a d mː ɪ n ɪ s t r aː r ɛ m	a d m ɪ n ɪ s t r aː r ɛ
p ɔ n d ɛ r aː r ɛ	p ɔ n d ɛ r aː r ɛ
r ʊ b ɛ r ɛ m	r oː b ʊ r
p r ɛ d aː t oː r ɛ	p r aɪ d aː t oː r ɛ m
n ɪ d ʊ m	n iː d ʊ m
s p ɛ k t aː k ʊ l ʊ m	s p ɛ k t aː k ʊ l ʊ m
d ɪ k aː k ɛ	d ɪ k aː k ɛ m
ɛ n s ɛ m	eː n s ɛ m
d ɛ s ɔ l aː r ɛ	d eː s oː l aː r ɛ
k ɔ n t ɛ n t j oː n ɛ m	k ɔ n t ɛ n t j oː n ɛ m
w ɛ lː ʊ m	w ɛ lː ʊ s
d ɛ t ɛ n t j oː n ɛ m	d eː t ɛ n t j oː n ɛ m
t r a n s ɪ g ɛ r ɛ	t r aː n s ɪ g ɛ r ɛ
s a m b ʊ k ʊ m	s a m b uː k ʊ m
a m p l ɪ f ɪ k aː t j oː n ɛ m	a m p l ɪ f ɪ k aː t j oː n ɛ m
g r aː w ɪ d ʊ m	g r a w ɪ d ʊ m
p ɛ r p ɛ t ʊ ɪ t aː t ɛ m	p ɛ r p ɛ t ʊ ɪ t aː t ɛ m
s t r ɪ ŋ g ɛ r ɛ	s t r ɪ ŋ g ɛ r ɛ
s a k r ɪ f ɪ k j ʊ m	s a k r ɪ f ɪ k j ʊ m
d ɪ s k r ɛ p aː r ɛ	d ɪ s k r ɛ p aː r ɛ
ɛ k s aː k ɛ r b aː t j oː n ɛ m	ɛ k s a k ɛ r b aː t j oː n ɛ m
ɪ n f l aː mː aː t j oː n ɛ m	iː n f l a mː aː t j oː n ɛ m
a b aː t j a m	a bː aː t j a m
w ɪ m ɪ n ɛ m	w iː m ɛ n
p r ɔ f ɛ r ɪ r ɛ	p r oː f ɛ rː ɛ
s ʊ g ɛ k t ʊ m	s ʊ b ɪ ɛ k t ʊ m
l a k s ʊ m	l a k s ʊ m
f uː ɪ n a m	f aː g ɪ n ʊ m
ɪ r a m	iː r a m
m ɪ s t ɪ k ʊ m	m y s t ɪ k ʊ m
ɛ k s p ɛ n d ɛ r ɛ	ɛ k s p ɛ n d ɛ r ɛ
f ʊ ŋ g oː s ʊ m	f ʊ ŋ g oː s ʊ m
t r a n kʷ ɪ lː ʊ m	t r a ŋ kʷ ɪ lː ʊ m
t ʊ r n ʊ m	t ɔ r n ʊ m
k ʊ l uː m ɛ lː a m	k ɔ l ʊ m ɛ lː a m
s ɔ l ɪ d ʊ m	s ɔ l ɪ d ʊ m
k a p t uː r a m	k a p t uː r a m
b aː j ʊ m	b a d j ʊ m
s t ʊ r n n ʊ m	s t ʊ r n ʊ m
k ɔ n f ɪ n ɛ	k ɔ n f iː n ɛ m
r ɛ t ɛ m	r eː t ɛ
g r aː n aː t ʊ m	g r aː n aː t ʊ m
s t r aː d a m	s t r aː t a m
r uː b r ɪ k a m	r ʊ b r iː k a m
a m aː l g aː m a m	a m a l g a m a
k a n a m	k a nː a m
k a p ɪ d ʊ m	k a p ɪ t ʊ l ʊ m
ɛ n ʊ m ɛ r aː r ɛ	eː n ʊ m ɛ r aː r ɛ
p r ɛ t ɛ n d ɛ r ɛ	p r aɪ t ɛ n d ɛ r ɛ
ɛ d ɪ l ɪ d aː d ɛ m	aɪ d iː l ɪ t aː t ɛ m
b ʊ b ɔ n ɪ k ʊ m	b uː b oː n ɪ k ʊ m
m ɛ r g ɛ r ɛ	m ɛ r g ɛ r ɛ
k ɔ r t ɛ m	k oː r t ɛ m
p r ɪ n k ɪ p aː l ɪ t aː t ɛ m	p r ɪ ŋ k ɪ p aː l ɪ t aː t ɛ m
p uː b l ɪ k ʊ m	p uː b l ɪ k ʊ m
r ʊ g ɪ n ɛ m	aɪ r uː g ɪ n ɛ m
a nː eː k aː r ɛ	n ɛ k aː r ɛ
t ɪ m oː r ɛ	t ɪ m oː r ɛ m
g l ɔ r j aː r ɛ	g l oː r j aː r iː
m a r m g ʊ l ʊ m	m ɛ r g ʊ m
ɛ k s p l oː r aː t oː r ɛ	ɛ k s p l oː r aː t oː r ɛ m
ɔ t j ʊ m	oː t j ʊ m
d ɛ k ɪ m aː l ɛ	d ɛ k ɪ m a l ɛ m
d ɪ s p ɔ s ɪ t j oː n ɛ m	d ɪ s p ɔ s ɪ t j oː n ɛ m
w ɔ g aː r ɛ	w ɔ k aː r ɛ
l ɔ ŋ g aː n ɪ m ɪ t aː t ɛ m	l ɔ ŋ g a n ɪ m ɪ t aː t ɛ m
l a w aː t oː r j j ʊ m	l a w aː t oː r j ʊ m
w ɛ lː ɛ r ɛ	w ɛ lː ɛ r ɛ
a l t ɛ r k aː t j oː n ɛ m	a l t ɛ r k aː t j oː n ɛ m
f r a ŋ g ɛ r ɛ	f r a ŋ g ɛ r ɛ
t r ɛ p ɪ d aː r ɛ	t r ɛ p ɪ d aː r ɛ
a d ʊ n aː r ɛ	a d uː n aː r ɛ
ɔ b l ɪ g aː t j oː n ɛ m	ɔ b l ɪ g aː t j oː n ɛ m
w ɔ t ɪ f ɛ r aː r ɛ	w oː k ɪ f ɛ r aː r iː
s ɔ lː aː k	s oː l aː k j ʊ m
b a s ɪ l ɪ s k ʊ m	b a s ɪ l ɪ s k ʊ m
r ɛ l ɪ kʷ j a m	r eː l ɪ kʷ j aː s
p r ɛ m ɪ k j a m s	p r iː m ɪ t j a m
g a l ɛ g ʊ m	g a lː aɪ k ʊ m
k r ɛ p aː t uː r a m	k r ɛ p aː t uː r a m
k a r n aː r ʊ m	k a r n aː r j ʊ m
p ɔ r k a m	p ɔ r k a m
s ɛ r m oː n ɛ m	s ɛ r m oː n ɛ m
a k ɪ n ʊ m	a k ɪ n ʊ m
g r aː d ʊ m	g r a d ʊ m
ɛ n t ɛ m	ɛ n s
a s p ɛ k t ʊ m	a s p ɛ k t ʊ m
ɔ r ɪ ʊ n d ʊ m	ɔ r j ʊ n d ʊ m
f a k ɛ t j a m	f a k eː t j a m
a a m	a k j a m
w ɛ ŋ d ɪ ŋ aː t oː r ɛ m	w ɪ n d ɪ k aː t oː r ɛ m
t ɛ n t aː r ɛ	t ɛ m p t aː r ɛ
ɔ b b j ʊ m	ɔ b w j ʊ m
g a w ɛ t a m	g a b a t a m
ɪ n d uː r aː r ɛ	ɪ n d uː r aː r ɛ
a k k ɛ p t aː r ɛ	a kː ɪ p ɛ r ɛ
k aː pː oː n ɛ	k aː p oː n ɛ m
a kː r ɛ s k ɛ r ɛ	a kː r eː s k ɛ r ɛ
w ɛ r t ɛ r ɛ	w ɛ r t ɛ r ɛ
l ɛ k l ɛ	l eː g aː l ɛ m
h ɛ r ʊ m	aː r j ʊ m
ɪ m b ʊ ɪ r ɛ	ɪ m b ʊ ɛ r ɛ
s ʊ mː a m	s ʊ mː a m
d ɛ w ɔ l w ɛ r ɛ	d eː w ɔ l w ɛ r ɛ
r ɛ f l ɛ t ɛ r ɛ	r ɛ f l ɛ k t ɛ r ɛ
n ɪ n f a m	n y m pʰ a m
p a t r ɪ t j ʊ m	p aː t r ɪ k j ʊ m
j uː n j oː r ɛ	j uː n j oː r ɛ m
r ʊ w ʊ m	r ʊ b ʊ m
f a r m aː k ɛ ʊ t ɪ k ʊ m	pʰ a r m a k ɛu t ɪ k ʊ m
k aː r m ɪ n aː r ɛ m	k a r m ɪ n aː r ɛ
s ʊ s p ɛ n d ɛ r ɛ	s ʊ s p ɛ n d ɛ r ɛ
ɛ s k ʊ l ɛ n t ʊ m	eː s k ʊ l ɛ n t ʊ m
s k uː t ʊ m	s k uː t ʊ m
w ʊ ʊ m	b uː b oː n ɛ m
m ɛ d ɪ k aː r ɛ	m ɛ d ɪ k aː r ɛ
a sː iː s ʊ m	a sː ɛ sː ʊ m
k oː t oː n ɛ m	m aː l ʊ m k ɔ t oː n j ʊ m
a b ɔ m ɪ n aː t j oː n ɛ m	a b oː m ɪ n aː t j oː n ɛ m
b ɛ s t j aː r j ʊ m	b eː s t j aː r j ʊ m
ɛ l ɪ m ɪ n aː r ɛ	eː l iː m ɪ n aː r ɛ
w ɪ n d ɪ k t a m	w ɪ n d ɪ k t a m
w ɪ s aː r ɛ	w iː s ɛ r ɛ
r ɪ k s a m	r ɪ k s a m
r a p aː k ɛ	r a p aː k ɛ m
a s a m	a s k j a m
k ɪ r k ʊ n l oː k ʊ t j oː n ɛ m	k ɪ r k ʊ m l ɔ k uː t j oː n ɛ m
k a p ɪ t aː t j oː n ɛ m	k a p ɪ t aː t j oː n ɛ m
f ɛ ʊ d ʊ m	f ɛu d ʊ m
s ɛ p ʊ lː aː r ɛ	s ɛ p ɛ l iː r ɛ
ɪ m p ɛ r aː t oː r j ʊ m	ɪ m p ɛ r aː t oː r j ʊ m
k ɔ sː ʊ m	k ɔ sː ʊ m
w ʊ l g ʊ m	w ʊ l g ʊ s
d ɛ k ɪ m ʊ m	d ɛ k ɪ m ʊ m
r ɛ f ɔ r m aː r ɛ	r ɛ f oː r m aː r ɛ
d ɔ k t oː r ɛ	d ɔ k t oː r ɛ m
f ɪ l ɔ s oː f j a m	pʰ ɪ l ɔ s ɔ pʰ j a m
ɪ nː ɔ w aː t j oː n ɛ m	ɪ nː ɔ w aː t j oː n ɛ m
p ɛ k uː n j a m m	p ɛ k uː n j a m
k a l ɪ k ɛ m	k a l ɪ k ɛ m
a n ɛ g aː r ɛ	eː n ɛ k aː r ɛ
l ɪ b r ʊ m	l iː b ɛ r ʊ m
a p ɔ k aː l ɪ p sː ɛ m	a p ɔ k a l y p s ɛ m
a k s ɛ m	a k s ɛ m
r a s t r ʊ m	r aː s t r ʊ m
k ɔ n t r ɪ b ʊ ɪ r ɛ m	k ɔ n t r ɪ b ʊ ɛ r ɛ
s ɪ l ɪ k ɛ m	s ɪ l ɪ k ɛ m
b ɔ rː aː g aː n ɛ	b ɔ r aː g ɪ n ɛ m
p a k ɪ f ɪ k ʊ m	p aː k ɪ f ɪ k ʊ m
a b aː k ʊ l ɛ m ʊ m	a b a k ʊ l ʊ m
n a l ɪ k a m	n a t ɛ m
s p ʊ s a m	s p oː n s a m
a d j ʊ ŋ g ɛ r ɛ	a d j ʊ ŋ g ɛ r ɛ
a s p ɪ r aː t j oː n ɛ m	a s p iː r aː t j oː n ɛ m
m ɪ r aː k oː l ʊ m	m iː r aː k ʊ l ʊ m
d ɛ r ɪ s oː r j ʊ m	d eː r iː s oː r j ʊ m
s ʊ n t ʊ m	s uː m p t ʊ m
a b ɪ g j aː t ʊ m	a b ɪ g ɛ aː t ʊ m
p ɔ m ʊ m	p oː m ʊ m
n ɪ d ɪ f oː r m ɛ	n iː d ɪ f oː r m ɛ m
k ɔ n s ʊ m ɛ r ɛ	k oː n s uː m ɛ r ɛ
ɪ r s ʊ t ʊ m	h ɪ r s uː t ʊ m
k ɔ p j oː s ʊ m	k oː p j oː s ʊ m
ɪ n t ɛ r w ɛ r t ɪ r	ɪ n t ɛ r w ɛ r t ɛ r ɛ
g l ʊ t oː n ɛ	g l ʊ tː oː n ɛ m
t a pː ɛ t ɛ m	t a p eː t ɛ m
s ɔ lː ɛ w aː r ɛ	s ʊ b l ɛ w aː r ɛ
ɪ n f ɛ l ɪ k ɛ	iː n f eː l iː k ɛ m
f uː r oː r ɛ	f uː r aː r iː
t ɔ r s ʊ m	tʰ y r s ʊ m
r ɛ p l ɪ k aː t j oː n ɛ m	r ɛ p l ɪ k aː t j oː n ɛ m
b ʊ rː ʊ m	b ʊ rː ɪ k ʊ m
d ɪ sː ɪ m ʊ l aː t j oː n ɛ m	d ɪ sː ɪ m ʊ l aː t j oː n ɛ m
w eː l aː r ɛ	w eː l aː r ɛ
m ɔ n aː s t ɛ r j ʊ	m ɔ n a s t eː r j ʊ m
f a s t ɪ g j ʊ m	f a s t iː g j ʊ m
ɪ n s ɛ ɪ r ɛ	iː n s ɛ kʷ iː
ɛ k s t r ɪ n t ɛ k ʊ m	ɛ k s t r iː n s ɛ k ʊ m
s ʊ b s t ɪ t uː t j oː n ɛ m	s ʊ b s t ɪ t uː t j oː n ɛ m
p r ɛ w ɛ r ɛ	p r aɪ w ɪ d eː r ɛ
r a d ɪ k ɪ n ɛ	r aː d iː k ɛ m
d ɛ k ɛ r n ɛ r ɛ	d eː k ɛ r n ɛ r ɛ
a k ɛ f aː l ʊ m	a k ɛ pʰ a l ʊ m
k ɔ t ɛ m n	k oː t ɛ m
a kː uː s aː t oː r ɛ	a kː uː s aː t oː r ɛ m
r ɛ f r ɪ g ɛ r aː t j oː n ɛ m	r ɛ f r iː g ɛ r aː t j oː n ɛ m
w a k ɪ lː aː t j oː n ɛ m	w a k ɪ lː aː t j oː n ɛ m
t ɔ r ʊ m	t aʊ r ʊ m
k a n ʊ t ʊ m	k aː n uː t ʊ m
ʊ m ʊ s	h ʊ m ʊ m
r ɛ p ʊ t aː r ɛ	r ɛ p ʊ t aː r ɛ
ɛ m a n k ɪ p aː t j oː n ɛ m	eː m a ŋ k ɪ p aː t j oː n ɛ m
ɛ t ɔ l ɔ g j a m	eː tʰ ɔ l ɔ g j a m
b ɪ s t a m	b eː s t j a m
f aʊ k ɛ m m	f aʊ k eː s
s t r ɪ d ɛ r ɛ	s t r iː d ɛ r ɛ
g ʊ b a m	j ʊ b a m
a ɪ d j a m	a k eː d j a m
ɛ k sː ɪ kː aː t j ʊ m n ɛ m	ɛ k sː ɪ kː aː t j oː n ɛ m
uː b ɛ r ʊ m	uː b ɛ r
k ɔ m ɪ n ʊ m	k ʊ m iː n ʊ m
k ʊ lː k aː r ɛ	k ɔ lː ɔ k aː r ɛ
ɛ k s p ʊ ŋ g ɛ r ɛ	ɛ k s p ʊ ŋ g ɛ r ɛ
p r ɔ s k r ɪ w ɛ r ɛ m	p r oː s k r iː b ɛ r ɛ
p r ɔ m ɔ n t oː r j ʊ m	p r oː m ʊ n t ʊ r j ʊ m
s ɛ	s eː
t ʊ sː ɛ r ɛ	t ʊ sː iː r ɛ
ɪ n t ɛ m p ɛ s t ɪ w ʊ m	ɪ n t ɛ m p ɛ s t iː w ʊ m
k ɔ n d ɛ n s aː r ɛ	k ɔ n d eː n s aː r ɛ
k ɔ m p aː t r ɛ m	k ɔ m p a t r ɛ m
ɔ m ɛ n t ʊ m	oː m ɛ n t ʊ m
d j aː l ɛ k t ʊ m	d j a l ɛ k t ɔ n
ɪ m p r ɔ b aː r ɛ	ɪ m p r ɔ b aː r ɛ
s a l w ʊ m	s a l w ʊ m
ʊ s aː r j ʊ m	uː s w aː r j ʊ m
k r ɪ b m ʊ m	k r iː b r ʊ m
m ʊ l ɪ n ʊ m	m ɔ l iː n ʊ m
k ɔ n d ɛu k ɛ r ɛ	k ɔ n d iː k ɛ r ɛ
a ŋ g ɔ s a m	a ŋ g ʊ s t j a m
r ɛ w ɛ n ɪ r ɛ	r ɛ w ɛ n iː r ɛ
s aː b ʊ rː a m	s a b ʊ rː a m
ɪ m p ɛ lː ɛ r ɛ	ɪ m p ɛ lː ɛ r ɛ
n ɪ d oː r ɛ	n iː d oː r ɛ m
a m ɛ n ʊ m	a m ɔ ɪ n ʊ m
m ʊ l t ɪ p l ɪ k aː t j oː n ɛ m	m ʊ l t ɪ p l ɪ k aː t j oː n ɛ m
s t r ɪ g ɪ l ɛ	s t r ɪ g ɪ l ɛ m
f ɪ n ɛ s t r a m	f ɛ n ɛ s t r a m
p r ɪ m ɔ g ɛ n ɪ t ʊ m	p r iː m oː g ɛ n ɪ t ʊ m
l uː n aː r ɛ	l uː n aː r ɛ m
k ɔ l ɔ m b ʊ m	k ɔ l ʊ m b ʊ m
ɛ l aː t j oː n	eː l aː t j oː n ɛ m
s ɛ r w ɪ t ʊ t ɛ m	s ɛ r w ɪ t uː t ɛ m
ɛ g aː l ɛ m t aː t ɛ m	aɪ kʷ aː l ɪ t aː t ɛ m
ɪ n f ɔ r m ɛ	iː n f oː r m ɛ m
t aː t oː m	s t a t ɪ k ʊ m
w ɛ n d ɪ t oː r ɛ	w eː n d ɪ t oː r ɛ m
k a l ɪ g ɪ n oː s ʊ m	k aː l iː g ɪ n oː s ʊ m
l ʊ t ʊ m	l uː k t ʊ m
t r uː k ʊ l ɛ n t ʊ m	t r ʊ k ʊ l ɛ n t ʊ m
a pː ɛ n d ɛ r ɛ	a pː ɛ n d ɛ r ɛ
ɪ n k ɔ m p ɛ t ɛ n t ɛ m	ɪ ŋ k ɔ m p ɛ t ɛ n t ɛ m
p r ɔ p r ɪ j ɛ t aː t ɛ m	p r oː p r ɪ ɛ t aː t ɛ m
s ɔ l ʊ m	s oː l ʊ m
f ɔ r n ɪ k aː r ɛ	f ɔ r n ɪ k aː r iː
j uː s t ɪ f ɪ k aː t j oː n ɛ m	j uː s t ɪ f ɪ k aː t j oː n ɛ m
s ɔ n ɔ r ʊ m	s ɔ n oː r ʊ m
l ɪ ɛ t ʊ m	l aɪ t ʊ m
k ɔ m p r ɪ aː n s ɪ w ɛ l ɛ m ɛ m	k ɔ m p r ɛ h ɛ n s ɪ b ɪ l ɛ m
n ɔ n a m	n ɔ nː a m
p a n aː k j a m	p a n a k eːa m
a r aː t r ʊ m	a r aː t r ʊ m
m ʊ n ɪ f ɪ k ʊ m	m uː n ɪ f ɪ k ʊ m
p ɛ n ɪ t ɛ n t j aː l	p aɪ n ɪ t ɛ n t j aː l ɛ m
d uː k aː t ʊ m	d ʊ k aː t ʊ m
ɔ p ɛ r aː r ɛ	ɔ p ɛ r aː r iː
w a r ɪ ɛ t aː t ɛ m	w a r ɪ ɛ t aː t ɛ m
s ɪ t j ʊ m	s ɪ t ʊ m
a fː ɪ r m aː t j oː n ɛ m	a fː ɪ r m aː t j oː n ɛ m
s p aː r g ɛ r ɛ	s p a r g ɛ r ɛ
k ɔ l aː r ɛ	k ɔ l ɛ r ɛ
rː uː t a m	r uː t a m
k ɛ n s ʊ r a m	k eː n s uː r a m
a d uː l aː t oː r ɛ	a d uː l aː t oː r ɛ m
p r ɔ t ɔ k oː l aː r j ʊ m	p r oː t ɔ k ɔ lː aː r j ʊ m
p a s t oː r ɛ	p aː s t oː r ɛ m
r ɛ p uː b l ɪ k a m	r ɛ m p uː b l ɪ k a m
k ɛ lː a m	k ɛ lː a m
p r ɔ rː ɔ g aː r ɛ	p r oː r ɔ g aː r ɛ
r ɛ m ʊ w eː r ɛ	r ɛ m ɔ w eː r ɛ
n a w ɪ ʊ m	n aː w ɪ g j ʊ m
d ɪ sː ɛ k aː r ɛ	d ɪ sː ɛ k aː r ɛ
ɪ d ɛ n t ɪ k ʊ m	iː d ɛ n t ɪ k ʊ m
aʊ r ɔ r a m	aʊ r oː r a m
p a t ɛ r n ʊ m	p a t ɛ r n ʊ m
f r aː s ɪ n ʊ m	f r a k s ɪ n ʊ m
n ʊ m ɛ r aː t oː r ɛ	n ʊ m ɛ r aː t oː r ɛ m
d uː r ʊ m	d uː r ʊ m
ɔ s aː r ɛ	aʊ d eː r ɛ
ɪ r aː k ʊ n d j a m	iː r aː k ʊ n d j a m
k ɔ mː ɛ r k j aː l ɛ m	k ɔ mː ɛ r k j aː l ɛ m
g a l ɛ n a m	g a l eː n a m
p ɛ k uː n j aː r j ʊ m	p ɛ k uː n j aː r j ʊ m
ɔ p uː s k ʊ l ʊ m	ɔ p ʊ s k ʊ l ʊ m
uː s ɪ t aː t ʊ m	uː s ɪ t aː t ʊ m
ɛ k s aː l t aː r ɛ	ɛ k s a l t aː r ɛ
k a p aː k ɪ t aː t ɛ m	k a p aː k ɪ t aː t ɛ m
a nː oː s ʊ m	a nː oː s ʊ m
t ɛ r t j aː r ɛ	t ɛ r t j aː r ɛ
s k ɔ t j a m	s k ɔ t j a m
ɛ k s ɪ t ʊ m	ɛ k s ɪ t ʊ m
a sː ɪ n aː r ɛ	a sː ɪ ŋ n aː r ɛ
d ɛ s t ɪ t ʊ ɪ r ɛ m	d eː s t ɪ t ʊ ɛ r ɛ
k ɔ n k ɛ d ɛ r ɛ	k ɔ ŋ k eː d ɛ r ɛ
l ɪ n ɛ aː r ɛ	l iː n ɛ aː r ɛ
l ɪ b ɛ r aː t j oː n ɛ m	l iː b ɛ r aː t j oː n ɛ m
