d ɔ m ɛ k ɛ n t ʊ m s	d ʊ k ɛ n t oː s
d ɪ fː ɛ r ɪ r ɛ	d ɪ fː ɛ rː ɛ
m ʊ j ʊ m	m ɔ d j ʊ m
ɪ n s t r ʊ k s j oː n ɛ m	iː n s t r ʊ k t j oː n ɛ m
p a t ɪ k r ɛ	p a t iː
w aː lː aː r ɛ	w a lː aː r ɛ
b l ɛ t ʊ m	b l ɪ t ʊ m
b l aː n d ɪ t j a	b l a n d ɪ t j a m
f ɪ b uː lː a m	f iː b ʊ l a m
a ɛ r ɔ m a n t j a m	aː ɛ r ɔ m a n t iː a m
a t ɪ ŋ g ɛ r ɛ	a tː ɪ ŋ g ɛ r ɛ
p l ʊ m b aː r ʊ m	p l ʊ m b aː r j ʊ m
a b ɔ m ɪ n aː r ɛ	a b oː m ɪ n aː r iː
d ɪ s k ʊ r s ʊ m	d ɪ s k ʊ r s ʊ m
l ɪ n k k ɛ m	l y ŋ k ɛ m
t r ɔ n ʊ m	tʰ r ɔ n ʊ m
n a t aː r ɛ	n a t aː r ɛ
f ɛ s t ɪ w ɪ t aː t ɛ m	f eː s t iː w ɪ t aː t ɛ m
ɪ m p aː w ɪ d ʊ m	ɪ m p a w ɪ d ʊ m
b aː l b ʊ t j aː r ɛ	b a l b uː t iː r ɛ
k l ɛ m ɛ n t ɪ sː ɪ m ʊ m	k l eː m eː n t ɪ sː ɪ m ʊ m
d ɛ k ɛ r n ɛ r ɛ	d eː k ɛ r n ɛ r ɛ
ɛ r ɛ d aː r ɛ	h eː r eː d ɪ t aː r ɛ
aː l ʊ t ɪ n aː r ɛ	aː l uː k ɪ n aː r iː
aː l ɛ m	aː l ɛ m
d ɛ m n ʊ d aː r ɛ	d eː n uː d aː r ɛ
r ɛ n ʊ n k j aː r ɛ	r ɛ n ʊ n t j aː r ɛ
ʊ m l ɛ aː t ʊ m	ɔ l ɛ aː t ʊ m
f ɪ n kː aː r ɛ	f iː g ɛ r ɛ
r ʊ t ʊ m	r uː k t ʊ m
k ɔ rː ɔ d ɛ r ɛ	k ɔ rː oː d ɛ r ɛ
p oː n t oː n ɛ m	p oː t j oː n ɛ m
k aː n d oː r ɛ	k a n d oː r ɛ m
f uː l g ɪ r ɛ	f ʊ l g eː r ɛ
p aː r aː g r aː f ʊ m	p a r a g r a pʰ ʊ m
r ʊ b oː r ɛ	r ʊ b oː r ɛ m
d ɛ t ɛ n ɛ r ɛ	d eː t ɪ n eː r ɛ
z n t s aː l ʊ m	z ɪ n z a l a m
p r ɔ p ɪ n kʷ ʊ m	p r ɔ p ɪ ŋ kʷ ʊ m
l aː sː ʊ m	l a sː ʊ m
k aː s ʊ m	k aː s ʊ m
t ɛ t ʊ m	t eː k t ʊ m
d ɛ s p ɛ r aː t ʊ m	d eː s p eː r aː t ʊ m
l a p a m	a l a p a m
s ɔ b r ɛ ɪ n ʊ m	s oː b r iː n ʊ m
s a l ʊ t aː r ɛ	s a l uː t aː r ɛ m
ɔ b l a t j oː n ɛ m	ɔ b l aː t j oː n ɛ m
r ɛ t r a r ɛ	r ɛ t r a h ɛ r ɛ
k ʊ n a r ɛ	k ʊ n ɛ aː r ɛ
aː l b ʊ m ɛ	a l b uː m ɛ n
s aː l s a	s a l s a m
p j ɛ r n a	p ɛ r n a m
p r ɔ t ɛ s t a t j oː n ɛ m	p r oː t ɛ s t aː t j oː n ɛ m
p ɛ r g ʊ r j ʊ m	p ɛ r ɪ uː r j ʊ m
t ɪ d a m	k iː d a m
d ɪ fː a m aː r ɛ	d ɪ fː aː m aː r ɛ
g r a t ʊ ɪ t ʊ m	g r aː t ʊ iː t ʊ m
ɔ r aː t oː r ɛ	oː r aː t oː r ɛ m
m ɛ s t ɪ k ʊ m	m ɪ k s t iː k j ʊ m
p a r j ɪ ɛ t aː l ɛ	p a r ɪ ɛ t aː l ɛ m
aː b ɪ t ʊ m	h a b ɪ t ʊ m
ɪ m p ɛ m r aː r ɛ	ɪ m p ɛ r aː r ɛ
w ɛ s t ɪ r ɛ	w ɛ s t iː r ɛ
ɪ m b ɛ k ɪ lː ɛ	ɪ m b eː k ɪ lː ʊ m
a f l ɛ n t j a	a fː l ʊ ɛ n t j a m
a n t r ʊ m	a n t r ʊ m
t aː l aː m ʊ m	tʰ a l a m ʊ m
g ɛ r m ɛ m n	g ɛ r m ɛ n
ɔ s t ɪ l ɛ	h ɔ s t iː l ɛ m
a nː ɪ k ɪ l a t j oː n ɛ m	a nː ɪ h ɪ l aː t j oː n ɛ m
p a lː oː r ɛ	p a lː oː r ɛ m
aʊ r ɪ g ɛ m r ʊ m	aʊ r ɪ g ɛ r ʊ m
ʊ m ɪ l j a t j oː n ɛ m	h ʊ m ɪ l j aː t j oː n ɛ m
d ɛ m ɔ n s t r aː r ɛ	d eː m oː n s t r aː r ɛ
ɔ r n aː t ʊ m	oː r n aː t ʊ m
ɪ rː ʊ m p ɛ r ɛ	ɪ rː ʊ m p ɛ r ɛ
l a k t ɪ k ɪ n j ʊ m	l a k t ɪ k iː n j ʊ m
m a ŋ ɪ k a m	m a n ɪ k a m
d ɛ m f r aʊ d a t j oː n ɛ m	d eː f r aʊ d aː t j oː n ɛ m
f ʊ ŋ g ɛ r ɛ	f ʊ ŋ g iː
a r b ɔ r ɛ t ʊ m	a r b ɔ r eː t ʊ m
g r aː w a m r ɛ	g r a w aː r ɛ
a b ɪ g ɪ ʊ m	a b ɪ g ɛu m
p aː n uː l a m	p aɪ n ʊ l a m
aː r t ɛ m ɪ s j a m	a r t ɛ m ɪ s j a m
f r ɔ n t oː n ɛ m	f r ɔ n t oː n ɛ m
aː d ʊ m b r aː r ɪ	a d ʊ m b r aː r ɛ
s t ɪ m ʊ l a t j oː n ɛ m	s t ɪ m ʊ l aː t j oː n ɛ m
s uː p ɛ r b ʊ m	s ʊ p ɛ r b ʊ m
k oː ŋ g j ʊ m	k ɔ ŋ g j ʊ m
f a k ʊ n d ʊ m	f aː k ʊ n d ʊ m
f ɪ k ʊ m	f iː k ʊ m
r ɛ p ʊ t aː r ɛ	r ɛ p ʊ t aː r ɛ
ɛ m ɛ r g ɛ r ɛ	eː m ɛ r g ɛ r ɛ
a k t ɛ s ʊ m	a kː ɛ sː ʊ m
f r ɔ n d oː s ʊ m	f r ɔ n d oː s ʊ m
a g aː r ɪ k ʊ m	a g a r ɪ k ʊ m
ɛ r aː r j ʊ m	aɪ r aː r j ʊ m
a fː l ɪ k t j oː n ɛ m	a fː l ɪ k t j oː n ɛ m
ɪ n s t r ʊ m ɛ n t aː l	iː n s t r uː m ɛ n t aː l ɛ m
p l ɔ m b oː s ʊ m	p l ʊ m b oː s ʊ m
f uː r t ɪ w ʊ m	f uː r t iː w ʊ m
m ɛ l oː r a r ɛ	m ɛ l j oː r aː r ɛ
aː k s ɪ l j ʊ m	aʊ k s ɪ l j ʊ m
f a k ɪ l ɪ t aː t ɛ m	f a k ɪ l ɪ t aː t ɛ m
a b s t ɛ n ɛ r ɛ	a b s t ɪ n eː r ɛ
p ɛ l a m	p iː l a m
p aː r s ɪ m ɔ n j a m	p a r k ɪ m oː n j a m
ʊ r ʊ m	uː r ʊ m
uː m ɪ d ʊ m	uː m ɪ d ʊ m
w ɛ k s aː r ɛ	w eː k s aː r ɛ
p ɔ r n ɔ g r a f j a m	p ɔ r n ɔ g r a pʰ j a m
ɪ n t ɛ rː ʊ m p ɛ r ɛ	ɪ n t ɛ rː ʊ m p ɛ r ɛ
j uː s t ʊ m	j uː s t ʊ m
s ɛ r aː f ɪ k ʊ m	s ɛ r a pʰ ɪ k ʊ m
ɔ r d ɪ n aː r j ʊ m	oː r d ɪ n aː r j ʊ m
r ɛ s t ɪ t uː ɛ r ɛ	r ɛ s t ɪ t ʊ ɛ r ɛ
d ɛ t iː t ɛ m	d ɛ ɪ t aː t ɛ m
k a r ɛ m t ɛ r ɛ	k a r eː r ɛ
p ɛ r m a n t ɛ r ɛ	p ɛ r m a n eː r ɛ
k a p s j s ʊ m	k a p t j oː s ʊ m
t ɛ m m w ɛ l a m r ɛ	eː w ɪ g ɪ l aː r ɛ
m a t r ɪ k ʊ l a m	m aː t r iː k ʊ l a m
p a g a n ɪ s m ʊ m	p aː g aː n ɪ s m ʊ m
k ɛ l t a m	k ɛ l t a m
l a w a t j oː n ɛ m	l a w aː t j oː n ɛ m
k a l oː r ɛ	k a l oː r ɛ m
p ɔ l ʊ ɛ r ɛ	p ɔ lː ʊ ɛ r ɛ
k a p ɪ t ʊ m	k a p ɪ t ʊ l ʊ m
ɪ n f ʊ n d ɛ r ɛ	iː n f ʊ n d ɛ r ɛ
aː gː l ʊ t ɪ n a m r ɛ	a gː l uː t ɪ n aː r ɛ
aː b ʊ m l aː r ɛ	f aː b ʊ l aː r iː
f a b r iː k aː r ɛ	f a b r ɪ k aː r ɛ
d ɛ s p l eː g aː r ɛ	d ɪ s p l ɪ k aː r ɛ
d ɛ d uː k t j oː n ɛ m	d eː d ʊ k t j oː n ɛ m
t ɛ d j oː s ʊ m	t aɪ d j oː s ʊ m
d ɛ f ɛ r ɪ r ɛ	d eː f ɛ rː ɛ
ɛ g s ɛ r k ɛ r ɛ	ɛ k s ɛ r k eː r ɛ
a pː ɔ s t ʊ m	a pː ɔ s ɪ t ʊ m
p l ʊ m a m	p l uː m a m
p ɛ r m ɪ sː j oː n ɛ m	p ɛ r m ɪ sː j oː n ɛ m
a ŋ n aː t ʊ m	a ŋ n aː t ʊ m
k ɔ n k ɪ s ʊ m	k ɔ ŋ k ɪ d ɛ r ɛ
ɪ m b ɛ r b ɛ m	ɪ m b ɛ r b ɛ m
k ɔ ŋ g ʊ r a t j oː n ɛ m	k ɔ n ɪ uː r aː t j oː n ɛ m
aː p a r t ɛ r ʊ m	p a r t j aː r j ʊ m
k ɔ lː ɛ r a m	kʰ ɔ l ɛ r a m
f r uː k t ʊ m	f r uː k t ʊ m
a rː ɔ g aː r ɛ	a rː ɔ g aː r ɛ
ɛ k s p ɛ d iː r ɛ	ɛ k s p ɛ d iː r ɛ
ɪ m p r ɛ m k aː r ɛ	ɪ m p r ɛ k aː r iː
g ʊ r n aː l ɛ	d j ʊ r n aː l ɛ m
a p j aː r j ʊ m	a p j aː r j ʊ m
ɛ k s k r ɛ t aː r ɛ	ɛ k s k ɛ r n ɛ r ɛ
r ɛ f ɔ r m aː r ɛ	r ɛ f oː r m aː r ɛ
k l a m oː r ɛ	k l aː m oː r ɛ m
n ɛ f a s	n ɛ f aː s
ɪ n mː ɛ r g ɛ r ɛ	ɪ mː ɛ r g ɛ r ɛ
p ɛ r p ɛ t r a m r ɛ	p ɛ r p ɛ t r aː r ɛ
f uː r ɛ m n	f uː r ɛ m
w ɔ m ɛ r ɛ	w ɔ m ɛ r ɛ
f aː s t ʊ m	f aː s t ʊ m
s ɛ m r aː r ɛ	s ɛ rː aː r ɛ
g l ʊ m r j aː r ɛ	g l oː r j aː r iː
p ɛ r ɪ t ʊ m	p ɛ r iː t ʊ m
aː n ʊ s	aː n ʊ m
r a p aː k ɛ	r a p aː k ɛ m
s t r ɔ pː ʊ m	s t r ɔ pː ʊ m
k a l aː r ɛ	kʰ a l aː r ɛ
t ɛ m p ɛ r aː r ɛ	t ɛ m p ɛ r aː r ɛ
a nː ʊ ɪ r ɛ	a d n ʊ ɛ r ɛ
m ɪ n ʊ ɪ r ɛ	m ɪ n ʊ ɛ r ɛ
p a m g a n t ɪ t aː	p aː g aː n ɪ t aː t ɛ m
s a l w aː r ɛ	s a l w aː r ɛ
s p ʊ s aː r ɛ	s p oː n s aː r ɛ
s ʊ m	s ʊ ɛ m
w ɛ r m ɪ l ɛ ʊ m	w ɛ r m ɪ k ʊ l ʊ m
l ɛ g ɪ	l eː g ɛ m
l a d r ɛ ɪ l ʊ m	l a t ɛ r k ʊ l ʊ m
ɔ p ʊ l ɛ n t ʊ m	ɔ p ʊ l ɛ n t ʊ m
t r ɪ p l ʊ m	t r ɪ p l ʊ m
ɪ t aː t ɛ m	ɪ t aː t ɛ m
f ɛ t ɪ d ʊ m	f eː t ɪ d ʊ m
w ɔ m ɛ m r ɛ	w oː m ɛ r ɛ m
aʊ d ɪ t oː r ɛ	aʊ d iː t oː r ɛ m
k ɔ s t aː t ʊ m	k ɔ s t aː t ʊ m
aː d ʊ l t ɛ r ɪ n ʊ m	a d ʊ l t ɛ r iː n ʊ m
r ɛ w ɛ r s ɪ r ɛ	r ɛ w ɛ r t iː
k ɛ r oː s ʊ m	k eː r oː s ʊ m
w ɛ n d ɪ t oː r ɛ	w eː n d ɪ t oː r ɛ m
k ɔ n s ɪ d ɛ r a t j oː n ɛ m	k oː n s iː d ɛ r aː t j oː n ɛ m
f l uː w j aː l ɛ	f l ʊ w j aː l ɛ m
s k oː l ʊ m	s k ɔ p ʊ l ʊ m
s t aː t w a m	s t a t w a m
k ɔ n s t r ɪ k t oː r ɛ	k oː n s t r ɪ k t oː r ɛ m
r ɛ w ɛ m r s aː r ɛ	r ɛ w ɛ r s aː r ɛ
a p ɔ k a l ɪ p sː ɛ m	a p ɔ k a l y p s ɛ m
a b dː ɔ m ɛ n	a b d oː m ɛ n
s a l ʊ b r ɛ m	s a l uː b r ɛ m
ɪ t ɛ r a t j oː n ɛ m	ɪ t ɛ r aː t j oː n ɛ m
aː n ɛ l a m r ɛ	a n h eː l aː r ɛ
s ɪ t j ʊ m	s ɪ t ʊ m
m ʊ s k a m	m ʊ s k a m
m oː r b ʊ m	m ɔ r b ʊ m
r a s uː r a m	r aː s uː r a m
k ɔ mː ɛ r k j aː l ɛ	k ɔ mː ɛ r k j aː l ɛ m
ɪ n t ɛ r g ɛ k t j ɔ n	ɪ n t ɛ r j ɛ k t j oː n ɛ m
kʷ ɔ t ɪ d j aː n ʊ m	k ɔ t iː d j aː n ʊ m
kʷ a d r aː r ɛ	kʷ aː d r aː r ɛ
l oː j ʊ m	l ɔ l j ʊ m
n ʊ d oː s ʊ m	n oː d oː s ʊ m
f ɛ t ʊ m	f ɪ l ɪ k t ʊ m
s t ɪ r p ɛ m	s t ɪ r p ɛ m
n ɔ k ɪ w ʊ m	n ɔ k iː w ʊ m
s t r ɪ g ɛ m	s t r ɪ g ɛ m
ɛ m b r j aː k ʊ m	eː b r j aː k ʊ m
m ɔ t ɪ w ʊ m	m oː t ɪ w ʊ m
p r ɛ d aː r ɛ	p r aɪ d aː r iː
a sː ɪ ŋ n aː r ɛ	a sː ɪ ŋ n aː r ɛ
ɪ m p uː l s ɪ w ʊ m	ɪ m p ʊ l s iː w ʊ m
p ɔ s t ʊ l a t j oː n ɛ m	p ɔ s t ʊ l aː t j oː n ɛ m
ɪ n j ɛ k t j oː n ɛ m	ɪ n ɪ ɛ k t j oː n ɛ m
s ʊ p ɪ n ʊ m	s ʊ p iː n ʊ m
ɪ n f ɪ m ʊ m	iː n f ɪ m ʊ m
aː b s k ʊ n d ɛ r ɛ	a b s k ɔ n d ɛ r ɛ
p r ɛ s ʊ m ɛ r ɛ	p r aɪ s uː m ɛ r ɛ
p ɛ r f ɪ d ʊ m	p ɛ r f ɪ d ʊ m
r a d j a t j oː n ɛ	r a d j aː t j oː n ɛ m
ɪ n s ɛ ɪ r ɛ	iː n s ɛ kʷ iː
w a r ɛ r ɛ	w ɛ rː ɛ r ɛ
b a p t ɪ s t ɛ r j ʊ m	b a p t ɪ s t eː r j ʊ m
t ɛ rː ɛ ʊ m	t ɛ rː ɛu m
ɪ ŋ g ɛ n j ʊ m s ʊ m	ɪ ŋ g ɛ n j oː s ʊ m
a kː uː s a t oː r ɛ	a kː uː s aː t oː r ɛ m
t ɛ r m ɪ t ɛ	t a r m ɪ t ɛ m
ɔ b l ɪ g a t j oː n ɛ	ɔ b l ɪ g aː t j oː n ɛ m
t ɛ n s j oː n ɛ	t eː n s j oː n ɛ m
w ɪ k ɪ n a m	w iː k iː n a m
k ɪ k ɔ r j aː	k ɪ kʰ ɔ r j ʊ m
p l a n ɛ t a m	p l a n eː t a m
l ɪ m oː s ʊ m	l iː m oː s ʊ m
j uː r a m m ɛ n t ʊ m	j uː r aː m ɛ n t ʊ m
s k r ʊ t aː r ɛ	s k r uː t aː r iː
k ɛ r w ʊ t a m	k ɛ r w ɪ s j a m
d z aː n k aː	z a ŋ kʰ a m
n ɛ g l ɪ j ɛ n t j a m	n ɛ g l ɛ g ɛ n t j a m
m a l ɪ ŋ n ʊ m	m a l ɪ ŋ n ʊ m
d ɛ k ɪ m aː l ɛ	d ɛ k ɪ m a l ɛ m
w ɪ d ʊ ɪ t aː	w ɪ d ʊ ɪ t aː t ɛ m
s ɛ n s w a l ɪ t aː t ɛ m	s ɛ n s w aː l ɪ t aː t ɛ m
a r b ɪ t r j ʊ m	a r b ɪ t r j ʊ m
s t ɛ l aː r	s t eː lː aː r ɛ m
g aː n ʊ m r ɛ	g a n aː r ɛ
b aː t ʊ m	b ɛ aː t ʊ m
k ɔ ŋ g ʊ r aː r ɛ	k ɔ n ɪ uː r aː r ɛ
a l j ɪ ɛ n a t j oː n ɛ m	a l ɪ eː n aː t j oː n ɛ m
ɔ s k ʊ l ʊ m	oː s k ʊ l ʊ m
w ɔ r ʊ m	w ɔ r ʊ m
m ɔ n t aː n j oː s ʊ m	m ɔ n t aː n j oː s ʊ m
ɛ s t ɪ t ʊ m	aɪ s t aː t ɛ m
f ɔ l ɛ k aː r ɛ	f ɔ lː ɪ k aː r ɛ
s ʊ b j ʊ k g aː r ɛ	s ʊ b j ʊ g aː r ɛ
a r iː ɛ t ɛ m	a r ɪ ɛ t ɛ m
t ɛ s t ɪ m oː n j ʊ m	t ɛ s t ɪ m oː n j ʊ m
b r ʊ k ʊ m	b r uː kʰ ʊ m
ɪ sː ʊ m	ɪ p s ʊ m
s k uː t ʊ m	s k uː t ʊ m
p r ɔ s k r ɪ w ɛ r ɛ	p r oː s k r iː b ɛ r ɛ
b ɔ l ɛ t ʊ	b oː l eː t ʊ m
l aː r t ʊ m	l a r d ʊ m
k uː p r ɪ	k uː p r ʊ m
s ʊ g ɛ lː ʊ m	s ɪ g ɪ lː ʊ m
s k ɔ t j a m	s k ɔ t j a m
eː r ɛ d ɛ	h eː r eː d ɛ m
r ɛ p r ɛ n s j oː n ɛ m	r ɛ p r ɛ h ɛ n s j oː n ɛ m
k ɪ m b aː l ʊ m	k y m b a l ʊ m
a b ɪ t ʊ aː l ɛ	h a b ɪ t w aː l ɛ m
a d ɔ r m ɛ m t ɛ r ɛ	a dː ɔ r m iː s k ɛ r ɛ
p r ɔ p a g a t j oː n ɛ m	p r oː p aː g aː t j oː n ɛ m
g l ɔ sː a	g l ɔ sː a m
s ɪ m p l iː k ɛ m	s ɪ m p l ɪ k ɛ m
t r a n s f ɔ r m a t j oː n ɛ m	t r aː n s f oː r m aː t j oː n ɛ m
d ɛ p r ɪ m ɛ r ɛ	d eː p r ɪ m ɛ r ɛ
l aʊ r t ʊ m	l aʊ r ɛ aː t ʊ m
k ʊ m n d ʊ m n aː r ɛ	k ɔ n d oː n aː r ɛ
k ɔ n w ɛ r t ɪ r ɛ	k ɔ n w ɛ r t ɛ r ɛ
w a r j ɪ ɛ g a t j oː n ɛ m	w a r ɪ ɛ g aː t j oː n ɛ m
k ɔ m p ɛ t ɪ t oː r ɛ	k ɔ m p ɛ t iː t oː r ɛ m
f l ɛ mː a m	pʰ l ɛ g m a
w ɔ l w ɛ r ɛ	w ɔ l w ɛ r ɛ
p aː r w ʊ m	p a r w ʊ m
p ɪ s aː r ɛ	p iː n s ɛ r ɛ
w ɛ r ɛ k ʊ n d j a m	w ɛ r eː k ʊ n d j a m
s ʊ b s t a n t j a m	s ʊ b s t a n t j a m
w ʊ m r aː g ɪ n ɛ	w ɔ r aː g ɪ n ɛ m
ɪ n t ɛ r ɛ p oː n ɛ	ɪ n t ɛ r p oː n ɛ r ɛ
r ɛ l ɪ k j a m	r ɛ l ɪ kʷ ʊ m
f j ɛ b ʊ m l ɛ	f l eː b ɪ l ɛ m
w ɔ s	w oː s
a s aː r ɛ	a fː l aː r ɛ
m ɔ w ɪ m ɛ n t ʊ m	m oː w ɪ m ɛ n t ʊ m
l ɔ t oː s ʊ m	l ʊ t oː s ʊ m
a ŋ p l ʊ m	a m p l ʊ m
s t r ɪ g a m	s t r iː g a m
ɪ ŋ g ʊ s t ʊ m	ɪ n ɪ uː s t ʊ m
p aː l ɛ s t r a m	p a l aɪ s t r a m
m ɪ ŋ ŋ aː m	m ɛ n t ʊ l a m
n ɛ g l ɪ j ɛ r ɛ	n ɛ g l ɛ g ɛ r ɛ
l aː n k aː r ɛ	l a ŋ k ɛ aː r ɛ
k ɛ lː a	k ɛ lː a m
r ɛ ʊ m a m	r h ɛu m a
r ɛ f ɛ r ɪ r ɛ	r ɛ f ɛ rː ɛ
aʊ g uː r ɛ m	aʊ g ʊ r ɛ m
b aː r b uː l aː	b a r b ʊ l a m
a n ɪ m aː l ɛ	a n ɪ m a l
s ɛ p aː r aː r ɛ	s eː p a r aː r ɛ
d ɪ s p ɔ s aː r ɛ	d eː s p oː n s aː r ɛ
p a sː aː r ɛ	p a n d ɛ r ɛ
l aː r w aː	l aː r w a m
d uː r ʊ m	d uː r ʊ m
w ɛ r g ɪ ɛ l ɛ	w ɪ r ɪ d aː r j ʊ m
p r oː h ɪ b iː r ɛ	p r ɔ h ɪ b eː r ɛ
s ɪ k aː r j ʊ m	s iː k aː r j ʊ m
a t r a r ɛ	a tː r a h ɛ r ɛ
ɪ n s ʊ l t ʊ m	iː n s ʊ l t ʊ m
t ɪ s ɪ k ʊ m	p eː h tʰ ɪ s ɪ k ʊ m
r ɛ k ɛ m p t a t oː r ɛ	r ɛ k ɛ p t aː t oː r ɛ m
f r ɪ g ɪ d aː t ɛ m	f r iː g ɪ d ɪ t aː t ɛ m
a k k ɛ p t j oː n ɛ m	a kː ɛ p t j oː n ɛ m
r ɪ s ʊ m	r iː s ʊ m
k ɔ n s oː l ɪ d a m	k oː n s ɔ l ɪ d a m
b ɔ rː aː g aː n ɛ	b ɔ r aː g ɪ n ɛ m
m a nː j aː r	m a n w aː r j ʊ m
ɛ r ɔ m p ɛ r ɛ	eː r ʊ m p ɛ r ɛ
aː n ʊ t ɪ n ʊ m	a nː oː t ɪ n ʊ m
m aː n t ʊ m	m aː n s ʊ eː t ʊ m
aː p ɪ k k ɛ m	a p ɪ k ɛ m
k ɔ l t r ɪ ɛ m	k ʊ l k ɪ t a m
p l a m aː r ɛ	p l a s m aː r ɛ
ɪ r aː k ʊ n d ʊ m	iː r aː k ʊ n d ʊ m
f uː g aː k ɛ	f ʊ g aː k ɛ m
ɛ k s p ʊ l s aː r ɛ	ɛ k s p ʊ l s aː r ɛ
d ɛ s ɔ l a t j oː n ɛ m	d eː s oː l aː t j oː n ɛ m
g ɛ n ɛ s t a	g ɛ n ɛ s t a m
aː s k a	a s k j a m
b ɛ n ɛ f ɪ k j ʊ m	b ɛ n ɛ f ɪ k j ʊ m
s uː d aː r j ʊ m	s uː d aː r j ʊ m
w ɔ l ʊ p t aː	w ɔ l ʊ p t aː t ɛ m
s k ʊ d ɛ lː a m	s k ʊ t ɛ lː a m
l ʊ t r d ʊ m	l uː r ɪ d ʊ m
ɪ b ɪ s	iː b ɛ m iː b ɪ n
f ɔ r ʊ m	f ɔ r ʊ m
l ɔ kʷ aː k ɛ	l ɔ kʷ aː k ɛ m
k ʊ r t aː r ɛ	k ʊ r t aː r ɛ
b ʊ k ɪ n aː	b uː k ɪ n a m
f a s ɔ l a m	f a s k ɪ ɔ l a m
p ʊ n t ʊ m	p uː ŋ k t ʊ m
k ɔ l oː n j a m	k ɔ l oː n j a m
k ʊ l ɛ m	k aʊ l ɛ m
s ɛ m ɛ	s eː m ɛ n
f ɛ d ʊ m	f ɔ ɪ d ʊ s
k ɛ l ɪ b eː	k aɪ l ɪ b ɛ m
t aː b ʊ l a m	t a b l a m
s ʊ r g ɪ r ɛ	s ʊ r g ɛ r ɛ
m a n s ʊ ɛ t ʊ m d ɪ r ɛ m	m aː n s ʊ eː t uː d ɪ n ɛ m
m uː s k ʊ l oː s ʊ m	m uː s k ʊ l oː s ʊ m
k ʊ l ɛ w r a m	k ɔ l ʊ b r a m
d ɛ m ɔ m s t r a t j oː n ɛ m	d eː m oː n s t r aː t j oː n ɛ m
r ɛ s k ɪ n d ɛ r ɛ	r ɛ s k ɪ n d ɛ r ɛ
s ɛ r ʊ m m	s ɛ r ʊ m
k a l a m ɪ t oː s ʊ m	k a l a m ɪ t oː s ʊ m
n ʊ oː k ɛ r ɛ	n ɔ k eː r ɛ
t r a n s ɪ t ʊ m	t r aː n s ɪ t ʊ m
t r ɪ k ɛ	t r iː k ɛ m
s ʊ iː n ʊ m	s ʊ iː n ʊ m
f ɔ k a m	pʰ oː k a m
ɛ n ɛ m k ɪ n ɛ m	iː l ɪ k ɛ m
t ɛ n ɛ b r a m	t ɛ n ɛ b r a m
t ɛ m r t ʊ f m ʊ m	t uː b ɛ r
a t mː ɪ n ɪ s t r aː r ɛ	a d m ɪ n ɪ s t r aː r ɛ
m oː l ɪ n ɛ m ɛ r ʊ m	m ɔ l iː n aː r j ʊ m
w a g ɪ r ɛ	w aː g iː r ɛ
n ɪ m ʊ	n eː m ɪ n ɛ m
w ɛ r ɪ f ɪ k aː r ɛ	w eː r ɪ f ɪ k aː r ɛ
s ɛ n s ʊ m	s eː n s ʊ m
kʷ aː r t ʊ m	kʷ aː r t ʊ m
