ɪ n ʊ n d aː t ɛ m n	ɪ n ʊ n d aː t j oː n ɛ m
t uː m ɛ f a m r ɛ m	t ʊ m ɛ f a k ɛ r ɛ
ɔ r j ɪ ɛ n t ɛ m	ɔ r ɪ ɛ n t ɛ m
ɪ m b r j aː k ʊ m	eː b r j aː k ʊ m
k ɔ n w ɛ m n j ɛ n t j a m	k ɔ n w ɛ n ɪ ɛ n t j a m
d ɛ k ɛ d ɛ r ɛ	d eː k eː d ɛ r ɛ
k ɔ m ʊ n j oː n ɛ m	k ɔ mː uː n iː r ɛ
g r ɛ g ɛ m	g r ɛ g ɛ m
k ɛ l a m r ɛ	k eː l aː r ɛ
k ʊ l t ɛ lː ʊ m	k ʊ l t ɛ lː ʊ m
t ɪ m oː r ɛ	t ɪ m oː r ɛ m
k ɔ n t aː m ɪ n aː t j oː n ɛ m	k ɔ n t aː m ɪ n aː t j oː n ɛ m
b ɛ rː k oː	w ɛ rː ɛ m
kʷ ɔ t ɪ d j aː n ʊ m	k ɔ t iː d j aː n ʊ m
ɔ r d ɪ n aː t oː r	ɔ r d ɪ n aː t oː r ɛ m
m ɔ r t aː r j ʊ m	m ɔ r t w aː r j ʊ m
w ɛ r t ɪ t ɛ m	w ɛ r t ɪ k ɛ m
s ɛ n ɛ k t ʊ t ɛ	s ɛ n ɛ k t ʊ m
ɛ s k ʊ l ɛ n t ʊ m	eː s k ʊ l ɛ n t ʊ m
t ɔ r s ʊ m	tʰ y r s ʊ m
p r aː k t ɪ k ʊ m	p r a k t ɪ k ʊ m
ɛ t ʊ m	eː t ʊ m
t r ʊ k ɛ	t r ʊ k ɛ m
ɛ k s p ɪ r aː t j oː n ɛ m	ɛ k sː p iː r aː t j oː n ɛ m
s aː ɛ m w ɪ t aː t ɛ m	s w aː w ɪ t aː t ɛ m
ɪ m p ɔ s ɪ t j oː n ɛ m	ɪ m p ɔ s ɪ t j oː n ɛ m
a ɪ d j aː	a k eː d j a m
d ɛ k ɛ r n ɛ r ɛ	d eː k ɛ r n ɛ r ɛ
m eː n s a m	m eː n s a m
f ɪ d ʊ j aː	f iː d uː k j a m
m ʊ l aː r ɛ	m ɔ lː iː r ɛ
s k aː r a m b ɛ l ʊ m	s k a r a b aɪ ʊ m
k ɔ n s ɛ kʷ ɛ n t j a m	k oː n s ɛ kʷ ɛ n t j a m
b ʊ lː a m	b ʊ lː a m
ɛ l ɔ ŋ g aː t j oː n ɛ m	eː l ɔ ŋ g aː t j oː n ɛ m
d ɛ n ɔ m ɪ n aː r ɛ	d eː n oː m ɪ n aː r ɛ
m ɪ ŋ ŋ aː m	m ɛ n t ʊ l a m
m ɛ d ɪ ɔ k r ɛ ɛ m	m ɛ d ɪ ɔ k r ɛ m
p r ɔ k r aː s t ɪ n aː r ɛ	p r oː k r aː s t ɪ n aː r ɛ
k ɔ n mː ɛ m ɔ r aː t j oː n ɛ m	k ɔ mː ɛ m ɔ r aː t j oː n ɛ m
a r m ɛ n t ʊ m	a r m ɛ n t ʊ m
ɪ n k uː l k aː r ɛ	ɪ ŋ k ʊ l k aː r ɛ
p r ɛ d aː r ɛ	p r aɪ d aː r iː
ɪ n w ɪ d j oː s ʊ m	ɪ n w ɪ d j oː s ʊ m
s ʊ m p r aː sː ɛ d eː r ɛ	s ʊ p ɛ r s ɛ d eː r ɛ
ɛ s t ʊ m	ɪ s t ʊ m
a b ɪ s m ʊ m	a b y sː ʊ m
p uː l s aː r ɛ	p ʊ l s aː r ɛ
m ɛ n t ʊ m n	m ɛ n t ʊ m
t ʊ r g ɪ d ʊ m	t ʊ r g ɪ d ʊ m
r ɛ k l aː m aː r ɛ	r ɛ k l aː m aː r ɛ
k ɔ m ɪ t j ʊ m	k ɔ m ɪ t j ʊ m
ɛ l ɪ d ɛ r ɛ	eː l iː d ɛ r ɛ
k r ɛ p m a m t uː r a m	k r ɛ p aː t uː r a m
d ɛ p r ɛ k aː r ɛ	d eː p r ɛ k aː r iː
s ɪ ɪ n t ɪ f ɪ k ʊ m	s k ɪ ɛ n t ɪ f ɪ k ʊ m
a p ɔ s t oː l ʊ m	a p ɔ s t ɔ l ʊ m
p a nː ʊ m	p a nː ʊ m
ɛ n aː rː aː t j oː n ɛ m	eː n aː rː aː t j oː n ɛ m
d ɛ m f l ʊ ɪ r ɛ	d eː f l ʊ ɛ r ɛ
d ɛ p aː r t ɪ r	d eː p a r t iː r ɛ
k aː l a m ʊ m b	k a l a m ʊ m
w aː lː ɛ t ʊ m	w a lː ɛ tː ʊ m
k ɔ lː ʊ m	k ɔ lː ʊ m
k ɔ n s t ɪ t ʊ ɪ r ɛ	k oː n s t ɪ t ʊ ɛ r ɛ
ɪ m p ɛ m d ɛ r ɛ	ɪ m p ɛ d iː r ɛ
s ɛ k aː l ɛ	s ɛ k aː l ɛ
f ʊ ŋ g oː s ʊ m	f ʊ ŋ g oː s ʊ m
a n t ɛ nː a m	a n t ɛ nː a m
d ɪ m ɛ n t ɪ k aː r ɛ	d eː m ɛ n t aː r ɛ
m aː g ʊ m	m a g ʊ m
ɔ b s t ɛ t r ɪ k a m	ɔ b s t ɛ t r iː k ɛ m
s ɛ n s ʊ m	s eː n s ʊ m
k aː l aː m ɪ t oː s ʊ m	k a l a m ɪ t oː s ʊ m
ɪ m p aː w ɪ d ʊ m	ɪ m p a w ɪ d ʊ m
ɔ r ɪ ʊ n d ʊ m	ɔ r j ʊ n d ʊ m
g aʊ d ʊ m	g aʊ d j ʊ m
g l aː n d ʊ l oː s ʊ m	g l a n d ʊ l oː s ʊ m
kʷ ɪ n kʷ ɛ nː aː l ɛ	kʷ iː ŋ kʷ ɛ nː aː l ɛ m
ʊ r k ɛ m	ʊ l iː k ɛ m
k a n t a m r ɛ	k a n t aː r ɛ
k aː t ɛ d r a m	k a tʰ ɛ d r a m
k ɪ w ɪ k ʊ m	k iː w ɪ k ʊ m
k aː nː a m	k a nː a m
a r k aː n ʊ m	a r k a n ʊ m
p uː d oː r ɛ	p ʊ d oː r ɛ m
k ɔ n s ɛ m kʷ ɪ r ɛ	k oː n s ɛ kʷ iː
t ɛ d j oː s ʊ m	t aɪ d j oː s ʊ m
ɔ pː ɔ r t uː n ɪ t aː t ɛ m	ɔ pː ɔ r t uː n ɪ t aː t ɛ m
k ɔ d ɪ k ɪ lː ʊ m	k oː d ɪ k ɪ lː ʊ m
r aː p t ʊ m	r a p t ʊ m
w ɪ k ɪ n a m	w iː k iː n a m
m aː n ʊ b r j ʊ m	m a n uː b r j ʊ m
k aː p ɪ t ʊ m	k a p ɪ t ʊ l ʊ m
k ɔ r w ɪ n ʊ m	k ɔ r w iː n ʊ m
k ɪ r k uː m n aː w ɪ g aː r ɛ	k ɪ r k ʊ m n aː w ɪ g aː r ɛ
l aː r g ʊ m	l a r g ʊ m
k ɪ b ʊ m	k ɪ b ʊ m
l ɪ m ʊ m	l iː m ʊ m
m ɛ aː r ɛ	m eː j ɛ r ɛ
p ɔ l ʊ ɛ r ɛ	p ɔ lː ʊ ɛ r ɛ
ɛ fː l uː ɪ r ɛ	ɛ fː l ʊ ɛ r ɛ
k a n d ɪ d ʊ m	k a n d ɪ d ʊ m
d ɛ g r aː d aː t j oː n ɛ m	d eː g r a d aː t j oː n ɛ m
ɔ lː a m	ɔ lː a m
g ɔ d ɛ r ɛ	g aʊ d eː r ɛ
w ɛ r s ɪ f ɪ k aː r ɛ	w ɛ r s ɪ f ɪ k aː r ɛ
s ɛ w ɛ r ʊ m	s ɛ w eː r ʊ m
k ɪ s t ɛ r n a m	k ɪ s t ɛ r n a m
p ɔ p l ɪ t ɛ	p ɔ p l ɪ t ɛ m
r ɛ d ɪ k g ɛ r ɛ	r ɛ d ɪ g ɛ r ɛ
b ʊ b ɔ n ɪ k ʊ m	b uː b oː n ɪ k ʊ m
k ɔ l oː n j a	k ɔ l oː n j a m
ɪ n k ɔ m ɔ d aː r ɛ	ɪ ŋ k ɔ mː ɔ d aː r ɛ
ɛ k s k ɛ sː ɪ w ʊ m	ɛ k s k ɛ sː ɪ w ʊ m
ɛ k s k ɔ g ɪ t aː t j ʊ m n ɛ m	ɛ k s k oː g ɪ t aː t j oː n ɛ m
t r a m ɪ t ɛ r ɛ	t r aː m ɪ tː ɛ r ɛ
a lː ʊ d ɪ r ɛ	a lː uː d ɛ r ɛ
s ɛ k s t ʊ m	s ɛ k s t ʊ m
j ʊ d ɪ k j ʊ m	j uː d ɪ k j ʊ m
ɪ n t ɪ r ɛ	ɪ n t ʊ eː r iː
s ʊ b ɪ t aː n ɛ ʊ m	s ʊ b ɪ t aː n ɛu m
m aː t aː r ɛ	m a k t aː r ɛ
r ɛ k t a ŋ g ʊ l ʊ m	r ɛ k t a ŋ g ʊ l ʊ m
p ɔ n t ɪ f ɪ k aː t ʊ m	p ɔ n t ɪ f ɪ k aː t ʊ m
p aː k t ʊ m	p a k t ʊ m
a fː ɪ r m aː t j oː n ɛ m	a fː ɪ r m aː t j oː n ɛ m
r ɛ k aː t aː r ɛ	r ɛ k a p t j aː r ɛ
f l aː mː a m	f l a mː a m
s ʊ mː ɪ t aː t ɛ m	s ʊ mː ɪ t aː t ɛ m
p r ɛ ɛ t ɛ m r ɪ r ɛ	p r aɪ t ɛ r iː r ɛ
k ɔ n s ɪ ŋ n aː t j oː n ɛ m	k oː n s ɪ ŋ n aː t j oː n ɛ m
a l t ɛ r k aː r ɛ	a l t ɛ r k aː r iː
l ʊ k t aː r ɛ	l ʊ k t aː r iː
a pː r ɔ b aː t j oː n ɛ m	a pː r ɔ b aː t j oː n ɛ m
ɛ k s p l ɔ r aː d oː r ɛ	ɛ k s p l oː r aː t oː r ɛ m
s uː d aː r ɛ	s uː d aː r ɛ
l ɪ t j oː n aː r a m	l ɛ k t w aː r j ʊ m
ɛ k s t r aː ɔ r d ɪ n aː r j ʊ m	ɛ k s t r aː ɔ r d ɪ n aː r j ʊ m
w ʊ m l t aː r ɛ	w ɔ l uː t aː r ɛ
d ɛ t ɛ r g ɛ r ɛ	d eː t ɛ r g eː r ɛ
w aː g ɪ r ɛ	w aː g iː r ɛ
ɔ r t ɔ g r aː f j a m	ɔ r tʰ ɔ g r a pʰ j a m
g aː l ɛ r ʊ m	g a l eː r ʊ m
f ɛ m t ɛ r ɛ	f eː t eː r ɛ
k ʊ m n aː t ʊ m	k ɔ ŋ n aː t ʊ m
a r k ɛ t ɪ p ʊ m	a r kʰ ɛ t y p ʊ m
s ɛ k t ɪ m a n a m	s ɛ p t ɪ m aː n a m
l ɛ m n aː r ɛ	l ɪ ŋ n aː r iː
f ɪ d aː r ɛ	f iː d ɛ r ɛ
r ɛ s t ɪ t ʊ ɛ r ɛ	r ɛ s t ɪ t ʊ ɛ r ɛ
a m b ʊ s	a m b oː s
ɔ b t ɛ n ɛ r ɛ	ɔ b t ɪ n eː r ɛ
k ʊ n s oː b r ɪ n ʊ m	k oː n s oː b r iː n ʊ m
l a p a m	a l a p a m
b l a n d ɪ r ɛ	b l a n d iː r iː
k ɔ m ɛ n t aː r j ʊ m	k ɔ mː ɛ n t aː r j ʊ m
d ʊ l k ɪ t ʊ m d ɪ r ɛ	d ʊ l k ɪ t uː d ɪ n ɛ m
p ɔ s t uː l aː t j oː n ɛ m	p ɔ s t ʊ l aː t j oː n ɛ m
f j ɛ r ɪ t aː	f ɛ r ɪ t aː t ɛ m
s ɛ r ʊ m m	s ɛ r ʊ m
d ɛ w j aː t j ʊ m n ɛ m	d eː w j aː t j oː n ɛ m
k ɔ n s ɛ r w aː r ɛ	k oː n s ɛ r w aː r ɛ
f ʊ l g ʊ r aː r ɛ	f ʊ l g ʊ r aː r ɛ
d ɪ s k r ɪ m ɪ n aː t j oː n ɛ m	d ɪ s k r iː m ɪ n aː t j oː n ɛ m
k ɔ m p ɛ t ɛ n t j a m	k ɔ m p ɛ t ɛ n t j a m
f r ɛ m ɪ t ʊ m	f r ɛ m ɪ t ʊ m
ɪ n mː ɛ d j aː t ʊ m	ɪ mː ɛ d j aː t ʊ m
ɛ k s ɪ s t ɛ r ɛ	ɛ k s ɪ s t ɛ r ɛ
s ɔ n ɔ r ʊ m	s ɔ n oː r ʊ m
k r aː p uː l m aː	k r aː p ʊ l a m
p aː n aː k aː	p a n a k eːa m
ɪ nː ɔ k ʊ m	ɪ nː ɔ k ʊː m
f m ɪ m b r j aː t ʊ m	f ɪ m b r j aː t ʊ m
f uː l k r ʊ m m	f ʊ l k r ʊ m
k ʊ m t ʊ m n aː	m aː l ʊ m k ɔ t oː n j ʊ m
d ɛ p ɛ n d ɛ r ɛ	d eː p ɛ n d eː r ɛ
k aː r ɛ n a m	k a r iː n a m
m ɛ n d aː k ɛ m	m ɛ n d aː k ɛ m
a r z ɪ m ɛ	a gː ɛ r ɛ m
uː m ʊ s	h ʊ m ʊ m
a fː ɛ k t ʊ m	a fː ɛ k t ʊ m
p aː lː oː r ɛ	p a lː oː r ɛ m
p ɔ pː a m	p ʊ pː ɛ m
n aː t aː l ɛ	n aː t aː l ɛ m
s ɔ l j ʊ m	s ɔ l j ʊ m
ɛ k s p l aː n aː r ɛ	ɛ k s p l aː n aː r ɛ
p ɛ r k ɔ l aː t j ʊ m n ɛ m	p ɛ r k oː l aː t j oː n ɛ m
t ʊ r b aː	t ʊ r b a m
ɪ m f ɔ r t ʊ n j ʊ m	iː n f ɔ r t uː n j ʊ m
s aː k r aː r ɛ	s a k r aː r ɛ
ɛ r g aː s t ʊ l ʊ m	ɛ r g a s t ʊ l ʊ m
k ɔ ŋ n oː m ɛ n	k oː ŋ n oː m ɛ n
ɛ r ɛ t ɪ k ɛ m	h aɪ r ɛ t ɪ k ʊ m
s p ɛ l ʊ n k a m	s p eː l ʊ ŋ k a m
s p ɛ k t aː k ʊ l ʊ m	s p ɛ k t aː k ʊ l ʊ m
k ʊ m t ʊ m	k aʊ t ʊ m
f r ɛ kʷ ɛ n t a m r ɛ	f r ɛ kʷ ɛ n t aː r ɛ
s ʊ n rː ɪ d ɪ r ɛ	s ʊ b r iː d eː r ɛ
f a aː	f aː g ɛ a m
a b d uː k t j oː n ɛ m	a b d ʊ k t j oː n ɛ m
ɛ k s ɪ b iː r ɛ	ɛ k s h ɪ b eː r ɛ
p aː r ɔ k ʊ m	p a r ɔ kʰ ʊ m
t a ŋ g ɛ r ɛ	t a ŋ g ɛ r ɛ
f aː r ʊ m	f a rː ɛu m
d ɛ m t r aː ɪ r ɛ	d eː t r a h ɛ r ɛ
p ɛ r p ɛ m t w aː t j ʊ m n ɛ m	p ɛ r p ɛ t w aː t oː n ɛ m
m ɔ l aː r ɛ	m ɔ l aː r ɛ m
k ɪ b aː t j oː n ɛ m	k ɪ b aː t j oː n ɛ m
r aː d j aː r ɛ	r a d j aː r ɛ
t ɔ r ʊ m	t aʊ r ʊ m
n ɛ m g aː r ɛ	n ɛ g aː r ɛ
d ɪ sː ɛ kː aː t j oː n ɛ m	d eː s ɪ kː aː t j oː n ɛ m
b aː r ɪ t oː n ʊ m	b a r y t ɔ n ʊ m
d ɪ t ʊ m	d ɪ k t ʊ m
r ɛ l ɛ g aː t j oː n ɛ m	r ɛ l eː g aː t j oː n ɛ m
a b g ʊ r aː t j oː n ɛ m	a b ɪ uː r aː t j oː n ɛ m
s p ʊ t aː r ɛ	s p uː t aː r ɛ
m ɛ d ɪ t ɛ rː aː n ɛ ʊ m	m ɛ d ɪ t ɛ rː aː n ɛu m
a b s t ɛ r g ɛ r ɛ	a b s t ɛ r g eː r ɛ
kʷ aː r t ʊ m	kʷ aː r t ʊ m
uː b ɛ r ʊ m	uː b ɛ r
r ɛ t r ɪ b ʊ iː r ɛ	r ɛ t r ɪ b ʊ ɛ r ɛ
