m ɪ n ɔ r aː r ɛ	m ɪ n oː r aː r ɛ
uː n k l	a w ʊ ŋ k ʊ l ʊ m
ɪ n d ɪ ŋ n aː t j oː n ɛ m	ɪ n d ɪ ŋ n aː t j oː n ɛ m
f l uː w j aː l ɛ	f l ʊ w j aː l ɛ m
ɪ n f a n t j a m	iː n f a n t j a m
a m ɛ n ʊ m	a m ɔ ɪ n ʊ m
b a l t ɛ ʊ m	b a l t ɛu m
ɛ rː aː r ɛ	ɛ rː aː r ɛ
t oː r ɛ	t oː r ɛ m
a r m ʊ m s	a r m ʊ m
t r ɪ b ʊ t ʊ m	t r ɪ b uː t ʊ m
m a t r ɔ n aː l	m aː t r oː n aː l ɛ m
k r ʊ s t oː s ʊ m	k r ʊ s t oː s ʊ m
d ɛ s k r ɪ w ɛ r ɛ	d eː s k r iː b ɛ r ɛ
l ʊ s t r ʊ m	l ʊ s t r ʊ m
k a l ɪ pʰ ʊ m	k a l iː pʰ a m
g a rː ɪ r ɛ	g a rː iː r ɛ
h ɔ s t j a m	h ɔ s t j a m
r ʊ ɪ n oː s ʊ m	r ʊ iː n oː s ʊ m
ɛ k s ɛ r k ɛ r ɛ	ɛ k s ɛ r k eː r ɛ
d ɛ s ɪ d ɛ aː r ɛ	d eː s iː d ɛ r aː r ɛ
t a r d ʊ m	t a r d ʊ m
s k oː k ɛ r ɛ	ɛ k s k ɔ kʷ ɛ r ɛ
s ɪ k aː r j ʊ m	s iː k aː r j ʊ m
k a r n aː r ʊ m	k a r n aː r j ʊ m
ɪ n f l ʊ iː r ɛ	iː n f l ʊ ɛ r ɛ
d ɛ n ʊ n k t j ʊ m t j ɛ m n	d eː n ʊ n t j aː t j oː n ɛ m
m ɛ l aː	m aː l ʊ m
s p aː t j aː r ɛ	s p a t j aː r iː
a d w ɛ r b j aː l ɛ m	a d w ɛ r b j aː l ɛ m
aʊ g uː r j ʊ m	aʊ g ʊ r j ʊ m
k ʊ n aː	k uː n a m
g ɛ mː a m	g ɛ mː a m
g ʊ w ɛ n t ʊ t ɛ m	j ʊ w ɛ n t uː t ɛ m
l ɪ ŋ g ʊ l a m	l ɪ ŋ g ʊ l a m
l ɛ n aː r ɛ	l ɪ ŋ n aː r iː
r ɛ k ɛ sː ʊ m	r ɛ k ɛ sː ʊ m
p r ɛ s ɛ n t ɪ r	p r aɪ s ɛ n t iː r ɛ
m ʊ r ɪ k ɛ m	m uː r ɪ k ɛ m
n ɪ w ɛ ʊ m	n ɪ w ɛu m
t ɔ r p ɛ	t ʊ r p ɛ m
p ɛ t aː t j ʊ m	p ɪ tː a k j ʊ m
k ɔ m p l a m k ɛ r ɛ	k ɔ m p l a k eː r ɛ
p ɛ r s w aː d ɛ r ɛ m	p ɛ r s w aː d eː r ɛ
r ɪ s t aʊ r aː r ɛ	r ɛ s t aʊ r aː r ɛ
s ɛ m ɛ m	s eː m ɛ n
l a w a m t oː r j j ʊ m	l a w aː t oː r j ʊ m
m uː r ɛ n a m	m ʊ r eː n a m
r ɛ f ɛ r ɪ r ɛ	r ɛ f ɛ rː ɛ
k a l ɛ f aː k t j oː n ɛ m ɛ m	k a l ɛ f a k t j oː n ɛ m
d ɛ l aː t j oː n ɛ m	d eː l aː t j oː n ɛ m
ɛ r ɪ m ʊ m	h ɛ r eː m ʊ m
ɪ n f l aː t j oː n ɛ	iː n f l aː t j oː n ɛ m
b ɪ n k l ʊ m	w ɪ ŋ k ʊ l ʊ m
p r ɔ d ɪ g j ʊ m s j ʊ m	p r oː d ɪ g j oː s ʊ m
w ɪ n j ɛ t ʊ m	w iː n eː t ʊ m
d aː n k aː	z a ŋ kʰ a m
ɔ kː uː l t aː r ɛ	ɔ kː ʊ l t aː r ɛ
ɪ s t a m	ɪ s t a m
g uː s t aː t j oː n ɛ m	g ʊ s t aː t j oː n ɛ m
a sː ʊ p t j oː n ɛ m	a sː uː m p t j oː n ɛ m
d ɪ sː ɔ n aː r ɛ	d ɪ sː ɔ n aː r ɛ
a kː uː s aː t oː r j ʊ m	a kː uː s aː t oː r j ʊ m
a b d ʊ k t j oː n ɛ m	a b d ʊ k t j oː n ɛ m
p r ɔ m ɛ sː a m	p r oː m ɪ sː ʊ m
r ɛ k ɔ n k ɪ l j aː r ɛ m	r ɛ k ɔ ŋ k ɪ l j aː r ɛ
ɛ t aː t ɛ m	aɪ t aː t ɛ m
p ɛ r p ɛ t r a m r ɛ	p ɛ r p ɛ t r aː r ɛ
p r ɔ k ɛ d ɛ r ɛ	p r oː k eː d ɛ r ɛ
s t ɪ p ʊ l a m r ɛ	s t ɪ p ʊ l aː r iː
ɛ k s t ɛ r m ɪ n aː t j oː n ɛ m	ɛ k s t ɛ r m ɪ n aː t j oː n ɛ m
m ɛ t ɪ t a m b ʊ n t ʊ m	m ɛ d ɪ t aː b ʊ n d ʊ m
d ɪ sː ɛ k aː r ɛ	d ɪ sː ɛ k aː r ɛ
a s	a sː ɛ m
r aː t ʊ m	r ɛ aː t ʊ m
ɛ n aː rː a m t j oː n ɛ m	eː n aː rː aː t j oː n ɛ m
s a b l ʊ m	s a b ʊ l ʊ m
s ɪ d ɛ r ɛ ʊ m	s iː d ɛ r ɛu m
a w ɛ n ɪ r ɛ	a d w ɛ n iː r ɛ
f a w a m	f a b a m
a s p ʊ m r t aː r ɛ	a s p ɔ r t aː r ɛ
f a b r ʊ m	f a b r ʊ m
k ɔ m p ɛ t ɪ t oː r ɛ m	k ɔ m p ɛ t iː t oː r ɛ m
k ɔ n f ɛ s aː r ɛ	k oː n f ɪ t eː r iː
uː r ʊ m	uː r ʊ m
t ɛ n ɛ b r ʊ m s ʊ m	t ɛ n ɛ b r oː s ʊ m
a b r ɛ w j aː t j oː n ɛ m	a bː r ɛ w j aː t j oː n ɛ m
l ɛ n t ʊ m	l ɛ n t ʊ m
k a l ɪ g ɪ n oː s ʊ m	k aː l iː g ɪ n oː s ʊ m
ɛ k s t ɛ m r j oː r ɛ	ɛ k s t ɛ r j oː r ɛ m
r ɪ w ɔ l w ɛ r ɛ	r ɛ w ɔ l w ɛ r ɛ
d j aː b ɔ l ɪ k ʊ m	d j a b ɔ l ɪ k ʊ m
ɪ p aː r	ɪ m p a r ɛ m
p l aː n t ʊ m	p l a ŋ k t ʊ m
g ʊ s t ɪ f ɪ k aː t ʊ m r ɛ m	j uː s t ɪ f ɪ k aː t oː r ɛ m
t aː n d aː l ʊ m	z ɪ n z a l a m
ɪ ŋ g ʊ r j oː s ʊ m	ɪ n ɪ uː r j oː s ʊ m
ɪ n f ɪ r m a m r ɛ	iː n f ɪ r m aː r ɛ
n ʊ t aː r ɛ	n uː t aː r ɛ
d ɛ f ɛ n s a m	d eː f ɛ n s a m
s t r j aː	s t r j a m
a s ɛ r t j oː n	a sː ɛ r t j oː n ɛ m
b aː t ʊ m	b ɛ aː t ʊ m
k ɛ n t uː r j a m	k ɛ n t ʊ r j a m
s a p oː n ɛ	s aː p oː n ɛ m
r ɔ s m aː r ɪ n ʊ m	r oː r ɛ mː a r iː n ʊ m
a b sː ɔ l b ɛ r ɛ	a b s ɔ l w ɛ r ɛ
f ɛ l ɪ k ɛ	f eː l iː k ɛ m
m ɔ r j a m	m ʊ r j a m
w ɔ s	w oː s
d ɛ l ɛ k t aː t j oː n ɛ m	d eː l ɛ k t aː t j oː n ɛ m
k ɪ b aː r ɛ	k ɪ b aː r ɛ
a lː ɔ k aː r ɛ	a lː ɔ k aː r ɛ
t r aː d ɪ t oː r ɛ	t r aː d ɪ t oː r ɛ m
k ɔ n w ɪ k t j oː n ɛ m	k ɔ n w iː k t j oː n ɛ m
k a l oː r ɛ	k a l oː r ɛ m
uː m ɪ d ʊ m	h uː m ɪ d ʊ m
p ɛ n ʊ r j a m	p eː n uː r j a m
ɪ r k ɪ n ʊ m	h ɪ r k iː n ʊ m
a pː r oː k aː r ɛ	a pː r ɔ p j aː r ɛ
p a sː aː r ɛ	p a n d ɛ r ɛ
s ɛ r m oː n ɛ m	s ɛ r m oː n ɛ m
k ɔ n f ʊ t a m r ɛ	k oː n f uː t aː r ɛ
n a t j oː n ɛ m	n aː t j oː n ɛ m
a k ɛ t ʊ m	a k eː t ʊ m
m ʊ s t ʊ m	m ʊ s t ʊ m
m ɔ k oː n ɛ m	m uː t ʊ l ʊ m
t r aː d ɪ r ɛ	t r aː d ɛ r ɛ
k ɛ d r ʊ m	k ɛ d r ʊ m
s t ʊ p ɪ r ɛ	s t ʊ p eː r ɛ
k ɔ n s t ɪ t ʊ ɪ r ɛ	k oː n s t ɪ t ʊ ɛ r ɛ
p ɛ r g ʊ r ʊ m	p ɛ r ɪ uː r ʊ m
ɛ k s ɔ r t aː r ɛ	ɛ k s h ɔ r t aː r iː
a m aː n ʊ ɛ n s ɛ m	aː m a n ʊ eː n s ɛ m
f a k ʊ n d ʊ m	f aː k ʊ n d ʊ m
n a t r ɪ k ɛ	n aː t r iː k ɛ m
m a t r ɪ t ɪ t j ʊ m	m aː t r ɪ k iː d j ʊ m
d ɛ k r ɛ t aː l ɛ	d eː k r eː t aː l ɛ m
k ɪ p r ɛ sː ʊ	k ʊ p r ɛ sː ʊ m
s ɛ r w aː r ɛ	s ɛ r w aː r ɛ
ɪ m p ɛ r j ʊ m	ɪ m p ɛ r j ʊ m
k ɔ ŋ g r ɛ g aː r ɛ	k ɔ ŋ g r ɛ g aː r ɛ
ɔ b ɛ d ɛ m t ɛ r ɛ	ɔ b ɔ ɪ d iː r ɛ
n ɔ m ɪ n aː r ɛ	n oː m ɪ n aː r ɛ
f ɛ k ʊ n d oː	f eː k ʊ n d ʊ m
t ɛ r g ɪ w ɛ r s aː r ɛ	t ɛ r g ɪ w ɛ r s aː r iː
r ɛ t ɛ n ɛ r ɛ	r ɛ t ɪ n eː r ɛ
ɔ b j ɛ k t ɪ w ʊ m	ɔ b j ɛ k t iː w ʊ m
a pː ɔ s t ʊ m	a pː ɔ s ɪ t ʊ m
d ɛ t r ɛ r ɛ	d eː t r a h ɛ r ɛ
s ʊ b t r a h ɛ r ɛ	s ʊ b t r a h ɛ r ɛ
b a s ɪ l ɪ k a m	b a s ɪ l ɪ k a m
k ɔ ŋ n oː m ɛ n	k oː ŋ n oː m ɛ n
r ɛ d uː k t j oː n ɛ m	r ɛ d ʊ k t j oː n ɛ m
t ɪ p ʊ l a m	t ɪ pː ʊ l a m
ɛ k s ɛ kʷ ʊ r ɛ	ɛ k sː ɛ kʷ iː
n ɛ f aː s	n ɛ f aː s
s uː b ɪ t ʊ m	s ʊ b ɪ t ʊ m
f ɛ r m ɛ n t ʊ m	f ɛ r m ɛ n t ʊ m
ɔ r ɪ f ɪ k ʊ m	h ɔ rː ɪ f ɪ k ʊ m
r uː m oː r ɛ	r uː m oː r ɛ m
ɪ ŋ j uː r j a m	ɪ n ɪ uː r j a m
d uː b ɪ t aː t j ʊ m n ɛ m	d ʊ b ɪ t aː t j oː n ɛ m
k ɔ m p ɛ t ɪ t j oː n ɛ m	k ɔ m p ɛ t iː t j oː n ɛ m
m a n ʊ b r j ʊ m	m a n uː b r j ʊ m
a r g ɪ n t oː s ʊ m	a r g ɛ n t oː s ʊ m
s t ɪ w aː r ɛ	s t iː p aː r ɛ
p r ɛ d aː r ɛ	p r aɪ d aː r iː
p ɛ d ɛ s t r ɛ m	p ɛ d ɛ s t r ɛ m
ɛ r ɛ d aː r ɛ	h eː r eː d ɪ t aː r ɛ
r ɛ k ɛ t a m	r ɛ k ɛ p t a m
a s p ɛ k t aː r ɛ	a s p ɛ k t aː r ɛ
n a t aː l ɛ	n aː t aː l ɛ m
a r k ɛ t ɪ p ʊ m	a r kʰ ɛ t y p ʊ m
p a r t ɪ t j oː n ɛ m	p a r t iː t j oː n ɛ m
g r uː m ʊ m	g r uː m ʊ m
p r aː k t ɪ k ʊ m	p r a k t ɪ k ʊ m
ɛ r ɔ d ɛ r ɛ	eː r oː d ɛ r ɛ
w ɪ lː aː n oː	w iː lː aː n ʊ m
f ɔ sː aː t ʊ m	f ɔ sː aː t ʊ m
a gː l ʊ t ɪ n a m r ɛ	a gː l uː t ɪ n aː r ɛ
n ɪ w ɛ lː ʊ m	l iː b ɛ lː a m
m a k ɛ lː ʊ m	m a k ɛ lː ʊ m
w ɛ ŋ d ɪ ŋ a m t oː r ɛ m	w ɪ n d ɪ k aː t oː r ɛ m
m ʊ l ɪ n ʊ m	m ɔ l iː n ʊ m
ɪ n s ɛ r ɪ r ɛ	iː n s ɛ r ɛ r ɛ
a p aː r ɪ t j oː n ɛ m	a pː aː r ɪ t j oː n ɛ m
a lː ʊ n d ʊ m r a m	a l aʊ d a m
l a k r ɪ m a m	l a k r ɪ m a m
p r ɛ t ɛ m r ɪ r ɛ	p r aɪ t ɛ r iː r ɛ
m ʊ n ɪ t j oː n	m uː n iː t j oː n ɛ m
b a r k a m	b a r k a m
l ɛ mː aː	l ɛ mː a
ɔ b ɛ d j ɛ n t j a m	ɔ b ɔ ɪ d ɪ ɛ n t j a m
m ɛ s t ɛ r ɛ	m ɪ n ɪ s t ɛ r j ʊ m
a m aː r ɪ t uː t ɪ m ɛ m	a m aː r ɪ t uː d ɪ n ɛ m
p l ɛ n ɪ t ʊ d ɛ m	p l eː n ɪ t uː d ɪ n ɛ m
ɛ tː oː	ɛ tː ʊ m
ɪ n d ɪ g ɛ n t a m	ɪ n d ɪ g ɛ n t j a m
aʊ l aː	aʊ l a m
k ɛ l ɛ r ɛ	k ɛ l ɛ r ɛ m
r ɛ g ʊ m	r eː g j ʊ m
l ɛ t ʊ m	l eː k t ʊ m
ɪ n f ɛ r j oː r	iː n f ɛ r ʊ m
p r oː t r aː r ɛ	p r oː t r a h ɛ r ɛ
m a r aː	m a rː a m
ɪ rː ɪ t aː r ɛ	ɪ rː iː t aː r ɛ
n uː k ɛ r ɛ	n ɔ k eː r ɛ
s ɪ l ɪ k ɛ m	s ɪ l ɪ k ɛ m
p r ɔ f ʊ n d ɪ t aː t ɛ m	p r ɔ f ʊ n d ɪ t aː t ɛ m
t a l p aː m a m	t a l p a m
p r uː d ɛ n t ɛ	p r uː d ɛ n t ɛ m
w ɛ n ʊ s t ʊ m	w ɛ n ʊ s t ʊ m
ɛ k s aː m ɪ n aː r ɛ	ɛ k s aː m ɪ n aː r ɛ
a d ʊ l t ɛ m r ʊ m	a d ʊ l t ɛ r ʊ m
k a n s aː r ɛ	k a m p s aː r ɛ
m ɛ l ɔ d j a m	m ɛ l oː d j a m
s k ɔ l aː s t ɪ k ʊ m	s kʰ ɔ l a s t ɪ k ʊ m
k ɪ n t uː r a m	k ɪ ŋ k t uː r a m
g ʊ b aː	j ʊ b a m
a n ɪ m ɔ m	a n ɪ m ʊ m
n ʊ m ɛ r ʊ m	n ʊ m ɛ r ʊ m
ɪ m w ɛ r aː n ɛ m ɛ m	w eː r
ɪ m p l ɔ r aː r ɛ	ɪ m p l oː r aː r ɛ
a pː aː r iː r ɛ	a pː aː r eː r ɛ
s ɛ n s ʊ m	s eː n s ʊ m
p ɛ r ɪ t ʊ m	p ɛ r iː t ʊ m
p ɔ s p oː n ɛ	p ɔ s t p oː n ɛ r ɛ
k ʊ l ɪ w r a m	k ɔ l ʊ b r a m
ɛ k s t ɪ r p aː r ɛ m	ɛ k sː t ɪ r p aː r ɛ
s k oː r j a m	s k oː r j a m
r ɔ g aː r ɛ	r ɔ g aː r ɛ
f ɛ t ɛ r ɛ	f eː t eː r ɛ
g a lː ɛ g ʊ m	g a lː aɪ k ʊ m
ɛ m aː l ɛ	h ɪ ɛ m aː l ɛ m
t a b ʊ m l a m	t a b ʊ l a m
m a t ɛ r n ɪ t aː t ɛ m	m aː t ɛ r n ɪ t aː t ɛ m
ɪ m p r ɔ b ʊ m	ɪ m p r ɔ b ʊ m
k ɔ n t r aː d ɪ k t oː r ɛ m	k ɔ n t r aː d ɪ k t oː r ɛ m
k ɛ r w ɪ n ʊ m	k ɛ r w iː n ʊ m
ɛ s k ʊ l ɛ n t ʊ m	eː s k ʊ l ɛ n t ʊ m
a ɛ r ɪ ʊ m	aː ɛ r j ʊ m
ɪ m p ɔ s ɪ t j oː n ɛ m	ɪ m p ɔ s ɪ t j oː n ɛ m
uː s t ʊ l aː r ɛ	ʊ s t ʊ l aː r ɛ
k a s t r aː t ʊ m	k a s t r aː t ʊ m
n ɛ s p ʊ m l ʊ m	m ɛ s p ɪ l ʊ m
w ɪ b r aː r ɛ	w ɪ b r aː r ɛ
p ɛ r s ɪ s t ɛ r ɛ	p ɛ r s ɪ s t ɛ r ɛ
w ɛ r m ɪ n oː s ʊ m	w ɛ r m ɪ n oː s ʊ m
f ɔ r n ɪ k s ɛ m	f ɔ r n ɪ k ɛ m
ɛ k s ɛ lː ɛ r ɛ	ɛ k s k ɛ lː ɛ r ɛ
p r ɛ d aː t j oː n ɛ m	p r aɪ d aː t j oː n ɛ m
d s ɛ f ɪ r ʊ m	z ɛ pʰ y r ʊ m
t j aː	tʰ iː a m
k ɔ n t ɪ n w aː t j oː n ɛ m	k ɔ n t ɪ n w aː t j oː n ɛ m
s a n t ʊ m r j ɛ t a m	s a t ʊ r eː j a m
n ɔ k ɛ t ʊ m	n ʊ k eː t ʊ m
a w aː l aː n k ɛ m	l aː b iː n a m
ɛ r ɪ m ʊ m	ɛ r eː m ʊ m
p uː aː r ɛ	p ʊ t eː r ɛ
p r ɛ s a m g j aː r ɛ	p r aɪ s aː g iː r ɛ
ɪ n ʊ n d aː t j ɛ m n ɛ m	ɪ n ʊ n d aː t j oː n ɛ m
t ʊ n d aː r ɛ	t ɔ n d eː r ɛ
t ʊ r t oː r m ʊ m	t ʊ r t ʊ r ɛ m
m ʊ r ʊ m	m uː r ɛ m
s ʊ b r ɛ m w ɛ n ɪ r	s ʊ p ɛ r w ɛ n iː r ɛ
