p ʊ r y n ʊ m	p uː r ɛ m
b ʊ k ɪ n ɛ	b uː k ɪ n ʊ m
ɪ d ɔ n ɛ m aː t aː	ɪ d oː n ɛ ɪ t aː t ɛ m
l ɪ ɛ t ʊ m	l aɪ t ʊ m
p oː k ʊ m m	p aʊ k ʊ m
b a j ʊ m	b a d j ʊ m
d ɛ s p ɛ r aː t ʊ m	d eː s p eː r aː t ʊ m
p ɛ r ɪ t a m r s iː	p ɪ g r ɪ t aː r iː
ɪ n aʊ d ɪ t ʊ m	ɪ n aʊ d iː t ʊ m
ɪ n t r ɔ ɪ t ʊ m	ɪ n t r ɔ ɪ t ʊ m
m ɛ r k aː r ɛ	m ɛ r k aː r iː
p r oː ɪ b ɪ r ɛ	p r ɔ h ɪ b eː r ɛ
f ɪ l oː	f l ʊ k t ʊ m
aʊ r ɪ g aː	aʊ r iː g a m
l ɔ ŋ g ɪ n kʷ ɪ t aː t ɛ m	l ɔ ŋ g ɪ ŋ kʷ ɪ t aː t ɛ m
ɛ d ɪ k t ʊ m	eː d ɪ k t ʊ m
r ɔ s t r ʊ m	r oː s t r ʊ m
s ɔ l ɪ d aː r ɛ	s ɔ l ɪ d aː r ɛ
f r aː t ɛ r n ɪ t aː t ɛ m	f r aː t ɛ r n ɪ t aː t ɛ m
s ʊ b j ʊ k g aː r ɛ	s ʊ b j ʊ g aː r ɛ
p ɛ r d r ɪ	p ɛ r d iː k ɛ m
a b aː k ʊ l ʊ m	a b a k ʊ l ʊ m
a l ɪ j ɛ n aː r ɛ	a l ɪ eː n aː r ɛ
d ɪ w ɪ n aː t j ʊ m n ɛ m	d iː w iː n aː t j oː n ɛ m
uː m ɪ d ʊ m	uː m ɪ d ʊ m
k a l ɛ n d a m s	k a l ɛ n d aː s
kʷ a r t ʊ m	kʷ aː r t ʊ m
a kː ɪ s ɪ t j oː n ɛ m	a kː w ɪ s iː t j oː n ɛ m
m ɔ r s ʊ m	m ɔ r s ʊ m
a r k a m	a r kʰ a m
k ɪ n t ʊ m	k ɪ ŋ k t ʊ m
f ʊ r ʊ n k ʊ l ʊ m	f uː r ʊ ŋ k ʊ l ʊ m
p ɔ l ʊ ɛ r ɛ	p ɔ lː ʊ ɛ r ɛ
ɛ k s p a n d ɛ r ɛ	ɛ k s p a n d ɛ r ɛ
g a rː ɪ r ɛ	g a rː iː r ɛ
f a b r ɪ k aː t j oː n ɛ m	f aː b r ɪ k aː t j oː n ɛ m
k a l w ʊ m	k a l w ʊ m
f a t ɪ k aː r ɛ	f a t iː g aː r ɛ
w ɔ l ʊ p t aː	w ɔ l ʊ p t aː t ɛ m
b ɔ rː aː g aː n ɛ	b ɔ r aː g ɪ n ɛ m
ɪ t ʊ d ɪ n ɛ	t uː d ɪ n ɛ m
a t r aː b ɪ l j aː r j ʊ m	aː t r a b iː l aː r j ʊ m
s oː n a m	z oː n a m
d ɛ k ɪ m aː t j ʊ m n ɛ m	d ɛ k ɪ m aː t j oː n ɛ m
t r ɪ n ɪ t aː t ɛ m	t r iː n ɪ t aː t ɛ m
s ɪ g ɪ l aː r ɛ	s ɪ g ɪ lː aː r ɛ
t r a n s k r ɪ w ɛ r ɛ m	t r aː n s k r iː b ɛ r ɛ
s ɔ d aː l ɪ t aː t ɛ m	s ɔ d aː l ɪ t aː t ɛ m
a p ɛ k l a m	a p ɪ k ʊ l a m
ɔ b n ʊ b ɪ l a m r ɛ	ɔ b n uː b ɪ l aː r ɛ
k a r a m	k a r a m
n ʊ m ɛ r oː s ɪ t aː t ɛ m	n ʊ m ɛ r oː s ɪ t aː t ɛ m
ɛ k s ɪ b iː r ɛ	ɛ k s h ɪ b eː r ɛ
ɪ m p ɛ t r aː r ɛ	ɪ m p ɛ t r aː r ɛ
ɔ w ɪ l a m	ɔ w ɪ k ʊ l a m
k r ɛ s t aː r ɛ	k r ʊ s t aː r ɛ
t ɔ g aː	t ɔ g a m
r ʊ p ɛ	r uː p ɛ m
t ɪ m ɪ d ʊ m	t ɪ m ɪ d ʊ m
f ʊ n t a n a m	f ɔ n t aː n a m
a ŋ ɛ lː a m	a ŋ n ɛ lː a m
m a r t ɛ lː ʊ m	m a r t ɛ lː ʊ m
m a nː j aː r ʊ m	m a n w aː r j ʊ m
k r ɪ n ɪ	k r iː n ɛ m
f ɔ r t ɪ f ɪ k aː r ɛ	f ɔ r t ɪ f ɪ k aː r ɛ
k a m b j aː r ɛ	k a m b iː r ɛ
ɪ n w oː l w ɛ r ɛ	ɪ n w ɔ l w ɛ r ɛ
d ɛ k ɔ rː ɛ r m ɛ	d eː k ʊ rː ɛ r ɛ
d ɔ k t oː r ɛ	d ɔ k t oː r ɛ m
r uː g ɪ r ɛ	r uː g iː r ɛ
k a n t ʊ m	k a n t ʊ m
f ɛ s t ʊ m	f eː s t ʊ m
k ɪ s t ɛ r n a m	k ɪ s t ɛ r n a m
a b ɪ t aː t j oː n ɛ m	h a b ɪ t aː t j oː n ɛ m
f ɛ r m ɛ n t aː t j oː n ɛ m	f ɛ r m ɛ n t aː t j oː n ɛ m
ɛ k s ɪ gʷ ʊ m	ɛ k s ɪ gʷ ʊ m
d ɛ s ɛ r t ʊ m	d eː s ɛ r t ʊ m
g ɔ s ʊ m	g ɛu s j aː s
ɔ r p ɪ m ɛ n t ʊ m	aʊ r ɪ p ɪ g m ɛ n t ʊ m
s ɛ r aː f ɪ k ʊ m	s ɛ r a pʰ ɪ k ʊ m
t ʊ r d ʊ m	t ʊ r d ʊ m
m ɪ n ʊ ɪ r ɛ	m ɪ n ʊ ɛ r ɛ
k ɔ r w ɪ n ʊ m	k ɔ r w iː n ʊ m
k ɔ n t r aː d ɪ k t oː r ɛ m	k ɔ n t r aː d ɪ k t oː r ɛ m
t r a n s m ɪ g r a m r ɛ	t r aː n s m ɪ g r aː r ɛ
s t ɪ r p ɛ m	s t ɪ r p ɛ m
s k ɔ p aː r ɛ	s k ɔ p ɛ r ɛ
w ɪ w aː k ɛ	w iː w aː k ɛ m
p r ɪ n k ɪ p aː l ɪ t aː t ɛ m	p r ɪ ŋ k ɪ p aː l ɪ t aː t ɛ m
ɪ n t ɛ rː uː p t j oː n ɛ m	ɪ n t ɛ rː ʊ p t j oː n ɛ m
w ɪ n d ɪ k t a m	w ɪ n d ɪ k t a m
t r uː k uː l ɛ n t ʊ m	t r ʊ k ʊ l ɛ n t ʊ m
a m aː r ɛ t j a m	a m aː r ɪ t ɪ ɛ m
ɪ r aː	iː r a m
b a l b ʊ t j aː r ɛ	b a l b uː t iː r ɛ
m ɛ t ɪ r ɛ	m eː t iː r iː
a sː ɪ eː r ɛ	a sː ɪ d eː r ɛ
ɔ b s ɛ k j ʊ m s ʊ m	ɔ b s ɛ kʷ j oː s ʊ m
f ɛ m ɛ l a m	f eː m ɛ lː a m
b l a n d ɪ r ɛ	b l a n d iː r iː
a d ɪ k t j oː n ɛ m ɛ	a dː ɪ k t j oː n ɛ m
p ɛ r t ɪ k a m	p ɛ r t ɪ k a m
k ɔ r j a n d ʊ m r ʊ m	k ɔ r j a n d r ʊ m
s ʊ b r ɛ m w ɛ n ɪ r	s ʊ p ɛ r w ɛ n iː r ɛ
r ɪ n ɛ	r eː n ɛ m
k l ɛ m ɛ n t ɪ sː ɪ m ʊ m	k l eː m eː n t ɪ sː ɪ m ʊ m
k ɛ ɛ t ʊ d ɛ m	kʷ ɪ eː t uː d ɪ n ɛ m
ɔ r b t ɛ m	ɔ r b ɛ m
ɪ n w ɛ s t ɪ g a m t j oː n ɛ m	ɪ n w ɛ s t iː g aː t j oː n ɛ m
ɛ k t t r ɪ n t ɛ k ʊ m	ɛ k s t r iː n s ɛ k ʊ m
r ɪ k t ʊ	r ɪ k t ʊ m
d ɛ s w j a m r ɛ	d eː w j aː r ɛ
k ʊ w a m r ɛ	k ʊ b aː r ɛ
m a k s k ɛ lː aː r ɛ	m a k s ɪ lː a r ɛ m
f ɛ r a m	f ɛ r a m
s kʷ aː l ʊ m	s kʷ aː l ʊ m
f ɔ d ɪ r	f ɔ d ɛ r ɛ
d ɪ l uː ɪ r ɛ	d iː l ʊ ɛ r ɛ
a nː eː k aː r ɛ	n ɛ k aː r ɛ
k ɔ n t ʊ r b aː r ɛ m	k ɔ n t ʊ r b aː r ɛ
g r aː l ʊ m	g r aː k ʊ l ʊ m
s a k r ɪ f ɪ k aː t oː r ɛ m	s a k r ɪ f ɪ k aː t oː r ɛ m
p a r s ɪ m oː n j a m	p a r k ɪ m oː n j a m
m ɛ r d a m	m ɛ r d a m
p a s t a m	p a s t a m
w ʊ ʊ m	b uː b oː n ɛ m
w a r ɪ ɛ m g aː r ɛ	w a r ɪ ɛ g aː r ɛ
ɛ fː ʊ n d ɪ r ɛ	ɛ fː ʊ n d ɛ r ɛ
s k r ɪ n j ʊ m	s k r iː n j ʊ m
k ɔ r ɛ	k ɔ r
l uː k ɛ r n a m	l ʊ k ɛ r n a m
n ɛ s k j ʊ m	n ɛ s k j ʊ m
p uː n ɪ r ɛ	p uː n iː r ɛ
ɛ k k ɛ lː ɛ n t j a m	ɛ k s k ɛ lː ɛ n t j a m
d ɛ n t aː l ɛ	d ɛ n t aː l ɛ m
t a pː ɛ t ʊ m	t a p eː t ɛ m
s uː pː l ɪ r ɛ	s ʊ pː l eː r ɛ
t ɪ p uː l a m	t ɪ pː ʊ l a m
d ɛ n ʊ d aː r ɛ	d eː n uː d aː r ɛ
k ɔ l oː m b ʊ m	k ɔ l ʊ m b ʊ m
a k s ɪ l j ʊ m	aʊ k s ɪ l j ʊ m
a b aː t j a m	a bː aː t j a m
k ɔ m p ɪ l aː t j oː n ɛ m	k ɔ m p iː l aː t j oː n ɛ m
ɪ n f ɪ r m a m r ɛ	iː n f ɪ r m aː r ɛ
t r aː b aː l	t r a b aː l ɛ m
ɛ k s ɛ r k ɛ r ɛ	ɛ k s ɛ r k eː r ɛ
r ɛ p uː ŋ n aː r ɛ	r ɛ p ʊ ŋ n aː r ɛ
r ɛ s ɔ n aː r ɛ	r ɛ s ɔ n aː r ɛ
k r uː l d ɛ m t ɛ m	k r uː d eː l ɪ t aː t ɛ m
m ɪ r t ɪ lː ʊ m	m y r t ɪ lː ʊ m
m ʊ s aː r aː n ʊ m	m uː s a r aː n ɛu m
r a p aː k ɛ	r a p aː k ɛ m
l ɪ m ɪ n ɛ	l iː m ɛ n
s ɪ l w ɛ s t r ɛ ɛ m	s ɪ l w ɛ s t r ɛ m
t ʊ m	t ʊː m
ɛ k s t ɛ n d ɛ r ɛ	ɛ k s t ɛ n d ɛ r ɛ
f ɪ g uː r a m	f ɪ g uː r a m
p ɔ m ɪ f ɛ r ʊ m	p oː m ɪ f ɛ r ʊ m
m a t r ɪ t ɪ d a m	m aː t r ɪ k iː d a m
k a m aː r a m	k a m a r a m
k a r ɔ t a m	k a r oː t a m
f ɔ r n ɪ k s ɛ m	f ɔ r n ɪ k ɛ m
s uː pː l ɪ k aː t j ʊ m n ɛ m	s ʊ pː l ɪ k aː t j oː n ɛ m
d ɛ t aː t ɛ m	d ɛ ɪ t aː t ɛ m
l aʊ d ɛ	l aʊ d ɛ m
g ʊ w ɛ n t ʊ t ɛ m	j ʊ w ɛ n t uː t ɛ m
d ɛ r ɪ s j ʊ m n ɛ m	d eː r iː s j oː n ɛ m
ɪ ŋ j uː r j a m	ɪ n ɪ uː r j a m
a l k ɛ	a l k ɛ m
f ɛ s t ɪ w ʊ m	f ɛ s t iː w ʊ m
ɔ m ɪ k ɪ d j ʊ m	h ɔ m ɪ k iː d j ʊ m
t ɔ p s ɪ k aː r ɛ	t ɔ k s ɪ k aː r ɛ
k ʊ l ɛ w r a m	k ɔ l ʊ b r a m
ɛ k k ɛ lː ɛ r ɛ	ɛ k s k ɛ lː ɛ r ɛ
n ɛ g ɔ t j aː t j oː n ɛ m	n ɛ g oː t j aː t j oː n ɛ m
t r a n s uː b s t a n t j aː r ɛ	t r aː n s ʊ b s t a n t j aː r ɛ
a p j aː r j ʊ m	a p j aː r j ʊ m
k ɔ j a m t ʊ m	k ɔ mː ɛ aː t ʊ m
m ɪ t ɪ g a m r ɛ	m iː t ɪ g aː r ɛ
m a r m g ʊ l ʊ m	m ɛ r g ʊ m
n a t ɪ w ɪ t aː t ɛ m	n aː t iː w ɪ t aː t ɛ m
w ɛ n t r ɛ m	w ɛ n t r ɛ m
a l j ɪ ɛ n aː t j oː n ɛ m	a l ɪ eː n aː t j oː n ɛ m
m a l f aː t oː r ɛ	m a l ɛ f a k t oː r ɛ m
k a l ʊ m nː j a m	k a l ʊ m n j a m
aʊ r ɪ g ɛ m r ʊ m	aʊ r ɪ g ɛ r ʊ m
k r ɪ m ɪ n a m t j oː n ɛ m	k r iː m ɪ n aː t j oː n ɛ m
m ɛ t r k ʊ m	m ɛ t r ʊ m
m ɪ l oː r ɛ	m ɛ l j oː r ɛ m
aʊ s t r ʊ	aʊ s t r ʊ m
m ɔ d uː l aː r ɛ	m ɔ d ʊ l aː r iː
k ɪ m ɪ k ɛ m	k iː m ɪ k ɛ m
f uː r ɪ b ʊ n d ʊ m	f ʊ r ɪ b ʊ n d ʊ m
k t oː	uː ŋ k t j oː n ɛ m
s ʊ k	s ʊ ɛ m
ɪ n f ɔ r m ɛ	iː n f oː r m ɛ m
s t ɔ r aː k ɛ m	s t y r a k ɛ m
k ɔ m ɔ d ʊ m	k ɔ mː ɔ d ʊ m
n aː n oː	n aː n ʊ m
ɪ m p uː l s ɪ w ʊ m	ɪ m p ʊ l s iː w ʊ m
d ɛ t ɛ k t aː r m m	d eː t ɛ g ɛ r ɛ
d ɛ l ʊ b r ʊ m	d eː l uː b r ʊ m
a rː ɔ g aː r ɛ	a rː ɔ g aː r ɛ
r eː f k ɛ r ɛ	r ɛ f ɪ k ɛ r ɛ
a gː r ɛ d iː r ɛ	a gː r ɛ d iː
m ʊ l t a m	m ʊ l t a m
d ɛ t ɛ s t aː r ɛ	d eː t ɛ s t aː r iː
t r ɛ k ʊ m	t r a k t ʊ m
ɪ n k ɛ n d ɛ r ɛ	ɪ ŋ k ɛ n d ɛ r ɛ
k a rː ʊ k j a m	k a rː uː k a m
r ɛ l aː k s aː t j oː n ɛ m	r ɛ l a k s aː t j oː n ɛ m
r ɛ t ɛ	r eː t ɛ
g r aː t ʊ ɪ t ʊ m	g r aː t ʊ iː t ʊ m
t uː r p ɪ t uː d ɪ n ɛ m	t ʊ r p ɪ t uː d ɪ n ɛ m
b ɛ t a m	w ɪ tː a m
t ɛ m ɛ r ɛ	t ɪ m eː r ɛ
k ɔ lː ʊ d ɛ r ɛ	k ɔ lː uː d ɛ r ɛ
ɛ r ɔ ɛ	h eː r oː ɛ m
k ʊ n k ɛ r ɪ r	k ɔ ŋ kʷ iː r ɛ r ɛ
l uː k ɪ n ʊ m l oː	ɛ lː y kʰ n j ʊ m
s ʊ s k r ɪ w ɛ r ɛ m	s ʊ b s k r iː b ɛ r ɛ
t ɛ s t ʊ d ɪ n ɛ m	t ɛ s t uː d ɪ n ɛ m
k ɔ p ʊ l a m t j oː n ɛ m	k oː p ʊ l aː t j oː n ɛ m
a pː r ɔ p r j aː t j oː n ɛ m	a pː r ɔ p r j aː t j oː n ɛ m
ɪ n mː aː r k ɛ s ɪ b ɪ l ɛ m	ɪ mː a r k ɛ s k ɪ b ɪ l ɛ m
l ɔ k aː t j oː n ɛ	l ɔ k aː t j oː n ɛ m
f ʊ n ɛ	f uː n ɛ m
l uː n ʊ l a m	l uː n ʊ l a m
s ɛ r ʊ m	s ɛ r ʊ m
b ɪ n k ʊ m l ʊ m	w ɪ ŋ k ʊ l ʊ m
b oː t ʊ m	w oː t ʊ m
ɛ b ʊ r n ɛ ʊ m	ɛ b ʊ r n ɛu m
ɛ w ʊ m	aɪ w ʊ m
s ʊ p r aː sː ɛ d eː r ɛ m	s ʊ p ɛ r s ɛ d eː r ɛ
s ʊ p r a m nː aː t uː r aː l ɛ m	s ʊ p ɛ r n aː t uː r aː l ɛ m
ɔ l ɛ aː t ʊ m	ɔ l ɛ aː t ʊ m
t ɛ r ʊ m	t ɔ r ʊ m
ɪ n k ɔ m oː d aː r ɛ	ɪ ŋ k ɔ mː ɔ d aː r ɛ
m ɛ r ɪ d aː r ɛ	m ɛ r iː d j aː r ɛ
k ɔ n t r ɪ s t aː r ɛ	k ɔ n t r iː s t aː r ɛ
a ŋ g ɔ s aː	a ŋ g ʊ s t j a m
m ɪ l aː r j ʊ m	m iː lː j aː r j ʊ m
m ɛ n aː k aː	m ɪ n aː k ɛ m
t r a n s aː k t j ʊ m n ɛ m	t r aː n s aː k t j oː n ɛ m
w a k ɪ ʊ m	w a k iː w ʊ m
l a p ɪ d ɛ	l a p ɪ d ɛ m
s a l k ɪ ɛ m	s a l ɪ k ɛ m
l ɛ w ɪ g a m r ɛ	l ɛ w ɪ g aː r ɛ
p a w ɪ m ɛ n t ʊ m	p a w iː m ɛ n t ʊ m
p ɛ r s p ɪ k r ʊ m	p ɛ r s p ɪ k ʊː m
f l ɔ k oː s ʊ m	f l ɔ kː oː s ʊ m
s ɪ n k ɛ r ʊ m	s ɪ ŋ k eː r ʊ m
w ɛ r t ɪ g ɪ n oː s ʊ m	w ɛ r t iː g ɪ n oː s ʊ m
w ɔ k ɪ f ɛ r aː r ɛ	w oː k ɪ f ɛ r aː r iː
f r ɪ ʊ m m	f r iː g ɪ d ʊ m
k l aː w ɪ k ɔ r d j ʊ m	k l aː w iː kʰ ɔ r d j ʊ m
ɪ m p ɪ ŋ g ɛ r ɛ	ɪ m p ɪ ŋ g ɛ r ɛ
l ʊ p t aː r ɛ	l ʊ k t aː r iː
r ɛ l ɪ kʷ j a m	r eː l ɪ kʷ j aː s
ɪ n d ɪ ŋ n ʊ m	ɪ n d iː ŋ n ʊ m
a r m aː r j ʊ m	a r m aː r j ʊ m
s p ɛ k ʊ j ʊ m	s p ɛ k ʊ l ʊ m
p a r t ɪ k ʊ l aː r ɛ	p a r t ɪ k ʊ l aː r ɛ m
g uː d ɛ m ʊ m	j uː d aɪ ʊ m
ʊ s ɪ n oː l ʊ m	l ʊ s k ɪ n j a m
s a b l ʊ m n ɛ m	s a b ʊ l oː n ɛ m
a r aː n aː	a r aː n ɛ a m
f ʊ r m ɪ k aː r ɛ	f ɔ r m iː k aː r ɛ
t r aː m l ʊ k ɛ r ɛ	t r aː n s l uː k eː r ɛ
aʊ k s ɪ l j aː r ɛ	aʊ k s ɪ l j aː r ɛ m
m ʊ n g ɪ r ɛ	m ʊ l g eː r ɛ
s t r ɛ p ɪ t ʊ m	s t r ɛ p ɪ t ʊ m
ɛ k aː r ɪ s t j a m	ɛu kʰ a r ɪ s t j a m
m ʊ n ɪ f ɪ k ʊ m	m uː n ɪ f ɪ k ʊ m
ɔ r d j ʊ m	h ɔ r d ɛu m
n ʊ t ʊ m	n uː t ʊ m
aʊ k m ɛ n t aː t j oː n ɛ m	aʊ g m ɛ n t aː t j oː n ɛ m
ɔ l aː r ʊ m	ɔ lː aː r j ʊ m
g r ɛ g ɛ m	g r ɛ g ɛ m
k a l ɛ f aː k t j oː n ɛ m ɛ m	k a l ɛ f a k t j oː n ɛ m
w ɛ r n aː l ɛ	w ɛ r n aː l ɛ m
k l aʊ d ɪ k a m r ɛ	k l aʊ d ɪ k aː r ɛ
ɛ t ɛ r ɛ	aɪ tʰ ɛ r ɛ m
d ɔ l aː r ɛ	d ɔ l aː r ɛ
k r ʊ s t oː s ʊ m	k r ʊ s t oː s ʊ m
g r aː k ɪ l ɛ	g r a k ɪ l ɛ m
ɪ n s t r ʊ m ɛ n ɛ m t aː l	iː n s t r uː m ɛ n t aː l ɛ m
a tː r ɪ b ʊ t j ʊ m n ɛ m	a tː r ɪ b uː t j oː n ɛ m
p ʊ ɛ r ɪ l ɪ t aː t ɛ m	p ʊ ɛ r iː l ɪ t a t ɛ m
ɪ n uː m aː n ɪ t aː t ɛ m	ɪ n h uː m aː n ɪ t aː t ɛ m
l ɪ t ɛ	l iː t ɛ m
k a t ɛ n t ɛ m a m r ɛ	k a t eː n aː r ɛ
ɪ n t ɛ r p ʊ n g ɛ m r ɛ m	ɪ n t ɛ r p ʊ ŋ g ɛ r ɛ
s k a n d ʊ l a m	s k a n d ʊ l a m
p a t ɛ r n ʊ m	p a t ɛ r n ʊ m
a m p ʊ lː a m	a m p ʊ lː a m
k ɪ t a m r ɛ	kʷ ɪ eː t aː r ɛ
g r aː t ɪ t uː m	g r aː t ɪ t uː d ɪ n ɛ m
l uː k s ʊ m	l uː k s ʊ m
r ɛ s t aː r ɛ	r ɛ s t aː r ɛ
r ʊ k ʊ m	r oː s k ɪ d ʊ m
t a n t ʊ m	t a n t ʊ m
a d mː ɔ n ɪ s t aː r ɛ m	a d m ɔ n eː r ɛ
k a p aː k ɛ	k a p aː k ɛ m
n a l ɪ k a m	n a t ɛ m
l ʊ k ɛ lː ʊ m	l ɔ k ɛ lː ʊ m
k ɛ l aː r ɛ	k eː l aː r ɛ
a k k ɛ d ɛ r ɛ	a kː eː d ɛ r ɛ
s p ɔ l a m r ɛ	s p ɔ l j aː r ɛ
f ɛ t aː r ɛ	f eː t aː r ɛ
p r ɛ g oː n ɛ m	p r aɪ k oː n ɛ m
a r m ɪ l a m	a r m ɪ lː a m
k ɪ p a m	k aɪ p a m
r ɛ p ɛ t ɛ r ɛ	r ɛ p ɛ t ɛ r ɛ
k ɪ k aː ɛ m	k ɪ k ɛ r
ɔ b w j aː r ɛ	ɔ b w j aː r ɛ
m ɔ r t aː r j ʊ m	m ɔ r t aː r j ʊ m
ɪ n t ɛ r k ɛ d ɛ r ɛ m	ɪ n t ɛ r k eː d ɛ r ɛ
m ɔ t ʊ m	m ʊ tː ʊ m
ɪ n k a n t aː r ɛ	ɪ ŋ k a n t aː r ɛ
f ɪ n kː aː r ɛ	f iː g ɛ r ɛ
ɔ n ɔ r ɪ f ɪ k ʊ m	h ɔ n oː r ɪ f ɪ k ʊ m
t ɛ rː ɛ n ʊ m	t ɛ rː eː n ʊ m
ɪ p n ɔ t ɪ k ʊ m	h y p n oː t ɪ k ʊ m
w ɔ l w ɛ r ɛ	w ɔ l w ɛ r ɛ
r ɛ p oː n ɛ	r ɛ p oː n ɛ r ɛ
d ɪ m a n d aː r ɛ	d eː m a n d aː r ɛ
m ɔ d ɪ k ʊ m	m ɔ d ɪ k ʊ m
ɪ m aː g ɪ n ɛ	ɪ m aː g ɪ n ɛ m
p r oː n ʊ m	p r oː n ʊ m
ɪ n t ɛ m p ɛ s t ɪ w ʊ m	ɪ n t ɛ m p ɛ s t iː w ʊ m
ɪ rː ɔ g aː r ɛ	ɪ rː ɔ g aː r ɛ
p a k ɪ f ɪ k aː t j oː n ɛ m	p aː k ɪ f ɪ k aː t j oː n ɛ m
t ʊ r m ɛ n t ʊ m	t ɔ r m ɛ n t ʊ m
